FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Bryant,Lyons,PG,FA,,24,73,209,D ,C+,A-,C ,D+,D-,F ,F+,F ,D+,D ,D ,C ,B+,C+,C ,C+,D ,B ,A ,C ,D ,D ,F ,D ,F ,D ,D ,D 
Charles,Nelson,C,Bulls,RBSL,32,84,295,C ,C+,C+,C ,C ,C-,D+,B ,A-,D+,C-,B-,C ,C-,B-,B+,C ,C ,C ,B ,C ,C ,C ,D ,B ,A ,D ,D ,B 
Dee,Boatwright,C,D-76ers,D-RBSL,32,82,275,C ,C ,C ,D ,C+,D ,C-,C ,B-,D ,C ,F+,C ,D-,C ,A-,C ,C ,C ,C ,D ,C ,D ,D ,C ,B ,D ,C ,F 
Arden,French,SG,Kings,RBSL,21,76,183,D ,C ,C+,C ,C ,F ,F ,F+,F+,C-,D ,D-,C ,C+,C ,C ,C-,D ,C ,B ,B ,C ,F ,F ,F ,F ,D ,D ,D 
Sheldon,Day,SG,D-Jazz,D-RBSL,24,79,210,D ,C+,B ,D-,C ,F ,D+,C-,F ,C ,C ,F+,A+,A-,A ,B ,A-,D ,C ,B ,D ,C ,F ,D ,D ,F ,B ,C ,F 
Lance,Noble,PG,Knicks,RBSL,26,73,194,B+,C ,B+,D+,C-,F ,F+,F+,F-,A-,A-,F-,C ,A-,D+,C+,A ,B ,C ,B ,D ,C ,D ,F ,F ,F ,A ,A ,F 
Jacinto,Just,C,FA,,36,84,299,B-,C ,B ,F-,C ,D+,A+,A-,C+,C ,B-,C-,C+,F-,D-,A-,C-,B ,C ,B ,F ,D ,D ,A ,A ,B ,C ,B ,D 
Olin,Benson,SG,Nuggets,RBSL,22,80,229,F+,C ,A-,F ,C-,F ,D+,F+,F ,C ,C ,F+,C ,A-,D ,C ,A-,F ,C ,A ,F ,C ,F ,D ,D ,F ,C ,C ,D 
Michael,Jackson,PF,D-Pistons,D-RBSL,33,80,258,F ,C ,B+,F-,C ,F+,B ,B-,C+,F ,D-,D-,A-,D-,D-,A-,C ,F ,C ,A ,F ,C ,F ,B ,B ,C ,F ,F ,F 
Martin,Frost,PF,D-Jazz,D-RBSL,28,82,267,C ,C-,C-,F+,D ,F+,C ,C ,C-,C-,C-,B+,C ,D ,C+,B+,A-,C ,C ,C ,F ,D ,D ,C ,C ,D ,D ,D ,B 
Elbert,Anderson,C,FA,,19,80,238,F ,F+,C-,F-,F+,F ,D ,F+,F ,F ,F-,F+,D-,F+,D+,C ,C-,D ,D ,D ,F ,D ,F ,C ,D ,D ,F ,F ,D 
Myles,Brill,C,Suns,RBSL,29,84,295,B-,C-,B ,D ,B ,A-,C+,B ,B-,F+,D+,B+,A ,D-,D ,B ,B-,B ,D ,B ,D ,B ,B ,C ,B ,B ,F ,D ,A 
Jared,Williams,C,D-Spurs,D-RBSL,31,82,273,C-,D ,B-,F+,C-,D-,C ,C-,C ,D-,D-,C ,A+,D+,A-,A+,B ,D ,D ,B ,F ,D ,F ,C ,D ,C ,F ,F ,C 
Kevin,Knox,PF,FA,,25,81,235,C ,C ,B ,B-,D+,D-,D ,C ,C-,C-,D ,F+,B-,C+,B ,B+,A ,D ,C ,B ,B ,D ,D ,D ,C ,C ,D ,D ,F 
Boris,Wallace,C,FA,,32,84,294,F+,D ,C ,F-,D ,F-,D-,C-,C-,D+,C-,C+,F+,F ,D+,A ,D-,F ,D ,C ,F ,D ,F ,F ,D ,D ,D ,D ,C 
Zach,Collins,C,FA,,30,84,294,C-,C-,C ,C ,C-,F+,C ,C+,C+,D ,D+,C+,F-,D+,B-,A-,C ,D ,D ,B ,C ,D ,D ,C ,B ,C ,D ,D ,C 
Scotty,Houchens,PF,FA,,31,81,259,F+,D+,C ,F-,C-,F ,C-,C-,C ,F ,D-,D ,D-,F+,C-,A ,C+,F ,D ,B ,F ,D ,F ,D ,D ,C ,F ,F ,D 
Randal,Faust,C,D-Bucks,D-RBSL,30,82,279,D-,C-,C+,D-,C-,D+,C+,C-,C+,F ,D+,B-,C+,D+,C ,A-,B ,D ,D ,C ,F ,D ,D ,B ,D ,B ,F ,D ,B 
Shai,Gilgeous-Alexander,SG,Raptors,RBSL,27,78,212,C-,B ,B-,C-,B+,B-,F+,C-,D+,C+,B+,D+,C+,B+,B-,C-,A ,D ,B ,B ,B ,B ,B ,F ,D ,D ,B ,B ,D 
Jimmie,Mendes,C,D-Pistons,D-RBSL,29,86,303,D-,C-,C+,F-,D ,F ,A-,C ,C+,F+,F ,D ,B+,F-,C ,A ,B-,F ,D ,B ,F ,D ,F ,B ,C ,C ,F ,F ,D 
David,Brown,SG,D-Kings,D-RBSL,23,77,228,B-,C ,B-,C-,C-,F+,F-,F+,F+,C ,D+,F ,C-,B+,C+,A-,A-,B ,C ,B ,D ,C ,F ,F ,F ,F ,C ,D ,F 
Louie,Wright,SG,D-Heat,D-RBSL,22,79,216,F+,C ,A ,C-,D ,D-,D ,D+,F ,D-,D ,F+,C+,B-,C ,B-,C ,F ,C ,A ,D ,D ,F ,D ,D ,F ,F ,D ,F 
Richard,Mack,C,D-Nuggets,D-RBSL,33,81,262,C+,D-,C+,C-,C ,D-,D+,D-,D+,D ,D+,D ,A-,C-,C-,C+,B-,C ,F ,B ,D ,C ,F ,D ,D ,D ,D ,D ,D 
Malik,Monk,SG,Grizzlies,RBSL,32,75,210,C-,B+,B+,A+,C ,B+,F+,C-,D-,C ,C ,C-,B+,A-,B ,D ,A ,C ,B ,A ,A ,C ,B ,D ,D ,C ,C ,C ,C 
Bobby,Hield,SG,Suns,RBSL,23,76,215,C ,B+,B+,A-,C-,D ,D ,C-,D ,C-,C ,F ,B ,A-,C+,C ,A-,B ,A ,B ,A ,C ,C ,C ,C ,C ,B ,B ,D 
Freddy,Trueblood,C,FA,,30,83,283,F+,C ,C ,F-,D ,F ,D+,C-,C ,F+,F+,D-,C ,F+,D ,A-,C ,F ,C ,C ,F ,D ,F ,D ,D ,C ,F ,F ,F 
Kevin,Chang,C,FA,,29,82,275,D+,D+,C+,F-,D ,F+,F ,D+,C ,F+,F+,C+,C+,F ,D+,A+,C ,D ,D ,B ,F ,D ,F ,F ,D ,C ,F ,F ,C 
Rudolph,Williams,PF,FA,,32,81,259,C-,C ,C+,C ,C-,F+,C ,D+,C-,D-,D+,D-,A-,F ,D+,A ,C+,D ,C ,B ,C ,D ,D ,C ,D ,D ,D ,D ,F 
Alex,Hart,C,Heat,RBSL,23,82,231,F ,C-,C ,F ,C ,F ,C ,D+,C ,F ,D ,C+,A+,F+,C+,A-,C ,F ,C ,C ,F ,C ,F ,C ,D ,C ,F ,D ,B 
Les,Huntsman,PF,Jazz,RBSL,31,83,274,C+,A-,B ,B ,C ,C-,C ,C+,A-,F+,D+,C ,B+,D-,B+,B+,C+,C ,B ,A ,B ,C ,C ,C ,B ,A ,D ,D ,C 
Paul,Rose,PG,D-Thunder,D-RBSL,26,72,207,B-,C+,B-,C ,C ,D ,F+,F ,F+,F ,D+,F-,C-,B+,C ,C ,A ,B ,C ,B ,C ,C ,D ,F ,F ,D ,F ,D ,F 
Dewayne,Polley,SG,Timberwolves,RBSL,21,77,227,C-,C ,A-,D ,D ,D-,C-,D+,C-,C ,C ,C-,B+,A ,A-,D+,B ,C ,B ,A ,D ,D ,D ,C ,C ,C ,A ,C ,C 
Richard,Howell,C,Wizards,RBSL,19,82,256,D-,C+,A-,D-,D ,F+,C+,C ,C+,D+,C-,C ,C+,D+,B+,C ,C-,D ,B ,B ,D ,D ,D ,B ,C ,B ,D ,C ,B 
John,McCullough,SF,Bulls,RBSL,21,80,231,D-,C ,A-,D ,C-,F+,D ,D-,C-,D-,D ,C-,C-,C-,C ,C+,D+,D ,C ,B ,D ,C ,D ,D ,D ,C ,D ,D ,C 
Tod,Thompson,SG,D-Clippers,D-RBSL,25,78,228,D ,B+,C ,C-,F+,F+,D-,F+,F+,F+,D ,F ,B-,B-,D ,B-,C+,D ,A ,B ,B ,D ,D ,D ,D ,D ,D ,D ,F 
Ayo,Okafor,C,FA,,30,85,303,D+,D+,C-,F-,C-,F ,B ,B ,B+,F-,D-,C ,C-,F-,C-,A ,C ,D ,C ,C ,F ,C ,F ,B ,B ,B ,D ,D ,C 
Miles,Bridges,SF,FA,,27,79,234,D-,C ,B ,C ,D+,D-,D ,C-,C-,C ,D-,D+,A ,B-,B+,B-,A-,D ,C ,B ,C ,D ,D ,D ,D ,D ,C ,F ,D 
Dustin,Lawson,C,FA,,23,86,262,F ,F+,C ,F-,F+,F-,F-,D-,D ,F ,F-,D ,B-,F ,D+,B+,D+,F ,F ,C ,F ,D ,F ,F ,C ,D ,F ,F ,C 
Andrew,Mills,C,D-Timberwolves,D-RBSL,30,83,282,C-,D+,C ,F-,D-,F ,C-,C-,B-,F ,D-,C ,B ,F-,D ,C+,B+,D ,D ,C ,F ,D ,F ,D ,D ,B ,F ,F ,C 
Tobias,Bulger,SG,FA,,25,73,213,F+,A ,B ,D+,C+,D ,F+,C ,F+,A-,C-,F+,C-,B ,C-,C ,B-,F ,A ,A ,D ,C ,D ,F ,C ,F ,B ,D ,F 
Luke,Kennard,PG,FA,,33,78,223,C ,B ,A ,A ,C ,C-,D+,D+,C-,C-,C+,F+,B ,B-,D-,C ,A ,C ,B ,A ,A ,C ,D ,D ,D ,D ,C ,C ,F 
Ognjen,Milharcic,PF,FA,,32,81,263,D-,D ,C ,F-,C-,F ,D-,D ,C ,F+,D-,C ,C ,D+,C-,B+,A-,F ,D ,C ,F ,C ,F ,F ,D ,C ,F ,F ,C 
Jerome,Robinson,SF,D-Hornets,D-RBSL,28,78,219,F ,C-,B-,C ,D+,D ,F ,D ,F ,D-,D ,F ,C+,B+,C ,C ,A+,F ,D ,A ,C ,D ,D ,F ,D ,F ,F ,D ,F 
Thomas,Benson,C,Knicks,RBSL,32,83,282,B ,C ,D+,F-,D-,F+,A-,A-,B+,D+,C ,A ,A-,C-,B-,B ,A ,B ,C ,D ,F ,D ,D ,A ,A ,B ,D ,C ,A 
Tyrone,Shults,C,Hornets,RBSL,28,84,293,B+,D+,C ,F+,C-,F-,C+,C ,A-,D-,D-,A-,A ,D+,C ,A+,B ,B ,C ,C ,D ,D ,F ,C ,C ,A ,D ,D ,A 
Charles,Brown,SF,FA,,24,77,229,D-,C-,B-,C-,C-,F+,F+,D-,F+,C ,D+,F ,F ,B ,C ,B ,C ,D ,D ,B ,C ,C ,F ,D ,D ,F ,C ,D ,F 
Ricky,Smedley,PF,FA,,28,79,241,C-,C-,C+,F-,D ,F ,D+,C-,C ,F+,C ,F+,C ,D-,C ,A ,A-,D ,D ,C ,F ,D ,F ,D ,D ,C ,F ,D ,F 
Daniel,Morrill,C,D-Timberwolves,D-RBSL,33,83,290,C-,C-,C ,F-,D-,C-,C+,C ,C+,D+,D ,C ,B ,D+,C ,A-,C ,D ,D ,C ,F ,F ,D ,C ,C ,C ,D ,D ,C 
Jonathan,Garcia,C,FA,,27,83,280,D-,D ,B ,F-,F-,F+,D-,D+,D ,F+,F ,D+,F+,D-,C ,B ,C ,D ,D ,B ,F ,F ,D ,F ,D ,D ,D ,F ,D 
Joe,Smith,PF,FA,,30,79,250,F+,C-,B ,F-,D-,F ,D-,F+,D-,F-,F ,D-,B-,F+,D ,A ,A-,F ,D ,B ,F ,F ,F ,D ,F ,D ,F ,F ,F 
David,Sparks,PF,D-Lakers,D-RBSL,31,82,272,D-,C+,C+,F+,C+,D+,B+,C ,C ,D+,F+,C ,C-,C ,C ,A-,B+,F ,C ,C ,F ,C ,D ,B ,C ,C ,D ,F ,C 
Jeffrey,Hope,SF,D-Celtics,D-RBSL,22,78,229,D ,C-,A-,D ,C ,D ,F+,F+,F+,C ,D ,F ,F ,A-,C ,C-,A ,D ,C ,B ,D ,C ,D ,F ,D ,F ,C ,D ,F 
Earl,Miller,SF,D-Kings,D-RBSL,22,78,223,C ,C ,B ,C ,C-,F-,F ,F+,F ,F+,D ,F+,C ,A-,C ,C+,A ,C ,C ,B ,C ,C ,F ,F ,F ,F ,F ,D ,F 
Eli,Troxell,C,FA,,20,84,280,F+,C-,C ,F-,D+,D-,F ,C ,C ,F+,F+,F+,C ,F-,D ,A-,D ,F ,D ,C ,F ,D ,D ,F ,C ,C ,D ,D ,F 
Burl,Garrison,C,Bucks,RBSL,30,85,291,C ,C-,C ,D-,D+,F ,B+,B-,A-,C-,B+,C ,B-,C-,D-,A-,B+,C ,D ,C ,F ,D ,F ,B ,B ,A ,D ,B ,C 
Allen,Wells,PF,FA,,33,80,247,F+,F+,C-,F-,D+,D-,D-,D-,C-,F+,F+,D ,C+,F ,D-,A-,C+,F ,F ,C ,F ,D ,D ,F ,F ,D ,F ,F ,D 
Antwan,Winslow,C,Magic,RBSL,28,83,275,B ,C-,B ,F-,D ,D ,C+,A-,A ,D+,D+,B-,A+,C ,B+,C+,C+,B ,C ,B ,D ,D ,D ,C ,B ,A ,C ,D ,B 
Donovan,Mitchell,PG,Bucks,RBSL,32,75,226,C ,C+,A-,B ,C+,C-,D ,D+,D ,C ,B+,D+,F+,B+,B-,C-,A ,C ,C ,A ,B ,C ,D ,D ,D ,D ,C ,B ,D 
Jeramy,Collins,SF,D-Heat,D-RBSL,24,78,214,C-,C ,C ,F-,C ,D ,F ,F+,D-,C ,C ,F+,C ,B+,C ,C ,B-,D ,C ,B ,F ,C ,D ,F ,F ,F ,C ,C ,F 
Clemente,Antón,C,FA,,27,83,282,D+,D-,C ,F-,F+,F-,D ,F+,C ,F ,D-,D-,C ,F+,C+,C+,A-,D ,F ,B ,F ,F ,F ,D ,F ,C ,F ,D ,F 
Baldomero,Canellas,PF,FA,,30,81,258,D-,D+,B ,F-,C-,D ,C-,D ,C ,F ,D+,D ,C ,D-,D+,A+,A-,D ,D ,B ,F ,D ,D ,D ,D ,C ,F ,D ,D 
Burton,Smith,C,D-Kings,D-RBSL,30,84,287,C ,C-,C ,F-,F+,D+,A ,C ,C-,D-,D-,C-,A-,F ,F+,A ,B ,C ,C ,C ,F ,F ,D ,A ,D ,D ,D ,F ,D 
Karl,Dunn,PG,Lakers,RBSL,22,76,210,C-,C ,C+,C+,C ,B-,D ,C-,D-,C+,B+,D-,D+,A-,B ,C-,A-,C ,C ,B ,C ,C ,B ,D ,D ,D ,C ,A ,D 
Bam,Adebayo,PF,FA,,32,82,282,C ,C ,C+,F-,C-,F+,A ,B ,B ,D+,C ,B ,C-,D+,C ,A+,B+,C ,C ,B ,F ,C ,F ,A ,B ,B ,C ,C ,B 
Jerry,Lee,C,FA,,29,83,257,F+,D+,B+,F-,D+,D ,F-,C-,B-,F+,F+,D ,B+,D-,C ,C+,C ,D ,C ,B ,F ,D ,D ,F ,D ,B ,D ,D ,D 
Lubomir,Kafka,C,FA,,21,81,214,F+,D-,C-,F-,D+,F+,D ,D ,C-,D ,F ,C ,A ,F-,C-,B-,D ,F ,F ,D ,F ,D ,F ,D ,D ,D ,D ,F ,C 
Charles,Lomax,SG,D-Hawks,D-RBSL,26,76,187,D-,C ,A-,C ,C+,C ,F ,D-,F-,C ,F+,F ,B+,A ,C ,C ,A ,D ,C ,B ,C ,C ,C ,F ,F ,F ,C ,F ,F 
Justin,Patton,C,D-Raptors,D-RBSL,32,83,285,D-,D+,C-,D+,F+,D+,C ,C+,C ,C-,D+,C ,C-,D+,A-,B ,B-,D ,D ,D ,D ,D ,D ,C ,C ,C ,D ,D ,C 
Don,Quinn,C,FA,,28,86,283,C ,C ,B+,F-,D-,D ,B-,A ,B+,D+,D+,B-,B-,C ,D+,A-,C ,C ,C ,B ,F ,D ,D ,B ,A ,A ,D ,D ,B 
Troy,Brown Jr.,SF,D-76ers,D-RBSL,25,79,226,F+,C-,C+,D+,C-,C-,C-,C-,C-,C ,C ,F+,B-,B ,C ,B ,A-,D ,D ,B ,D ,D ,C ,D ,D ,C ,C ,C ,F 
Johnie,Branch,C,FA,,32,83,281,D-,D-,C-,F-,C+,D ,F ,D+,C ,F+,D-,C-,C ,F-,D ,C ,B ,F ,F ,C ,F ,C ,D ,F ,D ,C ,F ,F ,D 
Rex,Buck,SG,D-Magic,D-RBSL,26,77,224,D ,D+,B-,D-,C-,F+,F+,F+,F ,C-,C ,F ,F ,B-,C-,C+,A-,D ,D ,B ,D ,D ,F ,F ,F ,F ,D ,C ,F 
Felton,Carbaugh,C,FA,,32,83,284,C ,D ,C+,F-,D ,F ,C-,D+,D ,F-,D-,F+,D ,F-,D-,C+,B ,C ,D ,C ,F ,D ,F ,D ,D ,D ,F ,D ,F 
Hubert,Williams,SG,Kings,RBSL,20,78,218,F ,C-,B+,D ,F ,F+,F ,D-,F ,D ,F+,F+,F+,C+,C-,C ,A-,F ,C ,B ,D ,F ,D ,F ,D ,F ,C ,F ,F 
Claude,Garza,SG,Hornets,RBSL,24,76,211,D ,C ,A-,B+,C-,D-,D-,C-,D ,C ,F ,F+,F-,A ,D+,C+,C ,D ,B ,B ,A ,C ,D ,D ,C ,C ,C ,D ,D 
Tyrell,Sapp,SG,D-Spurs,D-RBSL,22,77,211,C ,C-,B-,D ,C+,D-,F+,F ,F ,C ,D+,F+,D ,B-,C-,B+,A-,B ,C ,B ,D ,B ,D ,D ,F ,D ,B ,D ,D 
Graham,Lopez,C,FA,,33,81,262,C ,D-,C ,D-,C ,F-,D-,C ,C-,F ,C-,C ,C-,F-,F ,C+,B ,C ,D ,C ,D ,C ,F ,F ,D ,D ,F ,D ,C 
Richard,Wilson,PF,D-Bucks,D-RBSL,32,81,257,C ,C+,B ,B-,D+,D-,D-,C ,D ,F-,D+,D+,C ,F ,D ,B+,C+,C ,C ,B ,B ,D ,F ,D ,C ,D ,F ,D ,D 
Gary,Hogan,PF,FA,,33,78,232,D+,C-,C+,F-,D+,D-,C-,C-,C ,C-,F+,F ,A+,D+,C-,B ,B+,D ,D ,B ,F ,D ,F ,C ,D ,C ,D ,F ,F 
Andrew,Loomis,SG,Hawks,RBSL,25,78,202,D+,B ,B ,B-,D+,F+,F+,D ,F ,C+,D ,F ,B-,A ,A ,B ,B-,D ,A ,B ,A ,D ,D ,F ,D ,F ,A ,C ,F 
Sanford,Green,PF,FA,,33,81,263,C-,C+,C ,C ,C-,D ,A+,C ,C ,D-,C ,D-,A+,F-,F ,C+,C ,D ,B ,B ,C ,D ,D ,A ,C ,C ,D ,C ,D 
Miha,Peterka,SG,FA,,23,75,222,D-,C ,B-,D-,C ,F+,F+,D+,F ,D ,D ,F-,A ,B ,C ,C ,C ,D ,B ,B ,F ,C ,F ,F ,D ,F ,D ,D ,F 
Donovan,Gay,SF,D-Rockets,D-RBSL,22,77,229,C-,B ,B ,C ,B-,D+,D+,C ,D-,C ,C ,F+,F-,B ,D ,C+,C ,C ,A ,B ,C ,B ,D ,D ,C ,D ,C ,C ,D 
Bert,Burke,SF,FA,,22,76,205,D ,D ,B-,C-,D ,D ,F+,F ,F+,C-,C+,F ,A-,B+,C ,B+,A-,D ,D ,B ,D ,D ,D ,F ,F ,F ,D ,C ,F 
Cole,Boyd,C,Rockets,RBSL,22,84,249,B+,C-,C+,F-,C ,C ,C ,D ,C+,D+,F+,C+,A-,C-,A ,B-,C-,B ,D ,B ,F ,C ,C ,C ,D ,C ,D ,F ,C 
Timothy,Goodwin,PF,FA,,33,79,239,C ,D+,C+,F ,C-,F ,C-,C-,C-,F ,F+,C ,B ,F+,D-,B ,B+,C ,D ,C ,F ,C ,F ,D ,D ,C ,F ,F ,C 
Donte,DiVincenzo,SG,FA,,28,77,213,F+,C ,B+,B ,C ,D ,D+,C ,C ,C+,C ,D-,C ,B ,A-,C ,C+,F ,C ,B ,B ,C ,D ,D ,C ,C ,B ,C ,D 
Chris,Ramirez,SF,D-Clippers,D-RBSL,25,78,230,D+,B-,A-,C+,D+,F+,F ,F+,D+,D-,C-,F ,C+,B ,C+,C ,C+,D ,B ,A ,B ,D ,D ,F ,F ,C ,D ,C ,F 
Umaru,Ojokolo,C,D-Nets,D-RBSL,28,83,282,C ,D ,C ,C+,C+,D ,B+,C-,C ,F-,D-,C ,A-,C-,C ,C-,C+,C ,D ,B ,C ,C ,D ,B ,D ,C ,F ,D ,C 
John,Graham,SG,FA,,23,74,191,C-,C+,C+,C-,D ,D-,F+,F ,F+,D ,F ,F+,C-,B+,C+,B+,C+,D ,C ,B ,D ,D ,F ,F ,F ,F ,D ,F ,F 
Lonnie,Walker,SG,D-Wizards,D-RBSL,24,77,217,D ,C ,B ,C+,D+,D-,F+,D-,C-,C ,C ,D+,B ,B ,B ,B ,A-,D ,C ,B ,C ,D ,D ,F ,D ,D ,C ,C ,D 
T.J.,Leaf,PF,Bulls,RBSL,32,82,263,D+,B ,C+,B+,C ,C ,C+,B+,C+,D+,D+,B ,A-,C ,C ,A-,B ,D ,B ,C ,B ,C ,C ,C ,B ,B ,D ,D ,B 
John,Collins,PF,Nets,RBSL,31,82,266,B-,B ,B-,F-,D ,D ,A-,B+,C-,D-,D+,C ,F+,D ,B-,A+,B-,B ,B ,B ,F ,D ,D ,A ,B ,D ,D ,D ,C 
Kevin,Huerter,SG,FA,,26,79,217,D-,C ,B ,C+,D+,D ,F+,F+,D ,D+,F+,D-,C+,B-,D+,B-,A ,D ,D ,B ,C ,D ,D ,F ,F ,D ,D ,F ,F 
Felton,Anderson,PF,FA,,29,81,255,D-,D ,C ,F-,C-,F-,F-,D ,C+,F-,D-,D-,C ,F+,C-,A ,B ,F ,D ,C ,F ,D ,F ,F ,D ,C ,F ,D ,F 
Nicky,Mendoza,SG,FA,,22,76,226,F+,C ,A ,F ,C-,F+,F+,D-,F+,C ,C-,F+,B ,C+,B-,C ,A-,F ,C ,A ,F ,D ,F ,F ,D ,F ,C ,D ,F 
Josh,Okogie,SG,Clippers,RBSL,26,76,217,C ,C+,B+,A ,C-,D+,C ,C+,D+,B ,A-,C ,C ,A-,C+,C+,A+,C ,C ,A ,A ,D ,D ,C ,C ,D ,B ,A ,C 
Grayson,Allen,PG,FA,,29,77,212,F ,B-,A-,A-,C ,C ,F ,D ,F+,F+,D+,F ,C ,B ,B+,C+,B+,F ,B ,B ,B ,C ,C ,F ,D ,F ,D ,D ,F 
Drew,Desilva,SF,FA,,31,78,245,D+,C ,B+,C-,C ,C ,D-,D+,D-,F-,F+,F+,C+,C ,C ,B ,A ,D ,C ,B ,D ,C ,C ,F ,D ,F ,F ,F ,F 
Henry,Lepage,PF,FA,,29,82,266,C ,C ,B ,C+,D ,F ,C-,D+,B-,C-,C-,C ,C+,C-,C+,A-,C+,C ,C ,A ,B ,D ,D ,C ,D ,B ,D ,D ,C 
Bartolom,Henchoz,SF,Magic,RBSL,23,79,221,F+,C ,C+,F ,C ,D ,D-,D ,C-,A-,C+,D+,F ,A-,C+,C-,A ,F ,C ,C ,F ,C ,D ,F ,D ,D ,A ,B ,D 
Wilfredo,Burlingame,PF,D-Wizards,D-RBSL,28,80,245,D ,C-,C+,C ,D+,D ,C ,D+,B-,D-,F+,C-,C-,C ,C ,A ,A ,D ,D ,B ,C ,D ,D ,C ,D ,B ,D ,F ,D 
Marty,Jackson,C,FA,,19,81,248,F+,D ,C+,F-,D ,F-,C ,C ,C ,F+,F+,C ,C-,F-,D ,A-,D+,F ,D ,C ,F ,D ,F ,C ,B ,C ,D ,F ,C 
Thomas,Trapp,C,FA,,28,84,297,D-,D ,C-,F-,C ,D+,A ,A+,D+,D-,C ,C+,B+,D+,B+,A ,C ,D ,D ,C ,F ,C ,D ,A ,A ,C ,D ,C ,C 
Quentin,Harris,C,FA,,30,84,290,D ,C ,C ,F-,D+,F-,B-,D+,D+,F-,D ,D-,D ,D-,D ,A+,C ,D ,C ,C ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Chris,Bostick,PF,D-Bulls,D-RBSL,33,81,255,C ,D ,C+,F-,C ,F ,C ,A-,F+,D+,C ,D-,F-,C ,C ,B+,B+,C ,D ,C ,F ,C ,F ,C ,B ,F ,D ,C ,D 
Harry,Giles,C,Raptors,RBSL,31,83,278,C ,C ,C ,F-,C-,D-,B-,C ,C ,F+,C-,B ,F+,C+,B-,B+,B+,C ,C ,C ,F ,D ,D ,B ,C ,C ,D ,D ,B 
Hunter,Nelson,SG,D-Pelicans,D-RBSL,24,79,198,C-,D ,C ,C ,B-,D-,F ,F ,F ,C ,D-,F-,C ,B ,C ,C ,B ,D ,D ,C ,C ,B ,D ,F ,F ,F ,C ,F ,F 
Terrance,Ferguson,SF,FA,,32,79,233,D+,C+,B ,A-,D+,D ,D+,D+,C-,B-,C-,C ,F ,C+,A-,C+,C ,D ,C ,B ,A ,D ,D ,D ,D ,D ,B ,D ,D 
Judson,Treat,PF,D-Celtics,D-RBSL,32,79,255,C ,A-,B+,C+,C ,F+,D-,C ,B-,C ,B-,D-,C ,C-,F ,A-,C ,D ,A ,B ,C ,C ,F ,D ,C ,B ,C ,B ,D 
Chandler,Hutchison,SF,D-Cavs,D-RBSL,29,79,230,D+,C-,C+,C+,C-,C-,D+,C-,C-,C ,C ,D-,D+,C+,C ,B-,A-,D ,D ,B ,C ,D ,D ,D ,D ,D ,C ,C ,F 
Jarrett,Allen,C,Bulls,RBSL,31,82,276,C-,C ,C ,F-,C ,C-,A-,B ,B+,D+,D ,A ,A ,F+,C+,B+,B+,C ,C ,C ,F ,C ,C ,A ,B ,B ,D ,D ,A 
Aaron,Holiday,SG,Suns,RBSL,28,73,194,D ,B-,B+,A-,C ,C+,F ,D+,D ,C-,C ,F+,C-,A-,C ,C-,A ,D ,B ,B ,A ,C ,C ,F ,D ,D ,C ,C ,F 
Noel,Martinez,PG,Heat,RBSL,26,74,177,D-,C-,B+,F+,C ,A-,D-,C-,D ,B+,C ,D+,C+,A+,C-,C+,A+,D ,C ,B ,F ,C ,A ,D ,D ,D ,B ,C ,D 
Jean,Brown,PF,D-Grizzlies,D-RBSL,32,78,227,D+,C ,C ,C ,D+,F+,C ,D-,C ,C-,D ,C ,F-,C ,B ,A-,A ,D ,B ,C ,C ,D ,F ,C ,F ,C ,D ,D ,C 
Fletcher,Steele,SG,Spurs,RBSL,25,78,213,F+,B-,A-,C ,C+,C ,D-,F ,F ,A-,C ,F ,C ,A+,C-,C+,A ,F ,B ,B ,C ,B ,C ,D ,F ,F ,A ,C ,F 
Matthew,King,PG,D-Warriors,D-RBSL,25,76,214,F ,D-,C+,C-,D-,D ,F ,D+,F-,C ,D ,F+,C+,B ,C-,B-,C+,F ,D ,B ,C ,D ,D ,F ,D ,F ,C ,D ,D 
Gary,Birdsall,C,D-Nuggets,D-RBSL,29,83,284,F ,C ,B-,B+,D ,F+,F ,D+,B-,F-,D-,C ,A ,D-,C ,B+,B+,F ,D ,B ,B ,D ,D ,F ,D ,B ,F ,F ,C 
Manual,Carter,PG,D-Clippers,D-RBSL,27,72,174,D+,B-,C+,F+,B-,B-,F-,D+,D ,D ,D ,F-,C ,A ,B-,C ,A+,D ,B ,B ,F ,B ,B ,F ,C ,D ,D ,D ,F 
Tony,Andrews,PF,D-Kings,D-RBSL,34,80,258,C ,C-,C ,C ,D+,D-,C+,C ,C ,F ,F-,C ,C ,D ,D-,C ,B ,C ,D ,C ,C ,D ,F ,C ,C ,C ,F ,F ,C 
Jude,Murphey,C,Cavaliers,RBSL,21,85,247,F ,D-,B-,F-,F-,D-,C-,F+,C ,F-,F-,D ,C-,D-,F+,C+,D ,F ,D ,B ,F ,F ,D ,C ,D ,B ,F ,F ,C 
