FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Lance,Noble,PG,FA,,27,73,195,B+,C ,A-,C-,C-,F ,D-,F+,F-,A-,A-,F-,C ,A-,D+,C ,A+,A ,C ,B ,D ,D ,F ,F ,F ,F ,B ,A ,F 
Jacinto,Just,C,FA,,37,84,301,C+,C ,C+,F-,C-,D+,A ,B+,C+,C ,B-,C-,C+,F-,F+,A-,D-,B ,C ,B ,F ,D ,D ,A ,B ,C ,D ,B ,D 
Olin,Benson,SG,D-Wizards,D-RBSL,23,80,229,D-,C ,A ,F ,C ,F ,D+,D-,F+,C ,C+,F+,C+,B+,D ,C+,A-,F ,C ,A ,F ,C ,D ,D ,D ,F ,C ,C ,F 
Martin,Frost,PF,FA,,29,82,267,C ,C ,C-,F+,D ,D-,C ,C ,C-,D+,C-,A-,C ,D+,C ,A-,A-,C ,C ,C ,F ,D ,D ,C ,C ,D ,D ,D ,A 
Elbert,Anderson,C,FA,,20,80,240,F+,F+,C-,F-,F+,F ,D ,D-,F+,F ,F-,F+,D-,F ,C-,C+,C-,D ,F ,D ,F ,D ,F ,C ,D ,D ,F ,F ,D 
Myles,Brill,C,Suns,RBSL,30,84,296,B-,C-,C+,D ,B-,A-,C+,A-,B-,F+,C-,A-,A+,F+,D-,C+,B-,B ,D ,B ,D ,B ,B ,B ,B ,B ,F ,D ,A 
Jared,Williams,C,D-Spurs,D-RBSL,32,82,275,C-,D ,C+,F ,C-,D-,C ,C-,C ,D-,D-,C ,A+,D ,A-,A+,B-,D ,D ,B ,F ,D ,F ,C ,D ,C ,F ,F ,C 
Kevin,Knox,SF,Raptors,RBSL,26,81,239,C-,C ,B-,B ,C-,D-,D-,C ,C-,C-,D ,F+,C+,C+,B ,B+,A ,D ,C ,B ,B ,D ,D ,D ,C ,C ,D ,D ,F 
Boris,Wallace,C,FA,,33,84,294,F ,D-,C ,F-,D ,F-,F+,C-,D+,D ,C-,C+,F ,F ,D ,A ,D-,F ,D ,C ,F ,D ,F ,F ,D ,D ,D ,D ,C 
Zach,Collins,C,FA,,31,84,295,C-,C-,B-,C ,C-,F+,C ,B-,C+,D+,D ,C ,F-,F+,C ,A ,C+,D ,D ,B ,C ,D ,F ,C ,B ,C ,D ,D ,C 
Walter,Thomas,PG,Trail Blazers,RBSL,22,71,217,C ,C+,A ,B ,C ,D+,F-,F+,F+,D ,A-,F ,C ,A ,B ,F-,C+,C ,B ,A ,B ,A ,D ,F ,F ,F ,D ,A ,F 
Carl,Hawkins,PG,Hornets,RBSL,20,73,205,D+,D+,B-,F+,C ,D+,F-,F ,F ,C-,D ,F ,F-,A ,A ,C-,A-,C ,B ,B ,D ,A ,B ,F ,F ,F ,B ,C ,F 
Scotty,Houchens,PF,FA,,32,81,261,F ,D+,C+,F-,C-,F ,D+,C-,C ,F ,F+,D ,F+,F+,C-,A+,C+,F ,D ,B ,F ,D ,F ,D ,D ,C ,F ,F ,D 
Randal,Faust,C,D-Bucks,D-RBSL,31,82,280,D-,C-,C+,D-,C-,D+,B-,D+,B-,F+,C-,C+,C+,D-,C ,A ,B ,D ,D ,C ,F ,D ,D ,B ,D ,B ,F ,D ,C 
Marcos,Fuente,PG,FA,,21,74,208,F+,C-,B ,C-,C+,C ,F-,D-,F+,C-,D ,F-,F ,B+,D+,C ,B-,F ,C ,B ,C ,B ,C ,F ,D ,F ,C ,D ,F 
Shai,Gilgeous-Alexander,PG,Raptors,RBSL,28,78,214,C-,B+,B ,C ,B-,B ,D-,C-,C-,B-,B+,D+,C+,B+,B-,C-,A ,C ,B ,A ,B ,B ,B ,F ,D ,D ,B ,B ,D 
Jimmie,Mendes,C,D-Pistons,D-RBSL,30,86,304,F+,C-,B-,F-,D+,F ,A ,C-,C+,F+,F ,D ,B ,F-,C ,A+,B-,F ,D ,B ,F ,D ,F ,A ,C ,C ,F ,F ,D 
David,Brown,SG,FA,,24,77,228,B ,C ,B-,C ,C-,F+,F-,F+,F+,C ,C-,F ,C-,B-,C+,A-,A ,B ,C ,B ,D ,C ,F ,F ,F ,F ,C ,D ,F 
Louie,Wright,SG,FA,,23,79,218,F ,C-,A ,D+,D ,F+,D-,D ,F ,F+,D-,F ,B-,B-,C ,B-,B-,F ,D ,A ,D ,D ,F ,D ,D ,F ,F ,D ,F 
Neal,Hardesty,PG,FA,,22,74,182,D-,C-,B ,F ,C ,F+,F-,F ,F ,C-,C ,F-,B+,A-,C ,C-,A-,D ,C ,B ,F ,C ,D ,F ,F ,F ,C ,C ,F 
Malik,Monk,SG,Grizzlies,RBSL,33,75,211,C-,A-,A-,A ,C ,B-,D-,C-,D ,C ,C ,C-,B ,B+,B-,D-,A+,C ,B ,A ,A ,C ,B ,D ,D ,D ,C ,C ,D 
Bobby,Hield,SG,Suns,RBSL,24,76,215,C+,A-,B+,A ,C-,D ,D+,C-,D ,C-,C ,F+,B ,A-,C+,C+,A ,B ,A ,B ,A ,C ,D ,D ,C ,C ,B ,B ,D 
Freddy,Trueblood,C,FA,,31,83,283,F+,C ,C ,F-,D ,F ,D+,D+,C+,F+,F+,D-,C ,F ,D+,B+,C ,F ,C ,C ,F ,D ,F ,D ,D ,C ,F ,F ,F 
Kevin,Chang,C,FA,,30,82,276,D+,D+,C+,F-,D ,D-,F ,C-,C+,F+,F+,B-,B-,F-,D ,A-,C ,D ,D ,B ,F ,D ,F ,F ,D ,C ,F ,F ,B 
Rudolph,Williams,PF,D-Grizzlies,D-RBSL,33,81,261,C-,C ,B ,C ,C-,F+,C ,D+,D+,D-,D+,F+,A-,F ,D+,A ,C+,D ,C ,B ,C ,D ,D ,C ,D ,D ,D ,D ,F 
Alex,Hart,C,D-Jazz,D-RBSL,24,82,239,F ,C-,C ,F ,C ,F+,C ,D+,C ,F+,D ,C+,A+,F+,C+,A-,C ,F ,C ,C ,F ,C ,F ,C ,D ,C ,F ,D ,B 
Les,Huntsman,C,Jazz,RBSL,32,83,275,C+,B ,B-,B+,C ,C-,C ,B-,B+,D-,D ,C ,B+,D-,B ,B ,C ,C ,B ,A ,B ,C ,D ,C ,B ,B ,D ,D ,C 
Paul,Rose,PG,D-Thunder,D-RBSL,27,72,207,C+,C ,B ,C ,C+,D ,F+,F ,F+,F ,D+,F-,C-,A-,C ,C ,A ,B ,C ,B ,C ,C ,D ,F ,F ,D ,F ,D ,F 
Dewayne,Polley,SG,Timberwolves,RBSL,22,77,229,C ,C+,A ,D+,D+,D-,C ,D+,C-,B-,C ,C-,B+,A ,A-,D+,B ,C ,B ,A ,D ,D ,D ,C ,D ,D ,B ,C ,D 
Richard,Howell,C,Trail Blazers,RBSL,20,82,256,D-,B ,A-,D-,D ,F+,B ,C ,B-,D+,C-,C ,C+,D ,B+,C+,C-,D ,B ,A ,D ,D ,D ,B ,C ,B ,C ,C ,B 
John,McCullough,SF,D-Jazz,D-RBSL,22,80,233,D-,C ,A-,D ,C ,F+,D ,D-,C ,D-,D ,C-,C-,C-,C ,B-,C-,C ,B ,A ,D ,C ,D ,C ,D ,C ,D ,C ,C 
Tod,Thompson,SF,D-Clippers,D-RBSL,26,78,229,D+,A-,C ,C ,D-,F+,D-,F+,F ,F+,D ,F ,C+,B ,D-,B ,C+,D ,B ,B ,C ,D ,D ,D ,D ,D ,D ,D ,F 
Ayo,Okafor,PF,Knicks,RBSL,31,85,305,D+,C-,C ,F-,C ,F ,B+,C+,A-,F-,D ,C ,C-,F-,D+,A ,C-,D ,D ,C ,F ,C ,F ,B ,B ,A ,D ,D ,C 
Miles,Bridges,SF,FA,,28,79,235,D ,C ,B+,C ,D+,D ,D ,C ,C-,C ,D-,D ,A-,B-,B-,B-,A-,D ,D ,B ,C ,D ,D ,D ,D ,D ,C ,F ,D 
Dustin,Lawson,C,FA,,24,86,277,F ,F+,C ,F-,D-,F-,F ,D ,D ,F ,F-,D+,B-,F ,D ,B+,C-,F ,F ,C ,F ,D ,F ,F ,C ,D ,F ,F ,C 
Andrew,Mills,C,D-Timberwolves,D-RBSL,31,83,283,C-,D+,C ,F-,D-,F ,D+,C-,C+,F ,D-,C ,C+,F-,D-,C+,A-,D ,D ,C ,F ,F ,F ,D ,D ,C ,F ,D ,C 
Tobias,Bulger,PG,D-Rockets,D-RBSL,26,73,215,D-,A-,A-,C-,C+,D ,F+,C ,F+,A-,C-,F+,C-,B-,C-,C+,B ,F ,A ,A ,D ,C ,D ,F ,C ,F ,B ,D ,F 
Luke,Kennard,PG,FA,,34,78,224,C ,C+,A ,A ,C ,C-,D ,D ,C-,C ,C ,D-,B+,B ,F ,C-,A-,C ,B ,A ,A ,C ,D ,D ,D ,D ,C ,C ,F 
Ognjen,Milharcic,PF,FA,,33,81,264,F+,D-,C ,F-,C-,F ,D-,D ,C-,F ,D-,C ,C-,D+,D ,A-,A-,F ,D ,C ,F ,D ,F ,F ,D ,C ,F ,F ,C 
Jerome,Robinson,SF,D-Hornets,D-RBSL,29,78,222,F+,C-,B ,C ,D+,D ,F ,D ,F ,D-,D ,F ,C+,B-,C ,C ,A+,F ,D ,B ,C ,D ,D ,F ,D ,F ,F ,D ,F 
Thomas,Benson,C,Knicks,RBSL,33,83,283,B-,C ,D ,F-,D-,F+,A-,A-,B ,C-,C ,A ,A ,C-,B ,C+,A ,B ,C ,D ,F ,F ,D ,A ,A ,B ,D ,C ,A 
Tyrone,Shults,C,Hornets,RBSL,29,84,295,B+,C-,C ,F+,D+,F-,C ,C ,A-,D-,D-,A-,A ,D ,C ,A+,B-,B ,C ,C ,D ,D ,F ,C ,C ,A ,D ,D ,A 
Charles,Brown,SF,D-Wizards,D-RBSL,25,77,229,D ,C-,B ,C ,C-,F+,F+,D-,F+,C ,D ,F ,F ,C+,C ,A-,C+,D ,D ,B ,C ,C ,F ,F ,D ,F ,C ,D ,F 
Ricky,Smedley,PF,D-Timberwolves,D-RBSL,29,79,242,C ,C-,B-,F-,D ,F+,D+,C-,C ,F+,C-,F+,C ,D-,C ,A ,A-,C ,D ,B ,F ,D ,F ,D ,D ,C ,F ,C ,F 
Jonathan,Garcia,C,FA,,28,83,282,D-,D+,B+,F-,F-,D-,D-,C-,D+,F+,F ,C-,F+,D ,C ,B-,C ,F ,D ,B ,F ,F ,D ,F ,D ,D ,D ,F ,D 
Joe,Smith,PF,FA,,31,79,250,F+,C-,B ,F-,D-,F ,D-,F+,D-,F-,F ,F+,B ,F ,F+,A ,B ,F ,D ,B ,F ,F ,F ,D ,F ,D ,F ,F ,F 
David,Sparks,C,D-Lakers,D-RBSL,32,82,274,D-,C ,C ,D-,C+,D+,B ,C-,C ,D+,F+,C ,C-,C ,C ,B ,B+,F ,C ,C ,F ,C ,D ,B ,D ,C ,D ,F ,C 
Jeffrey,Hope,SG,D-Celtics,D-RBSL,23,78,230,D ,C ,A-,D+,C ,D-,F+,F+,F+,C ,D ,F ,F ,B ,C ,C-,A ,D ,B ,A ,D ,C ,D ,D ,D ,D ,C ,D ,F 
Earl,Miller,SF,D-Kings,D-RBSL,23,78,224,C ,C ,B ,C ,D+,F-,F ,F+,F ,F+,D ,F+,C ,B ,C ,B-,A-,C ,C ,B ,C ,D ,F ,F ,F ,F ,F ,D ,F 
Eli,Troxell,C,FA,,21,84,287,F+,D+,C ,F-,D+,D-,F ,C ,C ,F+,F+,F+,C ,F-,D ,A-,D ,F ,D ,C ,F ,D ,D ,F ,C ,C ,D ,D ,F 
Burl,Garrison,C,Bucks,RBSL,31,85,294,C ,D+,C ,D-,D+,F ,B+,C+,B-,D+,B-,C ,B-,D+,D ,A-,A-,C ,D ,C ,F ,D ,F ,B ,B ,B ,D ,B ,C 
Antwan,Winslow,PF,Magic,RBSL,29,83,276,B ,C ,A-,F-,D ,D ,C ,A-,A ,C-,C-,B-,A+,C-,B ,C+,C ,B ,C ,B ,F ,D ,D ,C ,A ,A ,C ,D ,B 
Donovan,Mitchell,PG,FA,,33,75,226,C ,C+,A ,B-,C ,C-,D ,D+,D ,C ,B-,D+,F+,B+,C+,D+,A-,C ,C ,A ,B ,C ,D ,D ,D ,D ,C ,B ,D 
Jeramy,Collins,SF,D-Heat,D-RBSL,25,78,221,C-,C ,C ,F-,C ,D ,F+,F+,F+,C ,C ,F+,C-,B ,C ,C ,B+,D ,C ,B ,F ,C ,D ,F ,F ,F ,C ,C ,F 
Clemente,Antón,C,FA,,28,83,283,D+,D-,C ,F-,F+,F-,D ,F+,C ,F ,D-,D-,C-,F+,C ,B-,A-,D ,F ,C ,F ,F ,F ,D ,F ,C ,F ,D ,F 
Baldomero,Canellas,PF,FA,,31,81,259,D ,D+,B ,F-,C-,D ,C-,D ,C ,F ,D+,D ,C+,F ,D-,A+,B+,D ,D ,B ,F ,D ,D ,D ,D ,C ,F ,D ,D 
Burton,Smith,C,FA,,31,84,289,C+,C ,C ,F-,D-,D+,A-,C ,C-,D-,D-,C ,A-,F-,F ,A ,B ,C ,C ,C ,F ,F ,D ,A ,C ,C ,D ,D ,C 
Karl,Dunn,PG,Lakers,RBSL,23,76,211,C-,C ,C+,C+,C ,B-,D ,C ,D-,C+,A-,D-,D ,A-,A-,C-,A ,D ,C ,B ,C ,C ,B ,D ,D ,D ,C ,B ,D 
Beni,Becirovic,PG,Timberwolves,RBSL,21,75,155,C+,C+,A-,D-,C ,D ,D-,D ,F-,C+,C+,F-,B+,A-,A-,D ,C+,A ,A ,A ,D ,C ,D ,F ,D ,F ,B ,C ,F 
Bam,Adebayo,PF,Spurs,RBSL,33,82,283,C ,C-,C+,F-,C-,D-,A-,B-,B+,D+,C ,B ,C-,D ,C-,A-,C+,C ,C ,B ,F ,C ,F ,A ,B ,B ,D ,C ,B 
Jerry,Lee,C,FA,,30,83,270,D-,C-,B+,F-,D+,D+,F-,D+,C+,F+,F+,D+,B+,D-,C+,C+,C+,D ,D ,B ,F ,D ,D ,F ,D ,B ,D ,D ,D 
Lubomir,Kafka,C,FA,,22,81,221,F+,D-,C-,F-,D+,F+,D ,D+,C-,D ,F ,C-,A ,F-,C-,B+,D+,F ,F ,D ,F ,D ,F ,D ,D ,D ,D ,F ,C 
Chris,Parker,PG,Timberwolves,RBSL,22,70,204,C ,C+,B-,D ,C ,C-,D-,D-,F ,A-,F ,F-,A ,A-,C+,C+,B ,C ,C ,B ,D ,B ,B ,D ,D ,F ,A ,F ,F 
Charles,Lomax,SG,D-Hawks,D-RBSL,27,76,188,D-,C ,B ,C ,C ,C ,F+,F+,F-,C ,F+,F ,B+,A ,C ,C ,A ,D ,C ,B ,C ,C ,C ,F ,F ,F ,C ,F ,F 
Daniel,Wilson,PG,76ers,RBSL,22,74,170,F+,C-,A-,F+,D ,F+,F+,D-,F-,C ,D+,F-,C+,A ,C+,C ,A-,D ,C ,A ,D ,C ,D ,D ,D ,F ,B ,C ,F 
Justin,Patton,C,D-Raptors,D-RBSL,33,83,286,D ,D+,C-,D+,D-,D ,C ,C ,C ,D+,D+,C ,C-,D+,B+,B-,C+,D ,D ,D ,D ,D ,D ,D ,C ,C ,D ,D ,C 
Don,Quinn,C,Bulls,RBSL,29,86,295,C ,C ,A-,F-,F+,D ,C+,A-,A-,D+,D ,B-,C+,C ,D ,A-,C-,C ,C ,A ,F ,D ,D ,C ,A ,A ,D ,D ,B 
Troy,Brown Jr.,SF,D-76ers,D-RBSL,26,79,227,D-,C-,B ,D+,D+,C-,D+,D+,C-,C ,C ,F ,B-,B ,C ,B+,A ,D ,D ,B ,D ,D ,D ,D ,D ,D ,C ,C ,F 
Johnie,Branch,C,FA,,33,83,282,F+,D-,D+,F-,C+,D-,F ,D ,C ,F+,D-,C-,C+,F-,D ,C ,B-,F ,F ,D ,F ,C ,D ,F ,D ,C ,F ,F ,D 
Rex,Buck,SG,FA,,27,77,224,D ,D+,C+,D-,C-,F+,F+,F+,F ,C-,C ,F ,F ,B ,C-,B-,B+,D ,D ,B ,D ,C ,F ,F ,F ,F ,D ,C ,F 
Felton,Carbaugh,C,FA,,33,83,286,C ,D ,C ,F-,D ,F ,D+,D+,D-,F-,D-,F+,D ,F-,F+,B-,C+,C ,D ,C ,F ,D ,F ,D ,D ,D ,F ,D ,F 
Hubert,Williams,SG,FA,,21,78,218,F ,C-,B+,D+,F+,F+,F ,D ,F ,D+,F+,F+,F+,C+,C-,C ,A-,F ,B ,A ,D ,F ,D ,F ,D ,F ,C ,F ,D 
Claude,Garza,SG,Hornets,RBSL,25,76,213,D+,C+,B+,B+,C-,D-,D ,C ,D+,C ,F ,D-,F-,A ,D+,C+,C+,C ,A ,B ,A ,C ,D ,D ,C ,C ,C ,F ,D 
Tyrell,Sapp,SG,D-Spurs,D-RBSL,23,77,212,C+,C-,C+,D ,C+,D-,D-,F ,F+,C+,D ,F+,D ,B-,C-,B+,A ,B ,C ,B ,D ,B ,D ,D ,F ,D ,B ,D ,D 
Marcio,Vila,PG,Pacers,RBSL,21,75,217,D+,D+,B+,D-,C ,C-,F-,F ,F ,F ,D-,F-,C ,A ,C+,C-,A+,C ,C ,A ,D ,B ,B ,F ,F ,F ,F ,D ,F 
Richard,Wilson,PF,D-Bucks,D-RBSL,33,81,259,C ,C ,C+,C+,D+,D-,D-,C ,D ,F ,D ,D ,C+,F-,D-,B+,C ,C ,C ,B ,C ,D ,F ,F ,C ,D ,F ,D ,D 
Gary,Hogan,PF,FA,,33,78,234,D+,D+,C+,F-,D+,D-,C-,C-,C ,D+,F+,F ,A+,D+,C-,B-,B-,D ,D ,C ,F ,D ,D ,D ,D ,C ,D ,F ,F 
Julian,Mendez,PF,Spurs,RBSL,21,80,228,C ,C ,C ,F-,D+,D+,C ,C ,C-,C ,D ,C-,D ,C ,A ,B ,C+,B ,B ,C ,F ,C ,C ,B ,C ,C ,C ,D ,C 
Andrew,Loomis,PG,Heat,RBSL,26,78,204,D ,B+,B+,B-,D+,F ,F ,D ,F ,B+,C-,F ,C+,A-,A ,B+,B ,D ,A ,A ,A ,D ,D ,F ,D ,F ,A ,D ,F 
Miha,Peterka,SG,FA,,24,75,222,D ,C+,C+,D-,C-,F+,F+,D ,F ,D ,D ,F-,A ,C+,C ,C+,C ,D ,B ,B ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Donovan,Gay,SG,D-Rockets,D-RBSL,23,77,231,C-,B+,B ,C ,C ,D+,D ,C ,D ,C ,C ,D-,F-,B-,D ,C+,C ,C ,B ,B ,C ,C ,D ,D ,C ,D ,C ,C ,D 
Bert,Burke,SF,FA,,23,76,206,D+,D ,B-,C-,D+,D ,F+,F ,F+,C-,C ,F+,B+,B ,C ,B+,A-,D ,D ,B ,D ,D ,D ,F ,F ,F ,D ,C ,F 
Cole,Boyd,C,Rockets,RBSL,23,84,264,B-,C-,C+,F-,C ,C-,C ,D ,C ,D+,F+,C+,A-,C-,A ,B-,C-,B ,D ,B ,F ,C ,C ,C ,D ,C ,D ,F ,C 
Donte,DiVincenzo,SG,FA,,29,77,214,F+,C ,B-,B-,C ,D ,D ,C ,C ,C+,C ,D-,C+,B+,B+,C ,B-,F ,C ,B ,B ,C ,D ,D ,C ,C ,B ,C ,D 
Chris,Ramirez,SF,D-Clippers,D-RBSL,26,78,232,D ,B ,B ,B-,D+,D-,F ,F+,C-,D-,C ,F ,C ,B-,C+,C ,B-,C ,B ,A ,B ,D ,D ,F ,D ,C ,D ,C ,F 
Umaru,Ojokolo,C,D-Nets,D-RBSL,29,83,282,C ,D ,C+,C+,C+,D ,B+,C-,C ,F-,D-,C ,A ,C-,C ,C-,C+,C ,D ,B ,C ,C ,D ,B ,D ,C ,F ,F ,C 
Dante,Ardoin,PG,Thunder,RBSL,20,75,217,F+,C ,B+,C ,C ,C ,F ,F ,F ,C ,D+,F ,C ,A-,C-,C-,C ,D ,C ,A ,C ,B ,C ,F ,F ,F ,C ,C ,F 
John,Graham,SG,FA,,24,74,193,C-,C ,C+,C-,D ,D-,F ,F ,F+,D ,F ,F+,C-,B+,C+,B-,B-,D ,C ,B ,D ,D ,F ,F ,F ,F ,D ,F ,F 
Lonnie,Walker,SG,FA,,25,77,219,D+,C ,B ,C+,C-,D-,F+,D-,C-,C ,C ,D+,B-,B ,B-,C+,A ,D ,C ,B ,C ,D ,D ,F ,D ,D ,C ,C ,D 
T.J.,Leaf,PF,Bulls,RBSL,33,82,265,D+,C+,C ,B-,C ,C ,C+,B-,C ,D+,D ,C+,B+,C-,C ,A-,B+,D ,B ,C ,B ,C ,C ,C ,B ,C ,D ,D ,B 
John,Collins,PF,Nets,RBSL,32,82,267,B ,B ,B ,F-,D+,D ,A-,B ,C-,D-,C-,C ,F+,F+,B ,A ,C+,B ,B ,B ,F ,D ,D ,B ,B ,D ,D ,D ,C 
Kevin,Huerter,SF,D-Nets,D-RBSL,27,79,218,D-,C-,B-,C+,D+,D ,F+,F+,D-,D+,D-,D-,B-,B ,D+,B-,A ,D ,D ,B ,C ,D ,D ,F ,F ,D ,D ,F ,F 
Felton,Anderson,PF,FA,,30,81,256,D-,D ,C ,F-,C-,F-,F-,D ,C+,F-,D-,D-,C-,F+,C-,A ,B ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,F ,D 
Nicky,Mendoza,SG,FA,,23,76,226,F ,C-,A ,F ,C-,F+,F+,D-,F+,C ,C-,F+,B-,B-,B-,C ,A ,F ,D ,A ,F ,D ,F ,F ,D ,F ,C ,D ,F 
Josh,Okogie,SG,Clippers,RBSL,27,76,219,C-,C+,A-,A-,C-,D+,C+,C ,C-,B-,B+,C ,C-,B+,C+,C ,A+,D ,C ,B ,A ,D ,D ,C ,C ,D ,B ,A ,C 
Glenn,Kenny,PG,Trail Blazers,RBSL,21,73,211,A-,C+,A-,C-,C+,F ,F-,F ,F+,C ,C ,F-,C-,A+,C-,C-,A ,A ,A ,A ,C ,B ,F ,F ,F ,D ,C ,B ,F 
Grayson,Allen,PG,FA,,30,77,214,F+,B ,A-,A-,C ,C ,F ,D-,F+,D-,D+,F ,C ,B-,B+,C+,B+,F ,B ,A ,A ,C ,C ,F ,D ,D ,D ,D ,F 
Drew,Desilva,SF,FA,,32,78,246,D+,C-,B+,C-,C ,C+,F+,D ,D-,F-,F+,F+,C+,C ,C-,B-,A ,D ,D ,B ,D ,C ,C ,F ,D ,F ,F ,F ,F 
Henry,Lepage,PF,FA,,30,82,268,C+,C ,B+,C ,D ,F ,C-,D+,B-,D+,C-,C ,B-,C-,C+,A-,C+,C ,C ,A ,C ,D ,D ,C ,D ,B ,C ,D ,C 
Bartolom,Henchoz,SF,D-Trail Blazers,D-RBSL,24,79,223,F+,C+,B-,F ,C+,D+,F+,D ,C-,A-,C+,D+,F ,A-,C+,C ,A ,F ,C ,B ,F ,C ,D ,F ,D ,D ,B ,B ,D 
Wilfredo,Burlingame,PF,D-Wizards,D-RBSL,29,80,245,D ,C-,C+,C ,D+,D ,C ,D+,C+,D-,F ,C-,C ,C ,C-,A ,A ,D ,D ,B ,C ,D ,D ,C ,D ,B ,D ,F ,D 
Marty,Jackson,C,FA,,20,81,257,D-,D ,C+,F-,D ,F-,C ,C ,C ,F+,F+,C+,C-,F-,D ,A ,C-,F ,D ,C ,F ,D ,F ,C ,B ,C ,D ,F ,C 
Thomas,Trapp,C,FA,,29,84,298,D-,D ,C-,F-,C ,C-,A ,A+,C-,D-,C ,C+,B+,D+,A-,A ,C ,D ,D ,C ,F ,C ,C ,A ,A ,D ,D ,C ,C 
Quentin,Harris,C,FA,,31,84,291,D ,C ,C ,F-,D ,F-,B ,D+,C-,F-,D ,D-,D ,D-,D ,A ,C+,D ,C ,C ,F ,D ,F ,B ,D ,D ,F ,D ,F 
Harry,Giles,C,FA,,32,83,278,C-,C ,C ,F-,C-,D-,C+,C ,C ,F ,D+,C+,F+,C+,C+,A-,B-,D ,C ,C ,F ,D ,D ,B ,C ,C ,D ,D ,B 
Hunter,Nelson,SF,D-Pelicans,D-RBSL,25,79,203,C-,D+,C ,C+,B-,D-,F ,F+,F+,C ,F+,F ,C ,B+,C ,C ,B+,D ,D ,C ,C ,B ,D ,F ,F ,F ,C ,F ,F 
Terrance,Ferguson,SF,FA,,33,79,235,D ,C ,B-,A-,C-,D+,D ,D+,C-,C+,C-,C-,F ,C ,A-,C-,C ,D ,C ,B ,A ,D ,D ,D ,D ,D ,C ,D ,D 
Chandler,Hutchison,SF,D-Cavs,D-RBSL,30,79,231,D+,C-,C ,C+,C-,C-,D+,C-,C-,C ,C ,D-,C-,B-,C+,C+,A-,D ,D ,C ,B ,D ,D ,D ,D ,D ,C ,C ,F 
Jarrett,Allen,C,FA,,32,82,278,C ,C ,C ,F-,C ,C-,B+,B ,B-,D ,D ,A ,A+,F ,C ,A-,B-,D ,C ,C ,F ,C ,D ,A ,B ,B ,D ,D ,A 
Aaron,Holiday,PG,FA,,29,73,195,D ,B-,B+,A ,C ,C+,F ,D+,D ,C ,C ,F+,C ,A-,C ,C-,A+,D ,B ,A ,A ,C ,C ,F ,D ,D ,D ,C ,F 
Noel,Martinez,PG,Heat,RBSL,27,74,177,D ,C ,A-,F+,C ,A-,D ,C-,D ,B ,C ,D+,C+,A-,C-,B ,A+,D ,D ,A ,F ,C ,B ,D ,D ,D ,B ,C ,D 
Jean,Brown,PF,D-Grizzlies,D-RBSL,33,78,228,D+,C+,C ,C ,C-,F+,C ,D-,C ,C-,D ,C ,F-,C-,C+,A-,A ,D ,C ,C ,C ,D ,F ,C ,F ,C ,D ,D ,C 
Jake,Taylor,PG,FA,,16,74,202,F-,D ,A-,F+,D-,F ,F-,F+,F-,F+,F-,F ,C ,B ,C-,C ,D+,F ,B ,B ,D ,B ,D ,F ,D ,F ,D ,F ,D 
Fletcher,Steele,SG,D-Heat,D-RBSL,26,78,214,D-,C ,A-,C ,C+,C-,D-,F ,F ,B ,C ,F+,C ,A ,C-,C+,A ,F ,C ,A ,C ,C ,D ,D ,F ,F ,B ,C ,F 
Cyrus,Santana,PG,FA,,20,74,194,F+,D ,C ,D-,C ,D ,F-,F ,F-,C+,D ,F ,B+,A-,C ,C+,B+,F ,D ,C ,D ,C ,D ,F ,F ,F ,C ,D ,F 
Titus,Young,PG,Suns,RBSL,21,74,162,D ,C-,B ,F ,D+,F+,F-,F ,F-,C-,D-,F-,C+,A ,C-,C+,A-,C ,C ,A ,F ,B ,D ,F ,F ,F ,B ,D ,F 
Matthew,King,SG,D-Grizzlies,D-RBSL,26,76,214,F ,D ,B-,C-,D-,D-,F ,D+,F-,C ,D ,F+,C+,B ,C-,B-,B-,F ,D ,B ,D ,D ,D ,F ,D ,F ,C ,D ,D 
Gary,Birdsall,C,D-Nuggets,D-RBSL,30,83,285,F ,C-,B ,B+,D-,F+,F ,D+,B-,F-,D-,C+,A ,F+,C ,A-,B+,F ,D ,B ,B ,D ,D ,F ,D ,B ,F ,F ,C 
Gilbert,Williams,PG,Pistons,RBSL,19,75,177,F+,D ,B ,D ,D+,D ,F ,F+,F ,C-,D-,F-,C ,B ,A-,C-,B+,D ,B ,B ,C ,B ,C ,F ,D ,D ,B ,D ,F 
Manual,Carter,PG,D-Clippers,D-RBSL,28,72,175,D+,B-,C+,F+,B-,B ,F-,C-,D ,D+,D+,F-,C ,A ,B-,C ,A ,C ,B ,B ,F ,B ,B ,F ,C ,D ,D ,D ,F 
Gaylord,Anderson,PG,Trail Blazers,RBSL,22,76,168,F+,D+,B+,C-,C ,C+,F ,D ,D-,D ,F-,F+,B+,A ,B-,C-,C+,D ,C ,A ,C ,A ,A ,D ,D ,D ,C ,F ,D 
