FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Martin,Frost,C,D-Warriors,D-RBSL,30,82,268,C ,C ,C-,F+,D ,D-,C-,C ,C-,C-,C-,A-,C ,D+,C ,A ,A-,C ,C ,C ,F ,D ,D ,D ,C ,D ,D ,D ,A 
Elbert,Anderson,SF,FA,,21,80,244,F+,F+,C-,F-,F+,F ,D ,D-,F+,F ,F-,F+,D-,F ,C-,C+,C-,D ,F ,D ,F ,F ,F ,D ,D ,F ,F ,F ,D 
Myles,Brill,C,Suns,RBSL,31,84,297,B-,C-,B-,D+,B ,B+,C+,B-,B-,F+,C-,B ,A+,F-,D-,B+,C+,B ,D ,B ,D ,B ,B ,C ,B ,B ,F ,D ,B 
Jared,Williams,C,D-Spurs,D-RBSL,33,82,275,C-,D ,C ,F ,C-,D-,C ,C-,C ,F+,F+,C-,A+,D ,A-,A ,B-,D ,D ,C ,F ,D ,F ,C ,D ,C ,F ,F ,C 
Kevin,Knox,PF,FA,,27,81,240,C-,C-,B-,B ,D+,D-,D-,C ,C ,C-,D ,F+,C+,C+,B-,A-,A ,D ,C ,B ,B ,D ,D ,D ,C ,C ,D ,D ,F 
Zach,Collins,C,D-Hawks,D-RBSL,32,84,296,C-,C-,B-,C-,C-,D-,C ,C+,C+,D+,D+,C+,F-,F+,C ,A-,C ,D ,D ,B ,D ,D ,F ,C ,C ,C ,D ,D ,C 
Walter,Thomas,PG,Trail Blazers,RBSL,23,71,218,C ,C+,A-,B ,B ,C-,F-,F+,F+,D ,A ,F ,C ,A ,B ,F-,C ,C ,B ,A ,B ,A ,D ,F ,F ,F ,D ,A ,F 
Carl,Hawkins,PG,Hornets,RBSL,21,73,206,C-,C-,C+,D-,C ,C-,F-,F ,F ,D+,D ,F ,F-,A ,A ,D+,B+,C ,C ,B ,F ,B ,B ,F ,F ,F ,B ,D ,F 
Scotty,Houchens,PF,FA,,33,81,262,F ,D ,C ,F-,C-,F ,D+,C-,C ,F ,F+,D ,F+,F+,D+,A ,C+,F ,D ,C ,F ,D ,F ,D ,D ,C ,F ,F ,D 
Randal,Faust,C,D-Bucks,D-RBSL,32,82,281,D-,C-,C ,F+,C-,D+,B-,D+,C+,F ,D+,C+,C+,F+,C-,A-,B ,F ,D ,C ,F ,D ,D ,B ,D ,C ,F ,D ,C 
Marcos,Fuente,PG,FA,,22,74,209,F+,C-,B ,C ,C+,C ,F-,D-,F ,C ,D+,F-,F ,B+,D+,C ,B+,F ,C ,B ,C ,B ,C ,F ,D ,F ,C ,D ,F 
Shai,Gilgeous-Alexander,PG,Raptors,RBSL,28,78,216,C-,A-,B ,C ,B ,B-,D-,C-,D+,B ,B ,C-,C+,A-,B-,C-,A+,D ,B ,A ,B ,B ,B ,F ,D ,D ,B ,B ,D 
Jimmie,Mendes,C,D-Pistons,D-RBSL,31,86,305,D-,C-,C+,F-,D+,F ,A-,C ,C+,F+,F+,D-,B ,F-,C ,A ,B-,F ,D ,B ,F ,D ,F ,A ,D ,C ,F ,F ,D 
David,Brown,SG,D-Nuggets,D-RBSL,25,77,229,B ,C ,B ,C ,C-,F+,F-,F+,F+,C ,C-,F ,C ,B ,C+,A+,A ,B ,C ,B ,C ,C ,F ,F ,F ,F ,C ,D ,F 
Louie,Wright,SG,FA,,24,79,219,F ,C-,A ,C-,D-,F+,D-,D ,F ,F+,D-,F ,C+,B+,C ,B ,C+,F ,D ,A ,D ,F ,F ,D ,D ,F ,F ,D ,F 
Neal,Hardesty,PG,FA,,23,74,183,D-,C-,B-,F ,C+,D-,F-,F ,F+,C-,C ,F-,B ,B+,C+,D+,A-,D ,C ,B ,F ,B ,D ,F ,F ,D ,C ,C ,F 
Cameron,Johnson,PF,Draft,,24,81,210,C ,B-,B+,A ,D ,D-,D ,D+,D+,D+,C-,F+,A+,C ,C ,C ,B ,C ,B ,B ,A ,D ,D ,D ,D ,D ,D ,C ,F 
Malik,Monk,SG,Grizzlies,RBSL,34,75,212,C ,B-,A-,A ,C ,B-,D-,C-,D+,C ,C ,C-,B-,B+,C+,D-,A+,C ,B ,A ,A ,C ,B ,F ,D ,D ,C ,C ,D 
Bobby,Hield,SG,Suns,RBSL,25,76,216,C+,A-,A-,A ,C ,D ,D+,C ,D+,C ,C ,F+,B-,A-,C+,B-,A+,B ,A ,B ,A ,C ,D ,D ,C ,C ,B ,B ,D 
Freddy,Trueblood,C,FA,,32,83,284,F+,C ,C ,F-,D ,F ,D+,D+,C+,F ,F+,D-,C ,F ,D+,A-,C ,F ,C ,C ,F ,D ,F ,D ,D ,C ,F ,F ,F 
Kevin,Chang,C,FA,,31,82,278,D+,C-,B-,F-,D+,F+,F ,C-,C ,F+,F+,C+,B-,F-,D ,A-,C-,D ,D ,B ,F ,D ,F ,F ,D ,C ,F ,F ,C 
Alex,Hart,C,D-Jazz,D-RBSL,25,82,249,F ,C-,C ,F ,C ,F+,C ,C-,C+,F+,D ,C+,A ,D-,B ,A-,C ,F ,C ,C ,F ,C ,F ,C ,D ,C ,F ,D ,B 
Les,Huntsman,PF,Jazz,RBSL,33,83,276,C ,B ,B ,B ,C+,C-,C ,C+,B ,D-,D ,C ,A ,D-,C+,B-,C ,C ,B ,A ,B ,B ,D ,C ,C ,B ,D ,D ,C 
Paul,Rose,PG,D-Thunder,D-RBSL,28,72,208,C+,C ,B-,C ,C+,D ,F+,F ,D-,F ,D+,F ,C-,A-,C ,C+,A ,B ,C ,B ,C ,C ,D ,F ,F ,D ,F ,D ,F 
Dewayne,Polley,SG,Timberwolves,RBSL,23,77,231,C ,B-,A ,D+,D ,D-,C-,D+,C ,B-,C ,C ,B+,A ,A-,C-,B ,C ,B ,A ,D ,D ,D ,D ,D ,C ,B ,D ,D 
Richard,Howell,C,Kings,RBSL,21,82,259,D-,B ,A-,D ,D+,D-,B+,C ,B-,D+,C ,C ,B-,D+,B+,C+,D+,D ,B ,B ,D ,D ,D ,B ,C ,B ,D ,C ,B 
John,McCullough,SF,FA,,23,80,234,D ,C ,A-,D ,C ,D-,D ,D ,C ,D ,D+,C ,C-,C-,C ,B-,C-,C ,B ,A ,C ,C ,D ,C ,D ,C ,D ,C ,C 
Tod,Thompson,SG,D-Clippers,D-RBSL,26,78,229,D+,B-,C ,C ,D-,D-,D-,D-,F+,F+,D ,F ,B-,C+,D-,B+,C+,D ,B ,B ,C ,F ,F ,D ,F ,F ,F ,D ,F 
Ayo,Okafor,C,FA,,32,85,305,D+,C-,C-,F-,C ,F ,B-,C+,A-,F-,D ,C ,C-,F-,C-,A-,D+,D ,D ,C ,F ,C ,F ,B ,C ,A ,D ,D ,C 
Miles,Bridges,SF,FA,,29,79,236,D-,C-,B-,C+,D ,D-,D ,C ,C-,C ,D-,D+,A-,B ,B ,B-,A-,F ,C ,B ,C ,D ,D ,D ,D ,D ,C ,F ,D 
Dustin,Lawson,C,FA,,25,86,283,F ,F+,C ,F-,D-,F-,F ,D ,D+,F ,F-,D+,B-,F+,D+,A-,C-,F ,F ,C ,F ,D ,F ,F ,C ,D ,F ,F ,C 
Andrew,Mills,C,D-Timberwolves,D-RBSL,32,83,284,D+,D ,C+,F-,D-,F ,D+,C-,C ,F ,D-,C ,C+,F-,D-,C+,A-,D ,D ,C ,F ,F ,F ,D ,D ,C ,F ,F ,C 
Tobias,Bulger,PG,D-Rockets,D-RBSL,27,73,216,D-,B+,B+,C-,C+,D ,F+,C ,F+,A-,C-,F+,C-,B ,C ,C+,A-,F ,B ,A ,D ,B ,D ,F ,C ,F ,A ,D ,F 
Luke,Kennard,SG,FA,,35,78,225,C ,C+,A-,A-,C ,C-,D ,D ,C-,C-,C ,F+,B ,B-,F ,D+,A-,C ,B ,A ,A ,C ,D ,D ,D ,D ,D ,C ,F 
Jerome,Robinson,SF,FA,,30,78,223,F+,C ,B ,C ,D+,D ,F ,D ,F ,D-,D ,F ,C+,B ,C ,C+,A ,F ,C ,A ,C ,D ,D ,F ,D ,F ,F ,D ,F 
Thomas,Benson,PF,Knicks,RBSL,34,83,285,C+,C ,D+,F-,D-,F+,B+,A-,B-,D+,C ,A-,A+,C-,C+,C+,A-,C ,C ,D ,F ,D ,D ,B ,A ,B ,D ,C ,A 
Tyrone,Shults,C,FA,,30,84,295,A-,C-,C ,F+,C-,F-,C+,C+,A ,D-,D ,A ,A+,D-,C ,A ,B ,B ,C ,C ,D ,D ,F ,C ,C ,A ,D ,D ,A 
Charles,Brown,SG,D-Wizards,D-RBSL,25,77,230,D-,C-,B-,C ,C ,F+,F+,D-,F+,C ,D ,F ,F ,B ,C ,B ,C+,D ,D ,B ,C ,C ,D ,D ,D ,F ,C ,D ,F 
Ricky,Smedley,PF,D-Timberwolves,D-RBSL,30,79,243,C-,C-,C+,F-,D ,F ,D+,C-,C ,F+,C ,F+,C ,F+,C+,A ,A-,D ,D ,B ,F ,D ,F ,D ,D ,C ,F ,C ,F 
PJ,Washington,SF,Pistons,RBSL,21,80,228,C-,C ,C-,C ,F+,F-,C-,C ,D+,F+,F ,C ,C-,B-,C ,C ,B+,C ,C ,C ,A ,D ,F ,B ,B ,C ,D ,D ,B 
Jonathan,Garcia,C,FA,,29,83,284,D-,D+,B ,F-,F-,D-,D-,C-,D+,F+,F ,C-,F+,D-,C ,B-,C ,F ,D ,B ,F ,F ,D ,F ,D ,D ,D ,F ,D 
Joe,Smith,PF,FA,,32,79,251,F+,C-,B ,F-,D-,F ,D-,F+,D-,F-,F ,F+,C+,F ,F+,A+,B ,F ,D ,B ,F ,F ,F ,D ,F ,F ,F ,F ,F 
David,Sparks,SF,D-Lakers,D-RBSL,33,82,274,F+,C ,C ,F+,C+,D ,B ,C-,C-,D ,F+,C ,C ,C ,C ,B+,A-,F ,C ,C ,F ,C ,D ,B ,D ,C ,D ,F ,C 
Jeffrey,Hope,SF,D-Celtics,D-RBSL,24,78,231,D+,C ,A-,D+,C+,D ,F+,D-,D-,C ,D+,F ,F ,B-,C ,C ,A+,D ,B ,A ,D ,C ,D ,F ,D ,D ,C ,D ,F 
Earl,Miller,SF,D-Kings,D-RBSL,24,78,226,C-,C ,B-,C ,C-,F-,F-,F ,F ,F+,D-,F+,C+,A-,C ,B-,A-,D ,C ,B ,C ,D ,F ,F ,F ,F ,F ,D ,F 
Eli,Troxell,C,FA,,22,84,287,F+,C-,C ,F-,C-,D-,F ,C ,C ,F+,F+,D-,C+,F-,D ,A-,D ,F ,C ,C ,F ,D ,D ,F ,C ,C ,D ,D ,F 
Burl,Garrison,C,FA,,32,85,301,C ,C-,C ,D-,D+,F ,B+,C+,B ,D+,B ,C ,B-,D-,F-,A-,B ,C ,D ,C ,F ,D ,F ,B ,B ,B ,D ,B ,C 
Tyler,Herro,SG,Magic,RBSL,20,77,195,C-,B ,A ,C+,C ,C-,F ,D ,F+,C-,D ,F-,A ,B ,D+,C-,A-,C ,A ,A ,B ,C ,D ,F ,D ,D ,C ,C ,F 
Antwan,Winslow,C,Pacers,RBSL,30,83,277,B ,C ,B+,F-,D ,D+,C+,A-,A ,C-,C-,C+,A+,D+,B-,C ,C ,B ,C ,B ,D ,D ,D ,C ,A ,A ,C ,D ,B 
Donovan,Mitchell,PG,FA,,34,75,227,C-,C ,A-,C+,C ,D+,D ,D+,D ,C ,C+,D ,F+,B ,B-,D+,A-,D ,C ,A ,C ,C ,D ,D ,D ,D ,C ,C ,D 
Jeramy,Collins,SG,D-Heat,D-RBSL,26,78,223,D+,C-,C ,F-,C ,D-,F ,F+,F+,C-,C ,F+,C-,B-,C ,C ,A-,D ,D ,B ,F ,C ,D ,F ,F ,F ,C ,C ,F 
Clemente,Antón,C,FA,,29,83,285,D ,D-,C+,F-,F+,F-,D ,F+,C ,F ,D-,D-,C ,F ,C ,B ,B+,D ,F ,C ,F ,F ,F ,D ,F ,C ,F ,D ,F 
Baldomero,Canellas,PF,FA,,32,81,259,D-,D ,B-,F-,C-,D-,C-,D ,C ,F ,D ,D ,C+,F-,D-,A ,A-,D ,D ,B ,F ,D ,D ,D ,D ,C ,F ,D ,D 
Burton,Smith,C,D-Timberwolves,D-RBSL,32,84,291,C+,C-,C ,F-,D-,D+,A ,C ,C ,D-,D-,C-,A-,F-,F-,A ,B ,C ,C ,C ,F ,F ,D ,A ,D ,D ,D ,F ,D 
Karl,Dunn,PG,Lakers,RBSL,24,76,212,C ,C+,B-,C+,C ,B-,D ,C ,D ,C+,A-,D-,D+,A-,A-,C ,A ,C ,C ,B ,B ,C ,B ,D ,C ,D ,B ,A ,D 
Beni,Becirovic,PG,Timberwolves,RBSL,22,75,157,A-,B-,A-,D-,C ,D ,F+,D+,F-,C+,C+,F-,A-,A ,A ,D+,B ,A ,A ,A ,D ,C ,D ,F ,D ,F ,B ,C ,F 
Bam,Adebayo,C,FA,,33,82,284,C ,C-,C+,F-,C ,D-,A-,C+,B-,C-,C ,B-,C-,D+,C-,B+,B-,C ,D ,B ,F ,C ,F ,A ,C ,B ,D ,C ,B 
Jerry,Lee,C,FA,,31,83,270,D-,C-,A-,F-,D+,D ,F-,D+,C+,F+,D-,D+,B+,D-,C ,C+,C+,D ,C ,B ,F ,D ,D ,F ,D ,B ,D ,D ,D 
Lubomir,Kafka,C,FA,,23,81,233,D-,D-,C-,F-,D+,F+,D+,C-,C-,D+,F ,C ,A ,F-,C-,A-,C-,D ,D ,D ,F ,D ,D ,D ,D ,C ,D ,F ,C 
Chris,Parker,PG,Timberwolves,RBSL,23,70,205,C ,C+,B ,D+,C+,C-,D-,D-,F ,B+,F ,F-,B+,A-,B-,C ,B-,C ,C ,B ,D ,B ,B ,D ,D ,F ,A ,F ,F 
Charles,Lomax,SG,D-Hawks,D-RBSL,28,76,200,D-,C ,B ,C ,C ,C ,F+,D-,F ,C ,F+,F ,B ,A-,C ,C ,A ,D ,C ,B ,C ,C ,C ,F ,F ,F ,C ,F ,F 
Daniel,Wilson,PG,FA,,23,74,173,F+,C-,A-,D-,D ,F+,F+,D-,F-,C ,C-,F-,C ,A ,C+,C ,A-,D ,B ,A ,D ,C ,D ,D ,D ,F ,A ,C ,F 
Don,Quinn,C,FA,,30,86,297,C+,C ,B+,F-,D-,D ,C+,A-,A-,D+,D+,B-,B-,C ,D ,A-,C-,C ,C ,A ,F ,F ,D ,C ,A ,A ,D ,D ,B 
Troy,Brown Jr.,SF,D-76ers,D-RBSL,27,79,228,D ,C-,B-,D+,D ,C-,D+,C-,C-,C ,C ,F ,B-,B-,C ,B ,A+,D ,D ,B ,D ,D ,D ,D ,D ,D ,C ,C ,F 
Rex,Buck,SG,D-Knicks,D-RBSL,28,77,225,D+,C-,C+,D ,C-,F+,D-,F+,F ,C-,C ,F+,F ,B-,C-,C+,A-,D ,D ,B ,D ,C ,F ,F ,F ,F ,C ,C ,F 
Hubert,Williams,SG,FA,,22,78,219,F ,C ,A-,D+,F+,F+,F ,D ,F ,C-,D-,F+,F ,C+,C-,C ,A-,F ,C ,A ,D ,F ,D ,F ,D ,F ,C ,F ,D 
Claude,Garza,SG,Hornets,RBSL,26,76,213,D ,A-,A-,A-,C-,D-,D ,C ,D+,C ,F+,D-,F-,A ,D+,B ,C+,D ,A ,A ,A ,C ,D ,D ,C ,C ,C ,D ,D 
Tyrell,Sapp,SG,D-Spurs,D-RBSL,24,77,212,C+,C ,C ,D+,B-,D-,D-,F ,F+,C+,D+,D-,D-,B-,C-,A-,A ,C ,C ,B ,D ,B ,D ,D ,F ,D ,B ,D ,D 
Romeo,Langford,SG,Spurs,RBSL,18,78,215,C ,D ,B-,D ,C+,C-,D-,D+,D+,C ,D-,C-,B+,B+,B-,C-,A-,C ,D ,B ,D ,B ,D ,D ,D ,C ,C ,D ,C 
Marcio,Vila,PG,Pacers,RBSL,22,75,219,D+,D+,B ,D-,C ,C-,F-,F ,F ,F+,D ,F-,C ,A ,C+,C-,A ,C ,C ,A ,D ,C ,B ,F ,F ,F ,F ,D ,F 
Julian,Mendez,PF,Spurs,RBSL,22,80,232,C ,C ,C ,F-,C-,C-,C ,C ,C-,C ,D ,C-,D ,C ,A-,B-,C ,C ,B ,C ,F ,C ,C ,B ,B ,C ,C ,D ,C 
Andrew,Loomis,SG,Heat,RBSL,27,78,205,D+,B+,B+,B+,D+,F+,F ,D ,F+,A-,D+,F+,B-,A-,A+,A ,A-,D ,A ,A ,A ,D ,D ,F ,D ,F ,A ,D ,F 
Sekou,Doumbouya,PF,Pacers,RBSL,18,81,230,C-,C ,C+,C ,F+,F ,D ,D ,C-,D ,D ,C-,D-,C+,C+,B ,C+,D ,B ,B ,C ,D ,F ,D ,D ,D ,D ,C ,C 
Miha,Peterka,SG,FA,,25,75,224,D ,B ,C+,D-,C ,F+,F+,D+,F ,D+,D+,F-,B+,B-,C ,C+,C+,D ,B ,B ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Donovan,Gay,SF,D-Rockets,D-RBSL,24,77,232,C-,C+,B-,C-,C ,D+,D ,C-,D ,C-,C-,D-,F-,B-,D+,B ,C+,D ,C ,B ,D ,C ,D ,D ,D ,D ,C ,D ,F 
Bert,Burke,SF,FA,,24,76,207,D+,D+,C+,D+,D+,D ,F+,F ,F+,C-,C ,F+,A-,B ,C ,B+,B+,D ,D ,B ,D ,D ,D ,F ,F ,F ,D ,C ,F 
Cole,Boyd,C,Rockets,RBSL,24,84,277,C ,D+,B ,F-,C ,C ,C ,D+,C+,D ,F+,C ,A-,C-,A ,B+,C-,C ,D ,B ,F ,C ,C ,C ,D ,C ,D ,F ,C 
Chuma,Okeke,PF,Pistons,RBSL,21,80,230,F+,D ,C+,C-,F+,F-,D+,D-,D ,D ,C-,D ,A ,C ,C-,B+,A-,D ,C ,B ,B ,C ,F ,B ,C ,B ,C ,B ,B 
Donte,DiVincenzo,PG,Warriors,RBSL,30,77,215,F+,C ,B ,B ,C ,D+,D ,C ,C ,C+,C+,D-,C ,B ,B ,C ,B-,D ,C ,B ,B ,C ,D ,D ,C ,C ,B ,C ,D 
Chris,Ramirez,SF,D-Clippers,D-RBSL,27,78,233,D+,B+,B+,B-,C-,D-,F ,F+,D+,D-,C ,F ,C ,B-,C ,C ,B ,C ,B ,A ,B ,D ,D ,F ,D ,C ,D ,C ,F 
Umaru,Ojokolo,C,D-Nets,D-RBSL,30,83,284,C ,D+,C ,C ,C ,D ,B ,C-,C ,F-,D-,C ,A-,D+,C ,C-,B ,C ,D ,C ,C ,C ,D ,B ,D ,C ,F ,F ,C 
Dante,Ardoin,PG,Thunder,RBSL,21,75,218,F+,C ,A-,C ,C ,C ,F ,F+,F ,C ,C-,F ,C ,A-,D+,C-,C ,F ,C ,A ,C ,B ,C ,F ,F ,F ,C ,C ,F 
John,Graham,SG,FA,,25,74,194,C-,C+,C+,C-,D ,F+,F+,F ,D-,D ,F ,F+,D+,B ,C+,B+,B-,D ,C ,B ,D ,D ,F ,F ,F ,F ,D ,F ,F 
Lonnie,Walker,SF,D-Kings,D-RBSL,26,77,220,D+,C ,B-,C+,C-,D-,F+,D-,C-,C ,C ,D+,B+,B-,B-,B+,A-,D ,C ,B ,C ,D ,D ,F ,D ,D ,C ,C ,D 
T.J.,Leaf,PF,FA,,34,82,266,D+,B ,C+,C+,C ,C ,C+,B-,C ,C-,D ,C+,A-,C-,C ,B+,A-,D ,B ,C ,B ,C ,C ,C ,B ,C ,D ,D ,C 
John,Collins,PF,FA,,33,82,268,C+,B ,B-,F-,D+,D ,B ,B ,C-,D ,C-,C ,F+,D-,C+,A ,C ,C ,B ,B ,F ,D ,D ,B ,B ,D ,D ,D ,C 
Kevin,Huerter,SF,D-Nets,D-RBSL,28,79,226,D-,C ,B-,C+,C-,D ,F+,F+,D ,D ,D-,D-,C+,B-,D ,B ,A ,D ,C ,B ,C ,D ,D ,F ,F ,D ,D ,F ,F 
Felton,Anderson,C,FA,,31,81,257,D-,D ,C ,F-,C-,F-,F-,D ,C+,F-,D-,D ,C ,F ,D-,A-,B+,F ,D ,C ,F ,D ,F ,F ,D ,C ,F ,D ,D 
Nicky,Mendoza,SG,FA,,24,76,227,F+,C ,A ,F ,C-,F+,F+,D ,F+,C ,C-,F+,C+,B-,B ,C ,A+,F ,C ,A ,F ,D ,F ,F ,D ,F ,C ,D ,F 
Josh,Okogie,SG,Clippers,RBSL,28,76,220,C ,C+,A-,A ,C-,D+,C ,C ,C-,B-,A-,C ,C-,B ,C ,C+,A+,C ,C ,A ,A ,D ,D ,C ,C ,D ,B ,B ,C 
Glenn,Kenny,PG,Trail Blazers,RBSL,22,73,211,A-,B ,A ,C ,C+,F+,F-,F ,D-,C ,C ,F-,D+,A ,C-,C-,A-,A ,B ,A ,D ,B ,F ,F ,F ,D ,C ,B ,F 
Grayson,Allen,SF,FA,,31,77,216,F ,B ,B+,A-,C ,C ,F ,D ,F+,D-,D+,F ,C ,C+,B-,C+,B ,F ,B ,B ,A ,C ,C ,F ,D ,F ,D ,D ,F 
Drew,Desilva,SF,FA,,33,78,247,D ,C-,B-,D+,C ,C ,F+,D ,D-,F-,F+,F+,B-,C ,C-,C+,A ,D ,D ,B ,D ,C ,C ,F ,D ,F ,F ,F ,F 
Henry,Lepage,PF,FA,,31,82,269,B-,C+,B+,C+,D ,F ,C ,D+,C+,C-,C-,C ,C+,C-,C+,A ,B-,B ,C ,A ,C ,D ,D ,C ,D ,B ,D ,D ,C 
Bartolom,Henchoz,SG,Wizards,RBSL,25,79,225,F+,C+,C+,F+,C+,D+,D-,D ,C ,A-,B ,C-,F ,A-,C+,C ,A+,D ,B ,C ,F ,C ,D ,D ,D ,C ,A ,B ,D 
Wilfredo,Burlingame,PF,D-Wizards,D-RBSL,30,80,246,D+,C-,B-,C+,D+,D ,C ,D+,C+,D-,F+,C-,C ,C ,C-,A ,A-,D ,D ,B ,C ,D ,D ,C ,D ,C ,D ,F ,C 
Marty,Jackson,C,FA,,21,81,260,D-,D ,C ,F-,D ,F-,C ,B-,C+,F+,F+,C+,C-,F ,D ,A-,C-,F ,D ,C ,F ,D ,F ,C ,B ,C ,D ,F ,C 
Thomas,Trapp,C,FA,,30,84,298,D ,D ,D+,F-,C ,C-,A+,A+,C-,D-,C ,C+,A-,D+,B-,A ,C ,D ,D ,C ,F ,C ,C ,A ,A ,D ,D ,C ,C 
Quentin,Harris,C,FA,,32,84,293,D ,C ,C+,F-,D+,F-,B-,D+,D+,F-,D ,D-,D ,F+,D ,A ,C ,D ,D ,C ,F ,D ,F ,B ,D ,D ,F ,D ,F 
Nickeil,Alexander-Walker,PG,Pelicans,RBSL,21,77,205,D+,C ,C+,C ,C ,D+,F ,F ,F ,C ,C ,F+,C+,C+,C+,C ,A ,C ,B ,B ,B ,B ,C ,F ,D ,D ,B ,A ,D 
Hunter,Nelson,SF,D-Pelicans,D-RBSL,25,79,217,C-,D+,C+,C ,B ,D-,F ,F+,F+,C+,F+,F ,C ,B+,C ,C+,A-,D ,D ,C ,C ,B ,D ,F ,F ,F ,C ,F ,F 
Goga,Bitadze,C,Draft,,20,83,245,C ,F ,C+,F-,D ,F ,C ,C-,C-,F ,F ,C ,F ,D-,C ,B+,B ,C ,D ,B ,F ,D ,F ,B ,C ,C ,F ,D ,A 
Chandler,Hutchison,SF,D-Cavs,D-RBSL,31,79,233,D+,C-,C ,C+,C-,C-,D+,C-,C-,C ,C ,D-,C-,C+,C+,C+,A-,D ,D ,B ,C ,D ,D ,D ,D ,D ,C ,C ,F 
Jarrett,Allen,C,Nuggets,RBSL,33,82,278,C-,C ,C ,F-,C ,C-,B+,B-,B ,D+,D ,B+,A ,F ,C ,B+,B-,D ,C ,C ,F ,C ,D ,B ,B ,B ,D ,D ,A 
Aaron,Holiday,PG,Heat,RBSL,30,73,197,D ,B-,B+,B+,C ,C+,F ,D+,D ,C-,C ,F+,C ,A-,C ,C ,A ,D ,B ,B ,A ,C ,C ,F ,D ,D ,D ,C ,F 
Noel,Martinez,PG,FA,,28,74,178,D ,C ,B+,F+,C ,A-,D-,D+,D ,A-,C ,D+,C+,A ,C-,C+,A ,D ,C ,B ,F ,C ,A ,D ,D ,D ,B ,C ,D 
Jake,Taylor,PG,FA,,17,74,203,F ,C-,B ,D-,D+,F+,F-,F+,F-,F+,F-,F ,C ,B-,C-,C+,C ,D ,B ,B ,D ,C ,D ,F ,C ,D ,C ,F ,D 
Fletcher,Steele,SG,FA,,27,78,215,F+,C ,A-,C-,C+,C-,D-,F ,F ,B ,C ,F ,C ,A+,C-,C+,A ,F ,C ,A ,C ,C ,D ,D ,F ,F ,B ,C ,F 
Cyrus,Santana,PG,FA,,21,74,195,F+,D ,C+,D-,C ,D ,F-,F ,F-,B-,D ,F ,A-,A ,C ,C+,A ,F ,D ,C ,F ,C ,D ,F ,F ,F ,B ,D ,F 
Titus,Young,PG,FA,,22,74,164,D+,C-,B+,F ,D+,F+,F-,F ,F-,C-,D-,F-,B-,A-,C-,C ,A-,D ,C ,A ,F ,C ,D ,F ,F ,F ,B ,D ,F 
Matthew,King,SG,FA,,27,76,216,F ,D ,C+,C ,D ,D-,F ,D+,F-,C ,D+,F+,C+,B+,C-,C+,B ,F ,D ,B ,D ,D ,D ,F ,D ,F ,C ,D ,D 
Gary,Birdsall,C,D-Nuggets,D-RBSL,31,83,287,F+,C-,B ,B ,D-,D-,F ,D+,B-,F-,D-,C ,A+,F+,C-,A-,A-,F ,D ,B ,B ,F ,F ,F ,D ,B ,F ,F ,C 
Gilbert,Williams,SG,Pistons,RBSL,20,75,178,F+,D ,B+,C-,D+,D ,F ,F+,F+,C ,D-,F-,C ,A-,A-,C-,A-,D ,C ,B ,B ,C ,C ,F ,D ,D ,B ,D ,F 
Manual,Carter,PG,FA,,29,72,176,C-,B-,C ,F+,B ,B ,F-,D+,D ,C-,D+,F-,C ,A-,B ,C ,A ,C ,B ,B ,F ,B ,B ,F ,C ,D ,D ,D ,F 
Gaylord,Anderson,PG,Trail Blazers,RBSL,23,76,180,D-,D+,B+,C-,B-,B-,F+,D ,D-,D+,F-,D-,B-,A ,C+,C-,B-,D ,C ,A ,C ,A ,A ,D ,C ,D ,C ,F ,D 
Luka,Samanic,PF,Draft,,20,82,215,C-,C-,B-,C ,D-,F+,D ,C-,D ,D-,F+,D+,C ,C ,C+,C-,C+,D ,C ,B ,C ,D ,F ,C ,B ,C ,D ,D ,D 
Jude,Murphey,C,FA,,23,85,269,F ,D ,B-,F-,F-,D-,C ,D ,C ,F-,F ,D+,C ,D-,D-,C+,D ,F ,D ,B ,F ,F ,D ,C ,D ,B ,F ,F ,C 
Tracey,Smith,PG,FA,,33,79,230,D-,D+,B-,F-,C ,F ,D ,D+,C-,D ,F+,F+,B+,C ,F ,A-,A ,D ,D ,B ,F ,C ,F ,D ,D ,D ,D ,F ,F 
Nickolas,Brown,C,D-Jazz,D-RBSL,29,84,290,D+,D-,C+,F-,D+,D-,C ,D+,D-,F+,C ,C ,D ,C-,C+,A-,A ,D ,D ,C ,F ,D ,F ,C ,D ,F ,F ,C ,C 
Walter,White,PF,FA,,32,80,264,F ,C ,C ,F-,C ,F+,F+,D-,C ,F+,D-,C-,A ,F-,F ,A-,B-,F ,C ,C ,F ,D ,F ,F ,F ,C ,F ,D ,D 
Garland,Rosado,SG,D-Bucks,D-RBSL,26,77,213,D+,D ,C+,C ,C ,D ,F+,D-,F ,D+,C-,F ,B-,A-,C ,B-,A+,D ,D ,C ,C ,C ,D ,F ,F ,F ,D ,D ,F 
