FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Don,Delacruz,C,FA,,32,87,300,F-,F+,C ,F-,D ,D-,C-,D-,C ,F+,F+,F-,A ,F+,D-,A ,C ,F ,F ,C ,F ,D ,F ,D ,F ,C ,F ,F ,F 
Elie,Okobo,SG,Wizards,RBSL,32,75,215,D-,A-,B+,A ,B ,C ,F ,D+,F+,C-,C+,F ,C-,A-,C ,C-,A-,D ,A ,B ,A ,B ,C ,F ,D ,F ,D ,C ,F 
Ciriaco,Duran,SG,Draft,,18,79,191,C-,F+,B-,D-,D-,F ,F ,F+,F-,D ,D+,F-,A-,A-,C ,B ,A-,A ,D ,B ,C ,C ,F ,F ,D ,F ,A ,C ,F 
Jevon,Carter,PG,Rockets,RBSL,34,74,218,D-,C-,B-,C ,C-,C-,D-,D+,D ,C ,B-,F ,C ,A-,D ,C ,A+,F ,D ,A ,C ,D ,D ,F ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,Clippers,RBSL,36,81,248,D-,D ,C ,C ,C ,C-,D ,C ,C-,C ,C ,C-,B-,B-,C ,C ,A ,F ,D ,C ,C ,C ,D ,D ,D ,D ,C ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,27,83,281,D ,C+,B-,F-,D ,F+,B-,D ,D ,F ,C-,D+,A ,C+,C ,C ,A ,D ,C ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,30,82,277,C ,C-,B ,F-,C ,F+,C-,B+,C-,F ,C-,C-,F+,F ,C ,A ,B ,C ,D ,B ,F ,C ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,SG,Celtics,RBSL,27,78,214,B+,C-,C ,B ,B ,C ,C ,C-,F+,C ,C+,C-,C+,A ,A ,C+,A ,B ,B ,C ,A ,B ,B ,C ,C ,D ,C ,B ,D 
Mfiondu,Kabengele,PF,Nets,RBSL,25,82,263,C ,C+,B-,C ,D-,F-,B+,C+,B ,D-,D-,A-,D ,C ,C ,B ,B-,C ,B ,B ,B ,D ,F ,B ,B ,A ,D ,D ,A 
Tony,Johnson,SG,FA,,27,79,219,D-,C-,B-,D-,C ,F+,D-,F-,D-,F+,D ,F+,C+,B-,C ,D+,A ,D ,D ,B ,D ,D ,F ,F ,F ,D ,F ,D ,F 
Jordan,Poole,PG,Wizards,RBSL,23,77,204,C ,B-,A-,A-,C ,C-,F-,D-,D-,C ,C-,F+,B+,B-,C ,C ,A-,C ,B ,A ,B ,C ,D ,F ,D ,D ,C ,D ,F 
Wilfred,Tello,C,Pacers,RBSL,34,82,284,A ,A-,B ,C ,D ,C ,A-,C ,B+,D ,D+,A ,A+,F-,F-,A-,A-,A ,B ,B ,C ,D ,C ,A ,C ,B ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,30,77,231,C+,A-,B ,C ,B ,C ,D+,D+,D+,B-,D+,D+,B+,A ,B-,C-,A ,B ,A ,B ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,D-Hawks,D-RBSL,24,77,207,F ,D+,B+,C-,D+,F-,F+,F+,F ,D ,C-,F+,C ,B+,C ,C-,A-,F ,C ,A ,C ,D ,F ,F ,D ,F ,D ,D ,D 
Aldo,Fogle,SG,D-Magic,D-RBSL,30,76,234,D ,C-,B ,C-,D+,D+,F ,C-,D-,D-,D+,F+,F+,B+,C ,C ,A ,D ,D ,B ,D ,D ,D ,F ,D ,F ,F ,D ,F 
Eric,Smith,SF,Draft,,20,81,191,F+,D+,B ,C ,C-,F-,D+,D+,F+,F ,D-,D-,C ,C ,C ,C+,D ,D ,D ,B ,B ,B ,F ,D ,C ,D ,F ,D ,D 
Percy,Hodges,SG,FA,,21,72,227,F-,D ,B-,D+,C-,D-,F+,D ,F ,C ,D ,F-,B+,A-,D ,C-,A-,F ,D ,B ,C ,B ,D ,D ,C ,F ,B ,D ,F 
William,Salzman,SF,76ers,RBSL,27,77,217,D+,C ,A-,B ,C-,D ,F+,D+,F+,C+,C ,D+,D ,B+,B+,B-,A+,C ,C ,A ,B ,D ,D ,F ,C ,D ,C ,C ,D 
Keldon,Johnson,SF,D-Hawks,D-RBSL,22,78,221,C-,C ,C ,C+,C ,D ,F ,C-,D+,C-,F ,F-,C-,C+,B-,C ,B ,D ,C ,C ,B ,C ,D ,F ,C ,D ,D ,F ,F 
Harris,Anderson,SF,D-76ers,D-RBSL,23,79,235,B-,C+,C+,F+,D-,D-,D+,D+,D ,F+,C-,D ,C+,C+,D+,A-,B-,B ,B ,C ,F ,D ,D ,D ,D ,D ,D ,D ,D 
Kevin,Porter Jr,SF,Celtics,RBSL,22,78,224,C-,C ,F+,B+,C ,D ,F-,D-,F+,C ,D+,D-,D-,B-,C ,D+,B ,D ,C ,F ,A ,C ,D ,F ,D ,D ,C ,D ,D 
Jeffrey,Marsh,SF,Lakers,RBSL,19,80,218,F ,D ,B-,F ,D+,F-,D+,F ,D+,F+,F-,F+,A ,C+,C-,C+,B-,D ,C ,B ,D ,C ,F ,C ,D ,C ,D ,F ,D 
Isidore,Florin,SF,Draft,,19,79,242,F ,C ,B ,F-,D ,F ,F ,D ,F ,F+,D-,F-,C-,C-,D+,C+,B+,F ,A ,B ,F ,C ,F ,F ,C ,D ,D ,C ,F 
Gabriel,Arellano,SF,Draft,,20,81,217,F-,D ,C+,D+,D+,D-,F ,D ,D ,F-,F ,F+,C-,C ,B ,C+,A ,F ,C ,B ,B ,C ,D ,D ,D ,C ,F ,F ,D 
Adrián,Albornos,SF,Wizards,RBSL,23,78,200,F ,C ,C ,B ,C ,D ,C-,C-,D ,C ,D-,D-,B-,A ,B-,D ,B ,F ,C ,B ,B ,B ,D ,D ,C ,D ,B ,D ,D 
Miguel,Barrichello,SG,D-Pistons,D-RBSL,30,77,217,D+,B ,A ,C-,C ,F+,F ,D ,F+,C ,D+,D-,C ,C+,D+,B+,B+,D ,B ,A ,D ,C ,F ,F ,D ,F ,C ,D ,F 
Timothy,Hill,SF,Draft,,19,79,191,D-,D+,B ,D-,D ,F ,D+,F ,F ,F+,F+,F+,C ,C-,D-,B+,C-,D ,C ,B ,D ,C ,D ,C ,D ,F ,D ,C ,D 
Joseph,Wells,SF,D-Celtics,D-RBSL,23,77,212,C ,D+,B-,D+,C-,D-,F ,D-,F ,D+,C-,F+,F-,B-,B-,B-,A-,C ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,D-Magic,D-RBSL,31,83,287,C ,D+,C+,F-,C-,F-,C ,C ,A-,D ,D ,C-,C ,D ,D-,C+,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,SF,D-Timberwolves,D-RBSL,28,80,232,D ,C ,C+,D+,C ,D+,D+,C-,D+,C ,C ,F+,C+,C ,C ,B ,A-,D ,C ,B ,D ,C ,C ,D ,D ,D ,C ,D ,F 
Blaise,Siakam,SG,Kings,RBSL,24,81,249,D+,D+,B ,F-,D+,D+,B ,C ,C ,C-,F+,B ,A ,B-,B-,B ,A-,D ,C ,B ,D ,D ,D ,B ,C ,C ,C ,D ,B 
Erberk,Odabasi,PG,76ers,RBSL,24,77,209,F+,C-,B ,C+,C ,F+,F-,D+,F ,B ,D-,F ,C+,B-,C+,C+,A-,D ,C ,B ,C ,C ,D ,F ,C ,F ,B ,D ,F 
Hugh,McIntyre,C,FA,,34,87,297,D ,D-,C ,F-,D-,F-,D-,C ,C ,F-,F-,C ,C ,F-,D-,A-,C-,D ,D ,C ,F ,D ,F ,F ,C ,C ,F ,F ,C 
David,Allen,PG,FA,,31,74,210,D ,C-,C ,C ,C ,F ,F ,F+,F+,C ,D-,D ,F-,C ,F+,C ,A ,D ,D ,C ,C ,C ,F ,F ,F ,F ,C ,D ,D 
Gabriel,Sutphin,SF,D-Hornets,D-RBSL,28,78,228,C-,C ,A ,C-,C ,D-,F+,D ,F ,C-,D+,F-,B ,B-,C ,B ,B ,D ,C ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Frederic,Moore,C,Hawks,RBSL,33,85,305,C ,C+,C ,F+,C-,D ,C ,C ,B ,C-,D+,C+,A ,D-,D ,B-,C-,C ,B ,C ,F ,D ,D ,C ,C ,B ,D ,D ,C 
Kelley,Veloz,PF,D-Cavs,D-RBSL,25,80,250,D+,D+,C ,F-,C ,F+,C-,C-,C ,F ,D ,C+,D+,F+,B ,A ,B-,D ,D ,C ,F ,C ,F ,D ,D ,C ,F ,D ,C 
Charles,Luck,C,D-Kings,D-RBSL,31,82,283,C-,C-,C-,F-,C-,F ,D-,C ,C ,F ,F+,C-,B-,D ,B-,B ,B-,D ,D ,D ,F ,D ,F ,D ,C ,C ,F ,D ,D 
Bautista,Hoyos,PF,FA,,25,80,243,F ,C ,C+,F-,C-,F ,C-,D+,D+,F-,D+,B ,C ,D+,D-,A-,C-,F ,C ,B ,F ,D ,F ,C ,D ,D ,F ,D ,B 
Ray,Boyer,C,FA,,33,85,304,D-,D+,B ,F-,D+,F ,D-,D ,D+,F-,D-,D ,A-,F ,F+,A-,B ,D ,D ,B ,F ,D ,F ,F ,D ,D ,F ,D ,D 
Bastiaan,Miron,C,FA,,29,84,293,C-,D ,C-,F-,C-,F+,F ,D ,C ,F+,D-,D+,A ,F ,D ,A ,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,F ,D 
Ernie,McCulley,SG,D-Spurs,D-RBSL,23,79,222,D-,C ,B-,F ,D ,F+,F-,F ,F+,C ,D+,F-,A-,B+,C-,B+,A ,D ,C ,B ,F ,D ,F ,F ,F ,F ,D ,D ,F 
Madut,Kiplagat,C,Bucks,RBSL,39,91,318,C-,C ,B ,C+,C ,D+,C ,B ,C ,D+,D ,A ,C ,D-,F-,B-,F+,D ,C ,A ,C ,C ,D ,C ,B ,C ,D ,D ,A 
Rufus,Metzger,PF,FA,,33,79,246,F ,D-,C-,F-,F ,D+,F+,C ,D+,F+,F+,C ,A ,F-,D-,B-,A ,F ,D ,C ,F ,F ,D ,F ,C ,D ,F ,F ,D 
Delmar,Estrada,SG,D-Grizzlies,D-RBSL,23,78,234,D-,C-,B-,C ,C ,F-,F ,F+,F-,C ,C ,F ,C ,B+,C ,C+,C+,D ,C ,B ,C ,C ,F ,F ,F ,F ,C ,C ,F 
Drew,Thompson,SF,Draft,,20,80,200,D-,C-,B-,F+,C ,F ,F+,C-,C ,D+,D ,D ,B+,B-,A-,C ,C+,C ,B ,A ,D ,B ,F ,D ,C ,B ,B ,C ,C 
Preston,Freeman,SF,D-Jazz,D-RBSL,21,78,221,D+,C-,B ,D ,C ,F+,F+,F ,C ,D+,D-,C ,C ,C+,C ,C ,B ,D ,C ,B ,D ,C ,F ,F ,F ,D ,D ,F ,C 
Randall,Hodges,SF,Draft,,20,81,199,F-,D-,B-,D-,C-,D+,D+,F+,C+,F+,C-,D+,D+,B ,C ,B-,A ,F ,D ,B ,D ,B ,C ,C ,D ,B ,D ,C ,C 
Frank,Smith,SF,FA,,23,80,209,D-,D+,B-,F+,C-,F ,D ,D-,D-,F ,F+,D ,C-,C-,C+,B ,B ,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Nicholas,Claxton,PF,Nets,RBSL,23,83,251,D+,D ,C-,C-,F ,F-,C ,C ,C ,F ,F+,B-,C+,D ,B-,C ,A-,D ,D ,D ,D ,D ,F ,C ,C ,B ,D ,D ,B 
Kendall,Hanson,SG,D-Timberwolves,D-RBSL,24,75,232,D+,C ,C ,D ,D ,D-,C-,F+,F+,C+,B+,F+,C-,B+,C-,B-,B ,D ,C ,B ,D ,D ,D ,D ,F ,D ,B ,B ,F 
Steve,Theis,SF,FA,,20,80,230,D ,D ,B-,C ,D+,D ,D ,D-,F+,C ,D-,D-,C ,C-,C-,B ,C-,D ,D ,B ,C ,D ,D ,C ,D ,D ,C ,D ,D 
Louis,Garrison,PF,D-Thunder,D-RBSL,25,79,237,C ,C ,C ,D-,C ,D ,C ,C-,C+,D+,C-,D ,C-,C ,C ,B ,A ,C ,C ,C ,D ,C ,D ,C ,C ,C ,D ,C ,D 
Ricky,Hammond,SF,Mavericks,RBSL,23,78,223,C ,D+,C ,C ,D+,D ,D-,C-,F ,C+,C-,D-,F ,B-,C+,D ,A ,C ,D ,B ,C ,D ,D ,F ,D ,F ,B ,D ,F 
John,Jones,SF,D-Timberwolves,D-RBSL,27,79,234,F+,C+,C ,D-,C-,D+,C-,C-,F+,D+,C-,D-,C-,B ,C ,B ,A-,F ,C ,B ,F ,D ,D ,D ,D ,F ,D ,D ,F 
Wilbert,Smith,C,FA,,34,82,272,F ,C-,B-,C ,C ,D-,C-,C ,C ,F ,C-,F+,C+,F ,C-,B ,D+,F ,D ,B ,C ,C ,D ,D ,C ,C ,F ,D ,F 
Demetrio,Degeorgio,C,D-Nuggets,D-RBSL,33,80,250,D+,C-,B-,D-,C-,F ,C-,B ,C ,D+,C ,B ,B-,F-,F-,B+,A-,D ,D ,B ,F ,D ,F ,D ,B ,C ,D ,C ,B 
Douglas,Moore,SG,FA,,25,77,196,D+,C ,A-,F-,D+,F ,F+,D+,F-,C ,F+,F-,A+,B-,D+,A-,C+,C ,C ,A ,F ,D ,F ,D ,D ,F ,C ,F ,F 
Justin,Cochran,SG,Cavaliers,RBSL,31,77,220,B ,A-,C+,D-,C ,C-,F-,D-,C-,C ,C ,D ,D-,B+,C ,C ,A ,B ,A ,C ,D ,C ,D ,F ,D ,C ,C ,C ,D 
Gregory,Waters,SF,D-Heat,D-RBSL,22,83,216,F ,F+,C+,F-,C-,D ,D-,D ,D+,C-,D+,F+,A-,C+,C ,C ,A-,F ,D ,B ,F ,B ,D ,D ,C ,B ,C ,C ,D 
Frank,Riddle,SG,FA,,21,77,208,F+,D ,B-,D ,D+,D-,F-,F ,F-,F+,F+,F+,C ,B-,C-,C+,C ,D ,D ,B ,D ,C ,D ,F ,F ,F ,D ,D ,D 
Vecchio,MacDonald,SG,Celtics,RBSL,23,75,192,C-,C ,B ,B-,B-,D ,D ,C ,D+,C-,C+,F+,C-,A+,A-,C ,A-,C ,C ,B ,B ,B ,C ,D ,B ,D ,C ,B ,F 
Eric,Crawford,C,FA,,31,84,293,D ,C ,C-,F-,D+,D-,D ,C-,C-,D-,F+,D+,F ,F-,D-,A+,C+,D ,C ,C ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Conrad,Winslow,PF,FA,,24,80,246,F+,D ,C-,F-,F ,F+,C ,C-,D-,F ,F+,C-,A-,F+,D+,A-,C ,F ,D ,C ,F ,F ,F ,C ,C ,D ,F ,D ,D 
Cameron,White,SG,FA,,29,74,206,D ,B+,C+,F-,C-,D+,F ,D+,F ,D+,D ,F+,F+,C+,C ,C ,A+,D ,B ,B ,F ,D ,D ,F ,D ,F ,D ,D ,F 
Cesar,Russell,SF,Magic,RBSL,34,79,236,D ,C ,C ,D+,C-,D+,D ,C ,C ,C ,C ,B-,F-,C+,D+,B+,A ,D ,C ,C ,D ,D ,D ,D ,C ,C ,C ,D ,B 
KZ,Okpala,SF,D-Pistons,D-RBSL,23,81,235,C-,C ,C ,B-,D ,D ,D ,D+,C-,C ,D ,D+,A-,C ,C+,C-,A-,C ,C ,C ,B ,D ,D ,D ,C ,C ,C ,D ,D 
Albert,Vega,SF,D-Raptors,D-RBSL,23,79,228,D-,D+,C+,C ,B-,D+,C ,C ,D ,F+,D+,C-,A-,C+,C ,C ,A-,D ,D ,C ,C ,B ,D ,B ,C ,D ,F ,D ,D 
David,Buckner,PF,Grizzlies,RBSL,32,83,278,C ,C ,C+,F-,C ,C-,B-,B ,C+,C ,C ,A-,A+,C ,B ,B-,A+,C ,C ,B ,F ,C ,C ,B ,B ,C ,C ,C ,B 
Scott,Lee,SG,D-Cavs,D-RBSL,30,81,227,F+,C ,B ,D-,D+,F ,F+,D-,F ,D+,F+,F+,B-,A-,D ,B-,A ,F ,C ,B ,D ,D ,F ,F ,F ,F ,D ,F ,F 
Lodovico,Esposito,SF,D-Bucks,D-RBSL,26,76,216,D-,B-,B-,C ,D+,D ,C ,D-,F-,C ,F+,F ,A-,B ,B-,C ,A ,D ,B ,B ,C ,D ,D ,C ,F ,F ,C ,F ,F 
Rhett,Saleh,SF,FA,,23,77,239,D ,C ,B-,F-,C ,F ,D-,C-,D+,D ,D+,F ,F-,C ,C ,C ,C+,D ,C ,B ,F ,C ,F ,D ,D ,D ,D ,D ,F 
Ronald,Evans,PG,Pelicans,RBSL,22,75,186,C ,C-,C-,C ,D+,D+,F ,F+,F-,D+,C ,F ,F-,B+,C-,C ,B ,B ,C ,C ,C ,C ,D ,F ,F ,F ,D ,C ,F 
Abram,Thomas,SG,FA,,20,74,195,D ,C+,A ,F-,C-,F ,D-,F ,F-,D ,D ,D-,C-,C+,B ,C+,B-,C ,A ,A ,F ,C ,F ,D ,F ,F ,D ,D ,D 
Dennis,Goodman,SF,Draft,,21,80,201,F+,D+,C ,C ,D+,F-,F ,F+,D ,D+,D ,D+,C ,C ,C+,B ,C-,F ,D ,C ,C ,D ,F ,F ,F ,D ,C ,D ,D 
Robert,Rochelle,PF,FA,,34,80,252,D+,D ,C ,F-,C-,D ,B+,C ,C ,F+,D-,F ,A ,D-,F-,B+,C-,D ,D ,C ,F ,D ,D ,B ,C ,C ,D ,D ,F 
Walker,Castaneda,SF,D-Pelicans,D-RBSL,25,80,244,C ,C+,A-,C ,C ,D+,C-,D+,D+,C-,D+,F ,A+,C+,C-,A-,C+,D ,C ,A ,C ,C ,D ,D ,D ,D ,D ,D ,F 
Carsen,Edwards,SG,Warriors,RBSL,24,73,203,C+,B ,A ,A-,B-,C-,F ,D ,D-,C ,C ,F+,A-,B+,C+,D ,A ,B ,B ,A ,A ,B ,D ,F ,D ,D ,C ,C ,F 
Stanley,Thomas,SF,FA,,22,79,229,F-,C ,B ,D+,C-,F-,F ,F-,F ,D-,F+,D-,A-,C ,D ,B ,C ,F ,B ,B ,C ,C ,F ,F ,F ,F ,D ,D ,D 
Henry,Williams,C,Pelicans,RBSL,25,79,239,C-,C ,B-,C-,C-,F+,F+,C ,D ,C ,F+,D ,B-,C ,C ,B-,B+,B ,A ,B ,B ,C ,D ,D ,A ,C ,B ,D ,C 
Brian,Gonzalez,SF,FA,,26,81,224,D-,C ,B-,D ,D+,F+,F ,F ,D+,D-,D+,F ,B-,C ,B-,B ,B-,D ,C ,B ,D ,D ,F ,F ,F ,D ,F ,D ,F 
Jack,Thomas,SG,Nets,RBSL,24,78,212,D-,B ,B-,C-,C ,F+,F ,D ,F-,C ,D+,D-,D ,C+,D+,C+,A ,D ,A ,B ,C ,C ,D ,F ,D ,F ,C ,D ,D 
Bobby,Gonzalez,SG,Magic,RBSL,26,77,208,B ,C+,B+,A ,C ,D-,D-,D ,C-,B-,B-,F+,C-,A ,A-,B ,A-,B ,B ,B ,A ,C ,D ,D ,D ,C ,B ,B ,F 
Keven,Hardin,C,Heat,RBSL,23,84,261,D+,D+,C+,C ,F-,F ,C-,C ,C+,F ,F+,C ,B ,F ,C-,B ,D+,C ,C ,B ,C ,F ,F ,C ,B ,B ,D ,F ,B 
Cirino,Cuenca,PF,FA,,24,80,244,C ,C-,B ,F-,D+,F+,F ,D ,C ,F ,F+,C ,D-,F+,F+,A ,C-,C ,C ,B ,F ,C ,F ,F ,D ,C ,F ,F ,C 
Raul,McCoy,SF,D-Lakers,D-RBSL,23,80,231,C-,C ,A-,C ,C ,D+,D-,F+,D ,D-,D ,D+,C+,B-,D+,C ,B ,D ,C ,B ,C ,C ,D ,D ,F ,D ,D ,D ,D 
Jordon,Thomas,SF,Draft,,21,80,203,F ,D ,C+,D ,D ,D-,F ,F+,F+,F ,F ,F+,D+,C ,D-,C ,C+,D ,C ,A ,D ,C ,D ,F ,D ,D ,F ,F ,D 
Gabriel,Ledesma,SG,Pelicans,RBSL,23,78,209,C ,C ,B-,C ,C ,C ,F ,D-,F+,B-,C ,F+,C+,C+,D ,C-,C-,B ,C ,A ,C ,C ,C ,D ,D ,F ,A ,C ,D 
Dee,Williams,SF,FA,,22,82,226,F ,F+,C ,F ,D+,F ,F+,F ,D-,C ,F+,F+,F ,C ,D-,C+,C ,F ,D ,C ,F ,C ,F ,D ,F ,D ,B ,D ,F 
Donnie,Sammons,SF,FA,,27,79,231,D-,C+,C+,F+,C ,F ,F+,D+,F+,D-,D-,F ,D-,C-,C ,A ,A-,F ,C ,B ,F ,C ,F ,F ,D ,F ,D ,F ,F 
Neil,Gaskill,SF,Draft,,19,79,191,D-,C-,C+,F+,C ,F-,F+,D+,F ,D-,F+,C ,A ,C-,C-,C ,B ,D ,D ,C ,F ,C ,F ,F ,D ,F ,D ,D ,C 
Brenton,Garcia,PF,Kings,RBSL,26,84,258,C ,C ,C ,F-,C ,F+,D+,D ,A-,F+,B+,B ,C ,D-,C ,A-,C ,C ,D ,C ,F ,D ,D ,D ,D ,A ,F ,B ,B 
Elijah,Cuff,PF,D-Spurs,D-RBSL,24,79,240,D ,D ,C ,F+,C ,D-,C-,C+,D+,F-,F ,B-,C ,C-,D+,C+,C ,D ,D ,C ,D ,C ,D ,D ,C ,D ,F ,F ,B 
Henry,Borges,SG,FA,,26,77,205,F ,C-,B ,F-,C ,F-,D ,D-,F-,D+,D ,F-,C+,B-,C ,B ,B+,F ,D ,B ,F ,C ,F ,D ,D ,F ,D ,D ,F 
Terrence,Carter,PF,D-Pistons,D-RBSL,25,80,251,A-,C ,C+,C ,C-,F+,D ,D+,D+,D-,F+,C ,A-,C ,C-,B ,B+,B ,C ,C ,C ,D ,D ,D ,D ,D ,D ,F ,C 
Bruno,Fernando,C,Raptors,RBSL,24,82,253,D+,C ,B-,F-,F+,F ,B-,B ,C ,F ,D+,C ,C+,C ,C-,B ,B-,D ,C ,B ,F ,F ,F ,B ,B ,C ,F ,D ,C 
Vladimir,Chopp,C,D-Nuggets,D-RBSL,25,81,246,C-,D-,D+,F-,C-,F-,B-,C+,C-,D+,F+,C ,A ,C-,C-,B+,B ,C ,D ,D ,F ,C ,F ,B ,B ,D ,D ,D ,C 
Stacey,Williams,SF,FA,,18,77,223,D ,C-,C ,D ,D-,F-,C-,D-,F+,D-,D-,F ,D-,C ,D+,B-,C ,D ,C ,B ,D ,D ,F ,B ,D ,D ,D ,D ,F 
Jalen,Brunson,PG,FA,,33,75,200,D ,C ,A-,D+,C ,C-,F ,F+,F+,D ,D ,F-,B+,C ,F-,C+,A ,D ,D ,A ,D ,C ,D ,F ,F ,F ,D ,D ,F 
Alan,Sparks,PF,Hawks,RBSL,30,80,251,B-,C+,C-,F ,C-,D+,B+,C+,C ,D ,C-,D+,B-,C+,D ,A+,A-,B ,B ,D ,F ,D ,D ,B ,C ,C ,D ,D ,D 
Marcos,Silva,SF,D-Suns,D-RBSL,23,77,194,D ,C-,C+,C-,D-,F-,F+,D ,D-,D+,D-,F-,F+,C+,C-,C ,C ,D ,C ,C ,B ,D ,F ,D ,D ,D ,C ,D ,F 
Javier,Goodman,SG,D-Bulls,D-RBSL,28,78,232,A-,C ,B+,D-,C-,F+,C-,F ,C ,D+,D-,C+,B ,C ,D ,A ,B+,B ,C ,A ,F ,D ,D ,D ,F ,C ,D ,F ,B 
Carl,Hogg,PF,FA,,33,81,256,F+,D+,B-,F ,D ,F+,F ,D ,F ,F ,D-,D ,C ,F ,C ,A ,B-,F ,D ,B ,F ,D ,F ,F ,D ,F ,F ,F ,D 
Wendell,Williams,PF,D-Pistons,D-RBSL,26,78,234,B-,C ,C+,C ,C+,C-,C ,D-,D-,F-,F+,D-,C+,B-,C ,B-,A-,B ,D ,C ,C ,B ,D ,C ,D ,F ,F ,F ,D 
Cody,Martin,SF,FA,,26,79,228,F+,C-,C+,C-,C ,D-,F+,D-,D-,C-,C-,D-,B-,C ,D+,B-,B+,D ,C ,C ,C ,C ,D ,F ,D ,D ,C ,C ,D 
David,Carter,SG,D-Mavericks,D-RBSL,30,76,203,D-,C-,C+,F-,C-,F+,D-,D-,D-,A-,C-,D+,A+,A-,C ,C ,A ,D ,D ,C ,F ,D ,F ,F ,F ,D ,B ,D ,D 
Calvin,Green,SF,Draft,,19,80,243,F+,D+,A-,D-,D+,F-,F ,F+,F+,D-,F ,F ,B-,C ,C-,C ,B+,D ,C ,A ,C ,C ,F ,D ,D ,D ,D ,F ,F 
George,Frankel,SF,FA,,21,79,228,D ,C ,A-,C ,C-,F+,D ,F+,D ,D-,F+,D ,F+,C-,F+,C+,B-,D ,C ,A ,C ,C ,F ,D ,F ,D ,D ,F ,D 
Severiano,Bacigalupa,SG,D-Cavs,D-RBSL,28,78,223,F+,B-,B-,C ,C-,D+,F ,D ,C-,D ,C-,D-,F ,C ,C-,C+,A+,F ,B ,B ,C ,D ,D ,F ,D ,D ,D ,D ,F 
Darin,Leonard,SG,D-Wizards,D-RBSL,31,77,219,C ,C ,B-,C ,C ,D-,F-,D-,D-,C+,C ,F ,C ,B ,F ,B ,A ,C ,C ,B ,C ,C ,D ,F ,D ,D ,C ,C ,F 
Rudolf,Call,SF,FA,,20,79,227,D-,D-,C ,F-,D+,F+,D ,D+,C ,D+,D-,D+,D ,C-,F ,C ,D ,D ,D ,C ,F ,C ,D ,C ,B ,B ,C ,D ,D 
Lloyd,Daniels,SF,FA,,24,78,219,C ,B-,A-,D-,D+,D ,D-,C ,D+,C+,F+,F+,C-,C-,C ,C+,D+,C ,B ,A ,D ,C ,D ,D ,C ,D ,B ,F ,D 
Darrel,Kelley,PF,D-Suns,D-RBSL,25,79,246,D+,C-,C+,F-,C ,D-,C+,C ,B+,F+,F+,C+,C ,D ,D+,B+,C ,D ,D ,C ,F ,C ,D ,C ,C ,A ,D ,D ,C 
Deividas,Sirvydis,SF,FA,,22,80,228,F ,D+,C ,D+,D-,F ,F+,D ,D-,D+,D+,F ,C-,C ,F+,C ,C-,D ,C ,C ,C ,D ,F ,D ,D ,D ,C ,D ,F 
Henry,Jones,SG,D-Pelicans,D-RBSL,30,77,219,F ,C-,B+,C-,C ,C-,D ,F ,F+,D+,C-,F ,A-,B ,C ,B-,A ,F ,D ,B ,D ,C ,D ,D ,F ,F ,D ,D ,F 
Vern,Bobb,PF,D-Jazz,D-RBSL,33,80,249,C-,C-,C ,F-,C-,F-,C+,C ,C+,D ,D-,C+,C+,D ,C ,A-,C+,D ,D ,C ,F ,D ,F ,B ,C ,B ,D ,D ,C 
Daniel,Gafford,PF,Knicks,RBSL,23,83,265,C-,D ,C-,F-,F ,F-,C+,B ,C ,D ,D-,B+,B-,C ,C ,C+,B+,D ,D ,D ,F ,D ,F ,C ,B ,C ,D ,D ,B 
Serafim,Melenas,SF,D-Jazz,D-RBSL,27,79,241,F+,C ,A-,B-,C-,D ,D+,D ,D+,D ,D ,D+,C+,C ,D+,B-,A-,F ,C ,A ,B ,D ,D ,D ,D ,D ,D ,D ,D 
Bill,Williams,SF,FA,,23,80,235,C ,C ,C ,D ,C ,D+,F+,D-,D-,F+,C-,F ,D ,C ,C ,A-,C ,C ,C ,C ,D ,D ,D ,F ,D ,D ,F ,C ,F 
Alphonse,Ramirez,SF,FA,,28,80,241,F ,C ,C+,D+,C-,D-,D ,F+,F+,D+,D+,F+,A-,B-,C ,A-,B+,F ,C ,B ,D ,D ,F ,D ,F ,F ,D ,D ,F 
