FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Jere,Chew,SG,Bulls,RBSL,24,78,196,C+,D ,B-,C ,C ,D+,F-,F-,C-,B-,C-,C-,C+,A-,A-,D+,A ,C ,D ,B ,C ,D ,D ,F ,F ,D ,B ,D ,D 
Harris,Land,SG,D-Nets,D-RBSL,28,77,214,F+,C-,B+,C-,C ,D-,D+,D+,D ,C ,D ,F ,A ,A-,C ,B ,A-,F ,D ,A ,D ,C ,D ,D ,D ,D ,C ,D ,F 
Don,Delacruz,C,FA,,31,87,298,F-,F+,C ,F-,D ,D-,C-,D-,C ,F+,F+,F-,A ,F+,D-,A ,C ,F ,F ,C ,F ,D ,F ,D ,F ,C ,F ,F ,F 
Elie,Okobo,SG,Nets,RBSL,31,75,213,D ,A ,A-,A ,B ,C ,F+,D+,F+,D+,C+,F ,C-,A-,C ,C-,A-,D ,A ,B ,A ,B ,C ,F ,D ,F ,D ,C ,F 
D'brickashaw,White,SG,D-Cavs,D-RBSL,36,77,236,C-,C ,A-,C-,D+,D ,D-,D-,F+,C-,D-,F+,B+,B ,C+,C-,A-,C ,C ,B ,D ,D ,D ,D ,F ,F ,D ,F ,F 
Jevon,Carter,PG,D-Cavs,D-RBSL,33,74,216,D ,C-,B-,C ,C-,C-,D-,D+,D+,C ,B ,F+,C ,B+,D ,C ,A ,D ,D ,B ,C ,D ,D ,F ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,FA,,35,81,246,D ,D-,C ,C ,C ,C-,D ,C ,C-,C+,C ,C-,C+,B ,C ,C ,A ,D ,D ,C ,C ,C ,D ,D ,C ,D ,C ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,26,83,280,D ,B-,B-,F-,D ,F+,B-,D+,D ,F ,C-,C-,A-,C+,C ,C ,A ,D ,B ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,30,82,276,C ,C-,B-,F-,C-,F+,C-,A-,C ,F ,C-,C-,F ,F ,C ,A ,B ,C ,D ,B ,F ,D ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,SG,Celtics,RBSL,26,78,212,B+,C-,C ,B-,C+,C ,C ,C-,F+,C ,C+,C-,C+,A ,A-,C+,A-,A ,B ,C ,B ,B ,B ,C ,C ,D ,B ,B ,C 
Mfiondu,Kabengele,PF,Nets,RBSL,24,82,262,C-,C+,B ,C+,D-,F-,B ,C+,B-,D ,D-,B+,D ,C-,C ,B ,B ,C ,B ,B ,B ,D ,F ,B ,C ,B ,D ,D ,A 
Tony,Johnson,SG,FA,,26,79,218,D-,C ,B-,D-,C-,D-,F+,F-,D-,F+,D-,F+,C+,B-,C ,C-,A ,D ,D ,B ,D ,D ,F ,F ,F ,F ,F ,D ,F 
Jordan,Poole,SG,Clippers,RBSL,22,77,203,C ,B-,A-,A-,C ,C-,F-,D-,D-,C+,D+,F+,B ,B-,C ,C ,A-,C ,B ,A ,B ,C ,D ,F ,F ,D ,C ,C ,F 
Wilfred,Tello,C,Kings,RBSL,33,82,282,A+,A-,B ,C ,D ,C-,A ,C ,A-,D-,D+,A ,A+,F-,F-,A-,A-,A ,A ,B ,C ,D ,C ,A ,C ,B ,D ,D ,A 
Karl,Franz,SF,Mavericks,RBSL,29,77,229,B-,A ,B+,C ,B ,C ,D+,D+,D ,B-,D ,D+,A-,A ,B-,C-,A ,B ,A ,B ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,D-Knicks,D-RBSL,23,77,203,F ,D+,B ,C-,D ,F-,F ,F ,F ,D-,D ,F+,C ,B-,C ,C ,A-,F ,C ,B ,C ,C ,F ,F ,D ,F ,D ,C ,D 
Aldo,Fogle,SG,FA,,29,76,233,D ,C-,B+,C-,D+,D+,F ,C-,D-,D-,C-,F+,F+,B ,C ,C ,A ,D ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Ike,Anigbogu,C,FA,,35,82,278,F+,D+,C-,F-,F+,F ,B-,C ,B ,C-,D-,B+,F ,D+,C ,A ,D-,F ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,B 
Elbert,Williams,SF,Draft,,20,78,240,D ,C ,A-,B ,C-,D ,C-,D ,C ,D+,C ,C-,C ,B-,C-,C ,B ,D ,B ,A ,B ,B ,C ,C ,D ,B ,C ,C ,C 
William,Salzman,SF,Bucks,RBSL,26,77,217,D+,C ,A-,C+,C-,D ,F+,D ,F+,C+,C ,D+,D ,B+,B+,B-,A ,C ,C ,B ,B ,D ,D ,F ,C ,D ,C ,C ,D 
Keldon,Johnson,SG,FA,,21,78,219,C-,C ,C ,C+,C ,D ,F ,C ,D+,C ,F ,F-,C ,C+,B ,C ,A-,D ,C ,C ,B ,C ,D ,F ,C ,D ,D ,F ,F 
Harris,Anderson,SF,D-76ers,D-RBSL,23,79,233,C+,C+,C+,F+,D ,D-,D+,D+,D-,F+,C-,D-,C+,C+,D+,B ,B-,C ,C ,C ,F ,D ,D ,D ,D ,D ,D ,D ,D 
Kevin,Porter Jr,SF,Celtics,RBSL,21,78,222,D+,C ,F+,B-,C ,D+,F-,D-,F+,C ,D ,D-,D-,B-,C+,D+,B ,D ,C ,F ,A ,C ,D ,F ,C ,D ,C ,C ,D 
Jeffrey,Marsh,SF,Lakers,RBSL,18,80,205,F ,D ,B ,F ,D ,F-,D ,F ,D-,F+,F-,F+,A+,C+,D+,C ,B ,D ,C ,B ,D ,B ,F ,C ,D ,C ,C ,F ,D 
Gary,Beer,PG,FA,,34,79,235,D ,C ,B ,B-,C ,D-,F ,C ,D ,C+,D+,C ,A+,C-,D+,C ,B ,D ,D ,B ,B ,C ,D ,F ,C ,D ,C ,D ,C 
James,Martin,PF,FA,,33,83,274,F+,D-,D+,F-,D ,F ,C-,C ,D ,F+,D+,C ,A-,D-,C ,C ,A-,F ,F ,D ,F ,D ,F ,D ,C ,D ,F ,D ,C 
Adrián,Albornos,SF,Trail Blazers,RBSL,22,78,193,F ,C ,C+,B ,C ,D ,D+,D+,D ,C ,D-,F+,B ,A ,B-,D-,B+,F ,C ,B ,A ,B ,D ,D ,C ,D ,B ,D ,D 
Miguel,Barrichello,SF,D-Pistons,D-RBSL,29,77,217,C-,B ,A+,C-,C ,F+,F ,D+,F+,C ,D+,D-,C ,B-,D+,B+,A-,D ,B ,A ,D ,C ,F ,F ,D ,F ,C ,D ,F 
Brian,Harris,PF,FA,,34,82,269,D ,C-,C+,F-,C ,F-,D-,D+,F+,F ,F ,D+,A+,D-,F+,A ,C+,D ,D ,C ,F ,C ,F ,D ,D ,F ,F ,F ,D 
Joseph,Wells,SF,D-Celtics,D-RBSL,22,77,209,C-,D+,B-,D+,C-,D-,F ,D-,F ,D ,C-,F+,F-,B ,B-,C+,A-,C ,D ,B ,D ,D ,F ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,D-Magic,D-RBSL,31,83,286,C ,C-,C+,F-,C-,F-,C ,C ,B ,D ,D+,D+,C ,D ,D ,C+,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,SF,D-Timberwolves,D-RBSL,27,80,224,D ,C ,C+,D+,C ,D+,D ,C-,D+,C ,C ,F+,C ,C ,C ,B+,A-,D ,C ,B ,D ,C ,D ,D ,D ,D ,C ,D ,F 
Blaise,Siakam,SG,Kings,RBSL,24,81,248,D+,D+,C+,F-,D+,D+,B+,C ,C ,D+,F+,B ,A ,B-,B ,B-,B ,D ,C ,B ,F ,C ,D ,B ,C ,C ,C ,D ,B 
Erberk,Odabasi,SG,76ers,RBSL,23,77,207,F+,C-,B ,C ,C-,F+,F-,D ,F ,B+,D ,F ,C+,B-,B-,C+,B+,D ,C ,B ,B ,C ,D ,F ,D ,D ,A ,D ,F 
Hugh,McIntyre,C,D-Pelicans,D-RBSL,33,87,295,D ,D ,C ,F-,D-,F-,D-,C ,C ,F-,F-,C ,C ,F-,D-,A-,C-,D ,D ,C ,F ,F ,F ,F ,C ,C ,F ,F ,C 
David,Allen,PG,FA,,30,74,209,D ,C-,C ,C ,C ,F ,F ,F+,F+,C ,D-,D+,F-,C ,D-,C+,A+,D ,D ,C ,C ,C ,F ,F ,F ,F ,C ,D ,D 
Gabriel,Sutphin,SG,D-Hornets,D-RBSL,27,78,226,D+,C ,A ,C-,C ,D-,F+,D-,F ,C-,D+,F-,A-,B-,C ,B ,B-,D ,C ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Frederic,Moore,C,Clippers,RBSL,32,85,305,B-,C+,C ,D-,C-,D-,C ,C ,B ,C ,D+,C+,A ,D ,C-,A-,C ,B ,B ,C ,F ,D ,D ,C ,C ,B ,D ,D ,C 
Kelley,Veloz,PF,FA,,24,80,249,D+,D ,C ,F-,C ,F+,D+,C-,C ,F ,D ,C ,C-,F+,B ,A-,B-,D ,D ,C ,F ,C ,F ,D ,D ,C ,F ,D ,C 
Charles,Luck,C,D-Kings,D-RBSL,30,82,283,C-,D+,C ,F-,C-,F+,D-,C+,C ,F ,F+,C-,C+,D ,C+,B ,B-,C ,D ,C ,F ,D ,F ,D ,C ,C ,F ,D ,D 
Bautista,Hoyos,PF,FA,,25,80,240,F ,C ,C ,F-,D+,F ,C-,D+,D+,F-,D+,B+,C ,D+,D-,B ,C-,F ,C ,B ,F ,C ,F ,D ,D ,D ,F ,D ,B 
Ray,Boyer,C,FA,,32,85,304,D ,D+,B ,F-,D+,F ,D-,D+,D+,F-,D-,D+,A-,F ,D-,A ,B-,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Bastiaan,Miron,C,FA,,28,84,292,D+,D+,C-,F-,C-,F+,F ,D ,C ,F ,D-,D+,A ,F+,D+,A ,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,F ,D 
Ernie,McCulley,SG,D-Spurs,D-RBSL,22,79,220,D-,C+,B-,F ,D ,F+,F-,F ,F ,C ,D ,F-,A-,B+,D+,A-,A ,D ,C ,B ,F ,D ,F ,F ,F ,F ,C ,D ,F 
Madut,Kiplagat,C,Pacers,RBSL,38,91,316,C-,C+,B+,C+,C ,D+,C ,A-,C+,D+,D+,A+,C+,D-,F-,B-,D ,D ,C ,A ,C ,C ,D ,C ,B ,C ,D ,D ,A 
Rufus,Metzger,PF,FA,,32,79,245,F ,D-,C-,F-,F ,C-,F+,C ,D+,D-,D-,C ,A-,F-,D-,C+,A-,F ,D ,D ,F ,F ,D ,F ,C ,D ,F ,F ,C 
Delmar,Estrada,SG,D-Grizzlies,D-RBSL,23,78,233,D-,C-,B-,C ,C ,F-,F ,F+,F-,C ,C ,F ,C ,B-,C ,C+,C+,F ,D ,B ,C ,C ,F ,F ,F ,F ,C ,C ,F 
Romeo,Stevenson,PG,D-76ers,D-RBSL,34,80,246,F ,D+,B+,F-,C+,D-,C-,D+,D+,D+,C+,C+,B-,D+,C ,B+,B ,F ,D ,B ,F ,C ,D ,D ,D ,D ,D ,C ,C 
Preston,Freeman,SF,FA,,20,78,218,D+,C-,B-,D ,C ,F+,F+,F ,C-,D+,D-,C ,C ,C+,C ,C ,B-,D ,C ,B ,D ,C ,F ,F ,F ,D ,D ,F ,C 
Bryan,Sandoval,PF,D-Thunder,D-RBSL,33,81,257,D+,D ,C ,C ,D-,D-,D-,D+,C-,F ,F-,D ,B+,D+,C ,A ,B+,D ,D ,C ,C ,F ,F ,F ,D ,D ,F ,F ,D 
Frank,Smith,SF,FA,,23,80,208,D ,D+,C+,F+,C-,F ,D+,D-,D-,F ,F+,D-,C-,C ,C+,C+,B+,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Nicholas,Claxton,C,Celtics,RBSL,22,83,239,D+,D+,C-,C-,F ,F-,C ,C ,C ,F ,F ,B-,C+,D ,B-,C ,A-,D ,D ,C ,D ,D ,F ,C ,B ,B ,D ,D ,B 
Kendall,Hanson,SG,D-Timberwolves,D-RBSL,24,75,232,D+,C ,C ,D-,D-,D ,D+,D-,F+,C+,B+,F ,C-,B+,C-,B-,B-,D ,C ,B ,D ,D ,D ,D ,F ,D ,B ,B ,F 
Steve,Theis,SF,FA,,19,80,222,D-,D ,C ,C-,D ,D-,D+,D-,F+,C ,D-,F+,C+,C-,C ,B+,D+,D ,D ,B ,C ,D ,D ,D ,D ,D ,B ,D ,D 
Louis,Garrison,PF,D-Thunder,D-RBSL,24,79,235,C-,C ,C ,F+,C ,D ,C ,C ,C+,D+,C-,D ,D+,C ,C ,B-,A ,C ,C ,C ,D ,C ,D ,C ,D ,C ,D ,C ,D 
Ricky,Hammond,SF,Mavericks,RBSL,22,78,222,C ,C-,C+,C ,C-,D+,D-,C-,F ,C+,C-,F+,F ,B-,C+,D ,A ,C ,D ,B ,C ,D ,D ,F ,D ,F ,B ,D ,F 
John,Jones,SF,D-Timberwolves,D-RBSL,26,79,233,F+,C ,C+,D-,C-,C-,C-,C-,D-,D+,C ,D ,C-,B ,C ,C+,A-,F ,C ,B ,F ,D ,D ,D ,D ,F ,D ,D ,D 
Wilbert,Smith,C,D-Cavs,D-RBSL,33,82,271,F ,C-,B-,C+,C ,D ,C-,C ,C ,F ,C ,F+,B-,F ,C-,B+,D+,F ,D ,B ,C ,C ,D ,D ,C ,C ,F ,C ,F 
Demetrio,Degeorgio,C,D-Nuggets,D-RBSL,32,80,248,D+,C-,C+,D-,C-,F ,C-,B ,C+,D+,C ,C+,C+,F-,F-,B+,A-,D ,D ,B ,D ,D ,F ,D ,B ,C ,D ,C ,B 
Douglas,Moore,SG,FA,,24,77,195,D ,C ,A-,F-,D+,F ,F+,D ,F-,C ,F+,F-,A ,B-,C-,A-,C ,D ,C ,A ,F ,D ,F ,D ,D ,F ,C ,F ,F 
Justin,Cochran,SG,Cavaliers,RBSL,30,77,218,B+,A-,C+,D-,C ,C-,F-,D-,C-,C ,C ,D+,D-,A-,C ,C ,A ,B ,A ,C ,D ,C ,D ,F ,D ,C ,C ,C ,D 
Gregory,Waters,PF,Lakers,RBSL,21,83,203,F-,F+,C+,F-,C-,D-,F+,D ,D ,D+,D ,F+,B+,B-,C ,C ,B+,F ,D ,C ,F ,A ,C ,D ,C ,B ,C ,C ,D 
Chris,Oubre,SF,Draft,,19,81,217,F-,F+,B ,F ,D ,F-,F+,F+,D-,F ,D-,D ,C+,C-,C ,C ,C-,F ,C ,B ,F ,B ,F ,D ,D ,D ,F ,C ,C 
Vecchio,MacDonald,SG,Celtics,RBSL,22,75,191,C-,C ,B-,C+,C+,D ,D-,C ,D ,C-,C ,F+,C-,A ,A-,C ,B+,C ,B ,B ,B ,B ,C ,D ,B ,C ,C ,B ,F 
Eric,Crawford,C,FA,,31,84,293,D ,C ,C-,F-,D ,D-,D ,C-,C-,D-,F+,D+,F ,F-,D-,A ,B-,D ,C ,D ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Conrad,Winslow,PF,FA,,23,80,244,F+,D ,C ,F-,F ,F+,C ,C-,F+,F ,F+,C-,B+,F+,D+,A-,C ,F ,D ,C ,F ,F ,F ,C ,C ,D ,F ,D ,D 
Cameron,White,SG,FA,,29,74,204,D ,B ,C+,F-,C-,D+,F ,D+,F ,D+,D ,F+,F+,C+,C ,C ,A+,D ,B ,B ,F ,D ,D ,F ,D ,F ,D ,D ,F 
Cesar,Russell,SF,D-Hawks,D-RBSL,33,79,236,D ,C ,C ,C-,C-,D+,D ,C ,C ,C+,C ,C+,F-,B-,D+,B+,A+,D ,C ,C ,D ,D ,D ,D ,C ,C ,C ,C ,B 
KZ,Okpala,SF,Knicks,RBSL,22,81,229,C-,C-,C ,B ,D ,D+,D ,D+,C-,C ,D-,D+,A-,C+,C ,C-,B+,D ,C ,B ,B ,D ,D ,D ,C ,C ,C ,D ,D 
Albert,Vega,SF,D-Raptors,D-RBSL,22,79,224,D-,D+,C+,C+,B-,D+,C ,C ,D ,F+,D+,C-,A+,C+,C+,C-,A-,D ,D ,C ,C ,B ,D ,B ,C ,D ,F ,D ,D 
David,Buckner,PF,Grizzlies,RBSL,31,83,277,C ,C ,C+,F-,C+,C-,B+,B+,B-,C ,C ,A-,A+,C ,B-,C+,A ,C ,C ,B ,F ,C ,C ,B ,B ,B ,C ,C ,A 
Scott,Lee,SG,D-Nuggets,D-RBSL,29,81,226,F+,C ,B-,D ,D+,F+,F+,D-,F ,C-,F+,F+,B-,A-,D ,B ,A+,F ,C ,B ,D ,D ,F ,F ,F ,F ,D ,F ,F 
Lodovico,Esposito,SF,D-Bucks,D-RBSL,25,76,214,D-,C+,B-,C ,D ,D-,C-,D-,F-,C ,F+,F ,A-,B ,C+,C+,A ,D ,B ,B ,C ,D ,D ,C ,F ,F ,C ,D ,F 
Rhett,Saleh,SF,FA,,22,77,237,D ,C ,C+,F-,C ,F-,D-,C-,D+,D ,D+,F ,F-,C ,C ,C ,C+,D ,C ,B ,F ,C ,F ,D ,D ,D ,D ,D ,F 
Ronald,Evans,PG,FA,,21,75,185,C ,C-,C ,C ,C-,D+,F ,F+,F-,D+,C ,F ,F-,A-,C ,C ,B ,B ,C ,D ,C ,C ,C ,F ,F ,F ,C ,B ,F 
Andrew,Gonzalez,SF,Draft,,21,79,233,D ,C-,B-,F+,D-,F ,D+,F ,F ,C-,D ,F ,C-,C ,C ,C+,B ,C ,C ,B ,D ,D ,F ,C ,F ,F ,A ,C ,D 
Douglas,Bond,SF,D-Magic,D-RBSL,34,82,262,D ,C ,A-,C ,C-,C-,F ,F ,C-,D+,D-,F ,C ,C ,C+,C+,C+,D ,C ,A ,C ,D ,D ,F ,F ,D ,D ,F ,F 
Robert,Rochelle,PF,D-Magic,D-RBSL,33,80,251,D+,D ,C-,F-,C-,D+,B ,C+,C ,F+,D-,F ,A ,D ,F-,B+,C ,D ,D ,C ,F ,D ,D ,B ,C ,C ,D ,D ,F 
Walker,Castaneda,SF,D-Pelicans,D-RBSL,25,80,243,C ,C+,A-,C ,C ,D+,D+,D+,D+,D+,D+,F ,A+,C ,C-,B+,B-,D ,C ,A ,C ,C ,D ,D ,D ,D ,D ,D ,F 
Carsen,Edwards,PG,Warriors,RBSL,23,73,202,C+,B-,A-,B+,B-,C-,F ,D ,D-,C ,C ,F+,A-,A-,C+,D ,A ,B ,B ,A ,B ,B ,D ,F ,D ,D ,C ,C ,F 
Stanley,Thomas,SF,FA,,21,79,229,F-,C ,B ,D ,D+,F-,F ,F-,F+,F+,F+,D-,B+,C ,D ,B+,C-,F ,B ,B ,C ,C ,F ,F ,F ,F ,D ,D ,D 
Henry,Williams,C,Lakers,RBSL,24,79,232,D+,C ,C+,C-,D+,F+,F+,C-,D-,C ,F+,D-,B-,C-,C ,B-,B+,B ,B ,B ,B ,C ,D ,D ,B ,C ,B ,D ,C 
Brian,Gonzalez,SF,FA,,25,81,223,D-,C ,C+,D ,C-,F+,F ,F ,D ,D-,D+,F ,B-,C ,C+,B+,B-,F ,C ,B ,D ,D ,F ,F ,F ,D ,F ,D ,F 
Jack,Thomas,SG,D-Wizards,D-RBSL,23,78,208,D-,B ,B ,C-,C-,F+,F ,D ,F-,C ,D+,F+,D ,C+,D+,C ,A ,D ,A ,B ,C ,C ,D ,F ,D ,F ,C ,D ,D 
Bobby,Gonzalez,SG,Magic,RBSL,25,77,205,C+,B-,A-,A ,C ,D-,D-,D+,C-,C+,B ,F+,C-,A ,A ,B+,A-,B ,B ,B ,A ,C ,D ,F ,D ,C ,B ,B ,F 
Keven,Hardin,C,FA,,23,84,253,D+,D+,C+,C ,F-,F ,C ,C ,C+,F ,F+,C ,C+,F ,C-,B+,D+,C ,D ,B ,C ,F ,F ,C ,B ,B ,F ,F ,B 
Cirino,Cuenca,PF,FA,,23,80,242,C ,C-,B+,F-,D+,F+,F ,D ,C ,F ,F+,C ,D-,F+,F+,A ,C-,C ,C ,B ,F ,C ,F ,F ,D ,C ,F ,F ,C 
Raul,McCoy,SF,Bulls,RBSL,22,80,227,C-,C ,B-,C+,C+,D+,D-,F+,D ,D-,D ,D+,B-,B-,D+,C+,B-,D ,C ,B ,C ,C ,D ,F ,F ,D ,D ,D ,D 
James,Bonney,PF,D-Knicks,D-RBSL,33,80,254,D ,C ,B ,C ,D-,F+,D-,C ,C ,F+,D+,D-,F-,D ,D+,B+,C+,D ,C ,B ,C ,D ,F ,D ,D ,C ,F ,D ,D 
Gabriel,Ledesma,SG,Jazz,RBSL,22,78,207,C ,C ,B ,C ,C ,C ,F ,D ,F+,B-,C ,F ,C ,C+,D+,C-,C-,B ,B ,A ,C ,C ,C ,D ,D ,F ,A ,C ,D 
Dee,Williams,SF,FA,,21,82,220,F ,F+,C ,F ,C-,F ,F+,F ,D-,C-,F+,F ,F ,C ,D-,C+,C-,F ,D ,C ,F ,C ,F ,D ,F ,C ,B ,D ,F 
Donnie,Sammons,SF,FA,,26,79,229,D-,C+,C+,F+,C ,F ,D-,D+,F+,D-,D-,F ,F+,C ,C ,A ,B+,F ,C ,B ,F ,C ,F ,F ,D ,F ,D ,F ,F 
Gary,Boyle,PF,FA,,33,82,271,D ,D ,C ,F-,D+,F ,D ,C ,C-,D ,F+,F+,A+,D+,C ,B-,B ,D ,D ,C ,F ,D ,F ,D ,C ,D ,D ,F ,F 
Brenton,Garcia,PF,Heat,RBSL,25,84,245,C ,C-,C ,F-,C-,F+,D+,D ,A ,F+,A-,C+,C ,D ,C ,B ,C ,C ,D ,C ,F ,D ,D ,D ,D ,A ,D ,A ,B 
Elijah,Cuff,PF,D-Spurs,D-RBSL,23,79,239,D ,D ,C ,F+,C ,D-,C-,C+,D ,F-,F ,B ,C ,C-,C-,C+,C ,D ,D ,C ,F ,C ,D ,D ,C ,D ,F ,F ,B 
Henry,Borges,SG,FA,,25,77,203,F ,C-,B-,F-,C+,F-,D ,D ,F-,D+,D ,F-,B-,B ,C-,B ,B-,F ,D ,B ,F ,C ,F ,D ,D ,F ,D ,D ,F 
Terrence,Carter,PF,D-Pistons,D-RBSL,24,80,250,B ,C ,C+,C ,C-,F+,D ,D+,D+,D ,F+,C+,B ,C ,C ,C+,B+,B ,C ,B ,C ,D ,D ,D ,D ,D ,D ,F ,C 
Bruno,Fernando,C,Raptors,RBSL,23,82,251,C-,C ,C+,F-,F+,F ,C+,B ,C-,F ,C-,C+,C ,C ,C-,B+,B ,D ,C ,B ,F ,F ,F ,B ,B ,C ,F ,D ,B 
Vladimir,Chopp,C,D-Nuggets,D-RBSL,25,81,240,C-,D-,C-,F-,C-,F-,B-,B-,C-,D ,F+,C ,A+,D+,C ,B ,B+,D ,D ,D ,F ,C ,F ,B ,B ,D ,D ,D ,C 
Richard,Jackson,SF,Draft,,19,80,194,F-,D+,B-,F-,D-,F-,F+,F-,F ,F ,F-,D-,D+,C ,C-,B-,C ,F ,B ,B ,F ,C ,F ,D ,F ,D ,D ,F ,D 
Jalen,Brunson,PG,FA,,32,75,199,D ,C-,B+,C-,C ,C-,F ,F+,F+,D+,D ,F-,B+,C+,F-,B-,A ,D ,C ,A ,D ,C ,D ,F ,F ,F ,D ,D ,F 
Alan,Sparks,PF,Hornets,RBSL,30,80,249,C+,C+,C-,F-,C-,D+,B ,C+,C ,D-,C-,D+,B-,C+,D+,A ,A-,C ,C ,C ,F ,D ,D ,B ,C ,C ,D ,D ,D 
Marcos,Silva,SF,Pacers,RBSL,22,77,194,D-,D+,C ,C-,F+,F-,F+,D-,F+,D+,D-,F-,F+,C+,C-,C ,C ,C ,C ,C ,B ,D ,F ,D ,D ,D ,C ,D ,F 
Javier,Goodman,SG,D-Bulls,D-RBSL,27,78,230,B-,C+,B+,D-,C-,F+,C-,F ,C ,D+,F+,B-,B ,C ,D ,A ,B ,B ,B ,B ,F ,D ,D ,D ,F ,C ,D ,F ,B 
Carl,Hogg,PF,FA,,32,81,255,F+,C-,C+,F ,D ,F+,F ,D+,F+,F ,D-,D ,C ,F ,C ,A ,B-,F ,D ,B ,F ,D ,F ,F ,D ,F ,F ,D ,D 
Wendell,Williams,SF,D-Pistons,D-RBSL,25,78,233,B ,C ,C+,C ,C+,C-,C ,D-,D-,F-,F+,F+,C+,B ,C ,C+,B+,B ,D ,C ,C ,C ,D ,C ,D ,F ,F ,F ,F 
Cody,Martin,SF,FA,,25,79,224,F+,C-,C+,C-,C-,F+,F+,D-,D-,D+,D+,D-,B-,C ,D+,C+,B+,D ,C ,C ,C ,C ,D ,F ,D ,D ,C ,C ,D 
David,Carter,SG,D-Mavericks,D-RBSL,29,76,203,D-,C-,B-,F-,D+,F+,F+,D-,D-,A-,C-,D+,A+,A-,C ,C ,A+,D ,D ,B ,F ,D ,F ,F ,D ,D ,A ,D ,D 
Darren,Simmers,C,D-Warriors,D-RBSL,35,83,292,C ,D+,C+,C ,C+,D+,C-,C+,C ,D-,D ,C ,A+,F-,D ,C+,C ,C ,D ,C ,D ,C ,D ,D ,C ,C ,D ,D ,C 
George,Frankel,SF,FA,,20,79,227,D ,C-,A-,C ,C-,F+,D ,F+,D ,D-,F+,D ,F+,C-,F+,C ,B-,D ,C ,A ,C ,C ,F ,D ,F ,D ,D ,F ,D 
Severiano,Bacigalupa,SG,D-Cavs,D-RBSL,27,78,222,F+,B ,B ,C ,C-,D ,F+,D ,C-,D-,C-,F+,F ,C ,C-,C+,A ,F ,B ,A ,C ,D ,D ,F ,D ,D ,D ,D ,F 
Darin,Leonard,SG,D-Heat,D-RBSL,30,77,217,C ,C ,B-,C ,C ,D-,F-,D ,D-,B-,C ,F ,C ,B ,D-,B+,A+,C ,C ,B ,C ,C ,D ,F ,D ,D ,B ,C ,F 
Rudolf,Call,SF,FA,,19,79,226,F+,D-,C ,F-,D+,F+,D-,D+,C-,D ,D-,D+,D ,C-,F ,C ,D ,D ,D ,C ,F ,C ,F ,D ,C ,C ,D ,D ,C 
Lloyd,Daniels,SF,Lakers,RBSL,23,78,218,C ,C+,A-,D-,D ,D ,F+,C-,D+,C ,F+,F+,C ,C-,C ,C+,D+,C ,B ,A ,D ,C ,D ,D ,C ,D ,C ,F ,D 
Darrel,Kelley,PF,D-Suns,D-RBSL,24,79,246,D+,D+,C ,F-,C-,F+,C ,C ,B+,F+,F+,C ,C ,D ,D ,B ,C-,D ,D ,C ,F ,D ,F ,C ,C ,A ,D ,F ,C 
Deividas,Sirvydis,SF,FA,,21,80,217,F ,D+,C ,D+,F+,F ,F+,D-,D-,C-,D+,F ,C-,C ,F+,C ,C-,D ,C ,C ,D ,D ,D ,D ,D ,D ,C ,C ,F 
Henry,Jones,SG,D-Pelicans,D-RBSL,29,77,217,F ,C-,B+,C-,C ,C-,D ,F ,F ,D+,C-,F ,A ,B ,C ,C+,A+,F ,D ,B ,D ,C ,D ,D ,F ,F ,D ,D ,F 
Vern,Bobb,PF,D-Jazz,D-RBSL,32,80,249,C-,C-,C ,F-,C-,F-,B-,C ,B-,D ,D-,C+,B-,D ,C ,A-,C ,D ,C ,C ,F ,D ,F ,B ,C ,B ,D ,D ,C 
Daniel,Gafford,PF,Knicks,RBSL,22,83,254,D+,D ,C-,F-,F ,F-,C ,B-,C ,D ,D-,B ,C+,C ,C ,C+,B+,D ,D ,D ,F ,D ,F ,C ,B ,C ,D ,D ,B 
Serafim,Melenas,SF,FA,,26,79,239,F+,C ,B+,B-,C ,D ,D ,D+,D+,D-,D ,C-,C+,C+,D+,C+,A ,F ,C ,B ,B ,D ,D ,D ,D ,D ,D ,D ,D 
