FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Jere,Chew,SF,Bulls,RBSL,22,78,193,C+,D ,C+,C ,C-,D ,F-,F-,D+,B ,C-,C-,C ,A ,A-,D ,A ,B ,D ,B ,B ,C ,D ,F ,F ,C ,A ,C ,D 
Harris,Land,SG,D-Pistons,D-RBSL,26,77,213,F+,C-,A-,C-,C-,F+,D+,D+,D-,C-,D ,F ,A+,A-,C ,B-,A-,F ,D ,A ,D ,D ,F ,D ,D ,F ,D ,D ,F 
Don,Delacruz,C,FA,,29,87,292,F-,F+,C ,F-,D ,D-,C-,D-,C+,F+,F+,F-,A ,F+,D+,A ,C+,F ,F ,C ,F ,D ,D ,D ,F ,C ,F ,F ,F 
Elie,Okobo,SG,Spurs,RBSL,29,75,210,D-,A ,B+,A ,B-,C ,F+,D+,F+,D+,C ,F ,C-,A-,C+,C ,A ,D ,A ,B ,A ,B ,B ,F ,D ,D ,C ,C ,F 
D'brickashaw,White,SG,Bucks,RBSL,34,77,234,C ,C+,B ,C-,C-,D ,D ,D-,D-,C ,D-,F+,B ,B+,C+,C ,B+,C ,C ,A ,D ,D ,D ,D ,F ,F ,C ,D ,F 
Jevon,Carter,PG,FA,,31,74,214,D ,C ,B-,C+,C-,C ,D-,C-,C-,C+,A-,F+,C ,A-,C-,C ,A ,D ,C ,B ,C ,D ,D ,D ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,Grizzlies,RBSL,33,81,245,D ,D ,C ,C ,C ,C-,D+,C ,C ,C+,C+,C-,C+,B+,B-,C+,A ,D ,D ,C ,C ,C ,D ,D ,C ,C ,B ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,25,83,277,D ,B-,B ,F-,D ,F ,C+,D+,D ,F ,C-,C-,A ,C+,C ,C ,A ,D ,B ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,28,82,276,C ,C-,B ,F-,C ,F ,C-,A-,C ,F-,C-,C-,F ,F+,C ,A-,B ,C ,D ,B ,F ,D ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,SG,Celtics,RBSL,24,78,204,C+,D ,C ,C ,C ,C ,C-,D+,F ,C-,C ,D+,C+,A ,A-,C+,A ,B ,D ,C ,B ,B ,C ,D ,D ,F ,C ,C ,D 
Mfiondu,Kabengele,PF,Draft,,22,82,250,D+,C ,B ,C ,F+,F-,C ,C-,C+,D-,D-,B ,D ,C ,C+,C+,B-,C ,C ,B ,B ,D ,F ,B ,C ,B ,D ,D ,B 
Tony,Johnson,SG,FA,,24,79,216,D-,C-,B+,D-,C-,F+,D-,F-,D-,F+,D-,F+,C+,C+,C ,D ,A-,D ,D ,B ,F ,C ,F ,F ,F ,F ,F ,D ,F 
Jordan,Poole,SG,Draft,,20,77,195,C-,C ,A ,C+,C ,C-,F-,F+,D-,C-,D+,F+,C+,C+,C ,C-,A-,C ,B ,A ,B ,C ,D ,F ,D ,D ,C ,D ,F 
Wilfred,Tello,C,Celtics,RBSL,31,82,279,A+,A ,B ,C ,D ,C-,A+,C ,A-,D-,D+,A ,A+,F ,F-,A ,A ,A ,A ,B ,C ,D ,C ,A ,C ,A ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,27,77,227,C+,A ,A-,C ,B-,C ,D+,D+,D+,C+,D ,D ,B+,A ,B ,C ,A ,C ,A ,B ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,FA,,21,77,190,F ,D-,B-,D+,D ,F-,F ,F ,F-,F+,D ,F+,C-,A-,C ,C-,A-,F ,C ,B ,C ,C ,F ,F ,D ,F ,D ,C ,D 
Aldo,Fogle,SG,D-Grizzlies,D-RBSL,27,76,230,D ,C-,B+,C-,D+,D+,F ,D+,D-,D-,D+,F+,F+,A-,C ,C ,A ,D ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Ike,Anigbogu,C,Grizzlies,RBSL,33,82,275,F ,C-,C-,F-,F+,F ,B+,C ,B ,C-,D ,A ,F ,C-,C ,A ,D+,F ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,A 
Arden,Kidd,PF,FA,,33,83,291,B+,C-,B ,F-,D+,D+,C-,D-,C-,F ,D-,D+,D-,F-,F-,A-,C ,A ,D ,B ,F ,D ,D ,D ,F ,D ,F ,F ,D 
William,Salzman,SF,Pistons,RBSL,24,77,212,D ,C-,B+,C+,C-,D-,F+,D ,F+,C-,C-,D+,D+,A-,B+,B-,A ,C ,C ,A ,B ,D ,D ,D ,C ,D ,C ,C ,D 
Keldon,Johnson,SG,Draft,,19,78,211,C-,C ,C ,C ,C ,D ,F ,C-,D ,C-,F ,F-,C ,C+,B+,C-,B-,C ,C ,C ,B ,C ,D ,F ,C ,D ,C ,F ,F 
Harris,Anderson,SF,D-Nets,D-RBSL,21,79,230,C+,C+,C+,F ,D ,F+,D ,D ,D-,F+,D+,D-,C+,C+,D+,B-,C ,B ,C ,C ,F ,D ,D ,D ,D ,D ,D ,D ,D 
Kevin,Porter Jr,SG,Draft,,19,78,218,D+,C-,F+,C ,C-,D ,F-,F+,F ,C-,D-,F+,D-,B-,C+,D ,B-,D ,C ,F ,B ,C ,D ,F ,D ,D ,C ,D ,D 
Darrick,Bos,C,Rockets,RBSL,39,85,309,C ,C-,C ,D ,D+,F+,C-,B+,A-,D+,C-,B ,C-,F-,C ,A-,A-,D ,D ,C ,D ,D ,D ,C ,B ,A ,D ,D ,B 
Gary,Beer,PG,D-Jazz,D-RBSL,32,79,232,D ,C ,C+,C+,C ,D ,F ,C+,D ,B-,C-,C ,A+,C-,D+,C+,B ,D ,C ,B ,B ,C ,D ,F ,C ,D ,B ,D ,C 
James,Martin,PF,D-Mavericks,D-RBSL,31,83,273,D-,D-,C-,F-,D ,F ,C-,C ,D ,F+,D+,C ,A ,D-,C+,C ,A-,F ,F ,D ,F ,D ,F ,C ,C ,D ,F ,D ,C 
Adrián,Albornos,PG,Pelicans,RBSL,20,78,186,F ,C-,B-,C ,C ,D ,D ,D+,D-,C-,D-,F+,B-,A+,B-,D-,C+,F ,C ,B ,B ,B ,D ,D ,C ,D ,B ,D ,D 
Miguel,Barrichello,SF,D-Pistons,D-RBSL,27,77,216,C-,B-,A-,C ,C ,F+,F ,D+,F+,C ,D+,D-,C ,B-,C ,B ,A-,D ,B ,A ,D ,C ,F ,F ,D ,F ,C ,D ,F 
Brian,Harris,PF,FA,,32,82,266,D ,C-,C+,F-,C ,F-,D ,D+,F+,F ,F+,C-,A+,D-,D-,A ,C+,D ,D ,B ,F ,C ,F ,D ,D ,F ,F ,F ,D 
Joseph,Wells,SG,FA,,20,77,207,C-,D+,B ,D+,C-,D-,F ,D-,F ,D ,C-,F+,F-,B ,B-,B-,A-,C ,D ,B ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,FA,,29,83,285,C ,C-,C+,F-,C-,F-,C ,C ,B ,D ,D+,D+,C+,D+,D+,C+,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,SF,D-Timberwolves,D-RBSL,25,80,218,D-,C-,B-,D ,C ,D+,D ,C-,D+,C ,C ,F+,C ,C ,C ,B+,A-,D ,C ,B ,D ,C ,C ,D ,D ,D ,C ,C ,F 
Blaise,Siakam,PF,76ers,RBSL,22,81,240,D ,D ,C+,F-,D ,D ,B ,C ,C ,D ,F+,B-,A ,C+,B-,B ,B+,D ,D ,B ,D ,D ,D ,B ,C ,C ,C ,D ,B 
Erberk,Odabasi,SG,Pistons,RBSL,21,77,193,F+,D+,B ,C-,D+,F ,F-,D ,F+,C ,D-,F ,C+,B ,B-,C ,B-,D ,C ,B ,B ,C ,D ,F ,C ,D ,B ,D ,F 
Hugh,McIntyre,C,FA,,31,87,284,D ,D ,C ,F-,D-,F-,D-,C ,C ,F-,F-,C ,C ,F ,C-,A-,C ,D ,D ,C ,F ,F ,F ,F ,C ,C ,F ,F ,C 
David,Allen,PG,Magic,RBSL,28,74,209,D ,C-,C ,C ,C ,F ,F ,F+,F+,C ,D-,D ,F-,C+,C-,C+,A ,D ,D ,C ,C ,C ,F ,F ,F ,F ,C ,D ,D 
Gabriel,Sutphin,SF,D-Hornets,D-RBSL,25,78,224,D+,C ,A-,D+,C-,D-,F+,D-,F ,D+,D+,F-,B ,B-,C-,B-,B-,D ,C ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Frederic,Moore,C,Mavericks,RBSL,30,85,303,B+,B ,C ,D-,C-,D-,C+,C+,B+,C ,C-,B-,A-,C-,C-,A-,C ,B ,B ,C ,D ,D ,D ,C ,B ,B ,C ,D ,B 
Kelley,Veloz,PF,FA,,22,80,246,D ,D-,C+,F-,C ,F+,D+,C-,C-,F ,D-,C ,C-,F+,B-,A-,C ,D ,D ,C ,F ,C ,F ,D ,D ,D ,F ,D ,C 
Charles,Luck,C,D-Kings,D-RBSL,28,82,279,C-,D ,C ,F-,C-,F ,D-,C+,C ,F ,F+,C-,C+,D ,B+,B ,C+,D ,D ,C ,F ,D ,F ,D ,C ,C ,F ,D ,D 
Bautista,Hoyos,PF,FA,,23,80,232,F ,C ,B-,F-,D+,F ,C-,D ,D ,F-,D+,C+,C+,D ,D ,C+,D+,F ,C ,B ,F ,D ,F ,D ,D ,D ,F ,D ,B 
Ray,Boyer,C,FA,,30,85,302,D ,C-,B+,F-,D+,F ,D ,C-,C-,F-,D ,C-,B ,F+,D ,A ,C+,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Bastiaan,Miron,C,D-Thunder,D-RBSL,26,84,291,C-,D+,C ,F-,C-,D-,F ,D ,C ,F ,F+,D+,A-,F ,D ,A ,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,F ,D 
Ernie,McCulley,SF,Mavericks,RBSL,20,79,217,D-,C ,B-,F ,D-,F+,F-,F+,F ,C ,D ,F-,B+,A-,C-,B ,A-,D ,B ,B ,F ,D ,D ,F ,F ,F ,C ,D ,F 
Madut,Kiplagat,C,76ers,RBSL,36,91,314,C-,B-,B+,B ,C ,D+,C+,A-,B-,C-,C-,A+,C ,D-,D ,B ,C ,C ,B ,B ,B ,C ,D ,C ,A ,B ,D ,D ,A 
Rufus,Metzger,PF,FA,,30,79,244,F ,D ,C-,F-,F ,C-,D-,C+,D+,F+,D-,C ,A ,F+,D+,B-,A-,F ,D ,C ,F ,F ,D ,F ,C ,D ,F ,D ,C 
Delmar,Estrada,SG,FA,,21,78,230,D-,C-,B-,C ,C ,F-,F ,F+,F-,C ,C-,F ,C ,B ,C ,C ,C ,D ,D ,B ,C ,C ,F ,F ,F ,F ,C ,C ,F 
Romeo,Stevenson,SF,D-76ers,D-RBSL,32,80,245,F ,D+,B+,F-,C ,D-,C-,C-,C-,C-,B-,B-,C+,C-,C ,B+,B ,F ,D ,B ,F ,C ,D ,D ,D ,D ,D ,B ,B 
David,Knox,PG,FA,,35,76,208,F-,C ,A ,C+,B+,C+,D ,D ,F-,C ,D ,D+,A ,C ,F-,D ,A ,F ,C ,A ,C ,B ,C ,D ,D ,F ,C ,D ,D 
Bryan,Sandoval,PF,D-Thunder,D-RBSL,32,81,255,C-,D ,C ,C ,F+,D ,D ,C-,C ,F+,F-,D+,B-,D+,C ,A ,B-,D ,D ,C ,C ,F ,D ,D ,D ,C ,F ,F ,D 
Frank,Smith,SF,FA,,21,80,198,D-,D-,B-,F ,D+,F ,D-,F+,D-,F ,F+,D-,C-,C ,B ,B ,B ,D ,C ,B ,F ,C ,F ,D ,D ,D ,F ,D ,D 
Nicholas,Claxton,PF,Draft,,20,83,220,D ,D-,C-,D+,F ,F-,C-,C-,C ,F ,F ,C+,C+,D ,B ,C ,A-,D ,D ,D ,D ,D ,F ,C ,C ,B ,D ,D ,B 
Kendall,Hanson,SG,D-Timberwolves,D-RBSL,22,75,229,D ,C-,C ,D-,D-,D-,D ,F+,F ,B-,B-,F ,C-,B+,C-,C ,B-,D ,C ,B ,D ,D ,D ,C ,F ,D ,B ,A ,F 
Joe,Harris,PF,FA,,33,81,258,D ,C ,B ,A ,C-,D+,D ,D+,C+,F ,D+,C ,C ,F+,F-,B ,C ,D ,C ,B ,A ,C ,D ,D ,D ,C ,F ,D ,C 
Louis,Garrison,PF,D-Thunder,D-RBSL,22,79,232,C-,C-,C-,D-,C ,D ,C+,C-,B ,D+,C-,D ,D+,C ,C+,C+,A-,C ,C ,C ,D ,C ,D ,B ,C ,B ,D ,C ,D 
Ricky,Hammond,SF,Mavericks,RBSL,20,78,217,C ,D+,C+,C ,D+,D+,D-,D ,F-,C ,C-,F+,F ,B ,C+,D-,A-,C ,D ,B ,C ,C ,D ,D ,D ,F ,A ,C ,D 
John,Jones,SF,FA,,24,79,231,F+,B ,C+,D ,C ,C-,C-,C ,D-,C-,C ,D ,C-,B+,C ,C+,B ,F ,B ,B ,D ,C ,D ,D ,C ,F ,D ,C ,D 
Wilbert,Smith,C,D-Cavs,D-RBSL,31,82,269,F+,C ,C+,C+,C ,D ,D+,C ,C ,F ,C ,F+,B-,F ,D+,B ,C-,F ,C ,B ,C ,C ,D ,D ,C ,C ,F ,C ,F 
Demetrio,Degeorgio,PF,76ers,RBSL,31,80,246,C-,C ,B-,D-,C-,F ,C ,A-,C+,C-,C+,B+,B-,D-,D-,A ,A-,D ,C ,B ,F ,D ,F ,C ,B ,B ,D ,C ,B 
Douglas,Moore,SG,FA,,22,77,185,D-,C ,A-,F-,D+,F ,F+,D ,F-,C ,F+,F-,A ,C+,C-,B-,C ,D ,C ,A ,F ,D ,F ,D ,D ,F ,C ,F ,F 
Justin,Cochran,SF,76ers,RBSL,28,77,214,C+,A ,C ,D-,C ,C-,F-,D-,C-,C ,D+,D ,D-,A ,B-,C ,A ,B ,A ,C ,D ,C ,D ,F ,D ,C ,C ,C ,D 
Frankie,Jones,SG,FA,,33,80,251,D-,D ,B ,C ,C ,D ,C ,D ,C ,F ,F-,C-,B-,D ,F-,A-,B+,F ,D ,B ,C ,D ,D ,C ,D ,C ,F ,F ,D 
Aarón,Garcilaso,PF,D-Clippers,D-RBSL,32,80,249,D ,D+,B-,F-,D+,D ,C ,C ,C ,F+,C-,C ,B-,D-,F+,A ,B+,D ,D ,B ,F ,D ,D ,C ,C ,C ,F ,D ,C 
Jack,Preston,PF,D-Mavericks,D-RBSL,33,81,252,D-,C-,B ,C ,C-,F ,C-,C-,B ,D-,C-,C ,A-,C-,F ,B-,C+,D ,D ,B ,C ,D ,F ,D ,C ,A ,D ,D ,C 
Eric,Crawford,C,FA,,29,84,291,D-,C ,C ,F-,D+,D-,D ,C ,C-,F+,D-,D+,F ,F+,C-,A-,B-,D ,C ,C ,F ,D ,F ,D ,C ,D ,F ,F ,D 
Conrad,Winslow,PF,FA,,21,80,241,F+,D ,C ,F-,F ,F ,C ,D+,F+,F ,F+,D ,A-,F+,C-,B ,C ,F ,D ,C ,F ,F ,F ,C ,C ,F ,F ,D ,D 
Cameron,White,SG,FA,,27,74,201,D ,B-,B+,F-,D+,D ,F ,D+,F ,D+,D ,F ,F+,B-,C ,C ,A-,D ,B ,B ,F ,D ,D ,F ,D ,F ,D ,D ,F 
Cesar,Russell,SF,Warriors,RBSL,32,79,235,D ,C+,C ,C-,C-,C-,D ,C ,C ,C+,C ,B+,F-,B+,C ,A-,A ,D ,C ,C ,D ,D ,D ,D ,C ,C ,B ,C ,B 
KZ,Okpala,PF,Draft,,20,81,215,D+,C-,C+,C+,D ,D ,D-,D ,D+,C-,D-,D-,A-,C+,C+,D+,A-,D ,C ,C ,B ,D ,D ,D ,D ,C ,C ,D ,D 
Bo,Wilson,SG,FA,,34,76,241,D-,D+,C ,D-,C ,F+,F ,F+,D ,C ,D ,F-,C ,D ,F ,A-,A-,F ,D ,B ,F ,C ,F ,F ,F ,D ,C ,D ,F 
David,Buckner,C,Grizzlies,RBSL,29,83,275,C ,C+,C+,F-,C ,C-,B ,A-,C+,C ,C ,A ,A ,C ,A-,C+,A+,C ,C ,B ,F ,C ,C ,B ,B ,B ,C ,C ,A 
Scott,Lee,SF,D-Nuggets,D-RBSL,27,81,224,F+,C ,B+,D-,D+,F+,F+,D-,F ,D+,F+,F+,B-,A-,C-,B ,A+,F ,C ,B ,D ,D ,F ,F ,D ,F ,D ,F ,F 
Lodovico,Esposito,SG,D-Bucks,D-RBSL,23,76,210,F+,C ,C+,C-,D ,D-,C-,F+,F-,C-,F+,F ,A-,B+,C+,C ,A ,D ,B ,B ,C ,D ,D ,C ,D ,F ,C ,F ,F 
Vincent,Hedrick,SG,FA,,33,77,213,F+,D+,B ,D-,C ,D+,D ,F-,F+,D ,C ,F ,B-,C ,F+,A-,B+,F ,D ,B ,F ,D ,D ,D ,F ,F ,D ,C ,F 
Marcel,Kelly,SF,FA,,33,77,223,D+,C-,B ,B+,C ,F+,F+,F ,D ,C-,D+,F ,D ,D+,C-,B-,C ,D ,D ,B ,A ,C ,F ,F ,F ,D ,D ,D ,F 
German,Castillo,SF,FA,,32,79,231,F-,D-,C+,C-,D ,F ,F ,D ,D-,D-,F+,D-,D+,F ,F+,B ,B+,F ,F ,B ,D ,D ,F ,F ,D ,D ,F ,F ,D 
Douglas,Bond,SF,D-Magic,D-RBSL,32,82,261,D ,B-,B+,C+,C-,C-,F ,F ,C-,C-,D-,F ,C+,C+,C+,C+,B ,D ,B ,A ,C ,D ,D ,F ,F ,D ,D ,D ,F 
Robert,Rochelle,PF,Knicks,RBSL,31,80,250,D+,D ,C ,F-,C-,D+,A-,C+,C+,F ,D-,F ,A+,D-,F-,B+,C ,D ,D ,C ,F ,D ,D ,A ,C ,C ,D ,D ,F 
Walker,Castaneda,SF,D-Pelicans,D-RBSL,23,80,239,C ,C ,B ,C ,C ,D ,C-,D+,D ,C-,D+,F ,A-,C ,C-,B-,C+,D ,C ,A ,C ,C ,D ,D ,D ,D ,D ,D ,F 
Carsen,Edwards,PG,Draft,,21,73,200,C ,C+,B+,B ,C+,C-,F ,D-,D-,C-,D+,F+,B+,A-,B-,D-,A-,B ,B ,A ,A ,B ,D ,F ,D ,D ,C ,C ,F 
Bruce,Walker,SF,FA,,34,77,219,F ,C ,B-,C ,C-,D+,F+,C-,D ,D-,F ,F ,C+,D ,F ,B ,A ,F ,C ,B ,C ,C ,D ,F ,D ,D ,F ,F ,F 
Henry,Williams,SF,FA,,22,79,217,D+,C-,B ,F+,D ,F+,F+,D+,D-,D+,F ,D-,C ,C-,C ,B-,B+,C ,C ,B ,C ,C ,F ,D ,B ,D ,C ,D ,D 
Brian,Gonzalez,SF,FA,,23,81,221,D-,C-,B-,D ,D ,F+,F ,F ,D ,F+,D ,F ,B ,C ,C+,B+,C+,D ,C ,B ,D ,D ,F ,F ,F ,D ,F ,D ,F 
Jack,Thomas,SG,Rockets,RBSL,21,78,201,F+,C ,B ,D+,D+,F ,F ,D-,F-,C-,D ,D-,D ,B ,D ,C ,A-,D ,A ,B ,C ,C ,F ,F ,C ,F ,C ,D ,D 
Bobby,Gonzalez,SG,Magic,RBSL,24,77,202,B-,C ,B ,A-,C ,F+,D-,D ,C-,C+,C+,F+,D+,A ,A ,B ,A-,B ,B ,B ,A ,C ,D ,F ,D ,C ,B ,B ,F 
Keven,Hardin,C,Nets,RBSL,21,84,236,D ,D ,C ,C-,F-,F ,D+,C ,C ,F ,F ,C-,C+,F ,C-,C+,D ,D ,D ,B ,C ,F ,F ,C ,C ,B ,F ,F ,C 
Cirino,Cuenca,PF,FA,,21,80,239,C ,D+,B-,F-,D+,F ,F ,D ,C ,F ,F+,C ,D-,F+,F+,A-,D ,C ,C ,B ,F ,C ,F ,F ,D ,C ,F ,D ,C 
Brandon,Buettner,PG,D-Raptors,D-RBSL,33,81,253,C-,D-,C ,C-,C-,F+,C-,D-,D+,D-,D-,F+,F-,C-,C+,C ,A ,D ,D ,C ,D ,D ,F ,D ,F ,D ,D ,F ,F 
James,Bonney,PF,D-Knicks,D-RBSL,31,80,251,D ,C ,B+,C ,D-,F+,D ,C ,C+,F+,C-,D ,F-,D+,D+,B ,B-,D ,C ,B ,C ,D ,F ,D ,C ,C ,F ,D ,D 
Gabriel,Ledesma,PG,Spurs,RBSL,20,78,196,C-,C ,C+,C-,C ,C ,F ,D-,D-,C ,C-,F+,C+,C+,D ,C-,C-,B ,B ,A ,C ,C ,C ,D ,D ,F ,A ,C ,D 
Charles,Brazil,PF,D-Clippers,D-RBSL,33,80,244,C-,C ,B-,C ,D+,D ,F-,D+,D-,C ,C-,C ,C+,D+,C ,B+,C+,D ,C ,B ,C ,D ,D ,F ,D ,F ,C ,D ,C 
Donnie,Sammons,SF,FA,,24,79,228,D-,C+,B ,F+,C ,F+,D-,C-,F+,D ,D-,F+,D-,C-,C ,A ,B-,D ,B ,B ,F ,C ,F ,F ,D ,F ,D ,F ,F 
Gary,Boyle,PF,FA,,31,82,268,D ,D+,C+,F-,D+,F+,D ,C ,C-,D ,D-,F+,A+,D+,C ,B-,B+,D ,D ,B ,F ,D ,F ,D ,C ,D ,D ,F ,F 
Brenton,Garcia,C,Rockets,RBSL,23,84,222,C ,C-,C ,F-,C-,F+,D+,D-,A-,F ,B-,C ,C ,D-,C ,B-,C ,C ,C ,C ,F ,D ,D ,D ,D ,A ,D ,B ,B 
Elijah,Cuff,PF,FA,,21,79,238,D-,D ,C ,F+,C ,F+,D ,C ,D ,F-,F ,B-,C ,C-,D+,C ,C-,D ,D ,C ,F ,C ,F ,D ,B ,D ,F ,F ,B 
Henry,Borges,SG,FA,,23,77,201,F ,D+,C+,F-,C ,F-,D ,D-,F-,D ,D ,F-,B ,B ,C-,C+,C+,F ,D ,B ,F ,C ,F ,D ,D ,F ,D ,D ,F 
Terrence,Carter,C,Bucks,RBSL,22,80,244,B-,C ,C+,C ,C-,F ,D ,D ,D ,D-,F+,C ,B-,C ,C ,C ,B-,B ,C ,B ,C ,D ,F ,D ,D ,D ,D ,F ,C 
Bruno,Fernando,PF,Draft,,21,82,240,D+,C-,C+,F-,F ,F ,C ,C ,C-,F ,D ,C ,C+,C ,C-,B-,B ,D ,C ,B ,F ,F ,F ,B ,B ,C ,F ,D ,B 
Vladimir,Chopp,PF,D-Nuggets,D-RBSL,23,81,227,D+,F+,C-,F-,D+,F-,C+,C+,D+,D ,F+,C-,A ,D+,C-,C+,B ,D ,D ,D ,F ,C ,F ,C ,C ,D ,C ,D ,C 
Roger,Vaughan,PG,Pacers,RBSL,34,75,190,D ,C+,B+,C ,A-,B ,F ,F ,F+,C+,C+,F ,C ,B ,C-,C ,B+,D ,B ,A ,C ,A ,B ,F ,F ,F ,C ,C ,F 
Jalen,Brunson,PG,FA,,30,75,198,D+,C ,B+,C-,C ,C-,F ,D-,F+,D+,D+,F-,B-,B-,F+,B-,A ,D ,C ,A ,D ,C ,C ,F ,F ,F ,D ,D ,F 
Alan,Sparks,PF,Celtics,RBSL,28,80,246,C+,C+,C-,F-,C-,D+,B ,C+,C ,D-,C-,D+,B ,C+,D+,A+,A-,B ,C ,D ,F ,D ,D ,B ,C ,C ,D ,D ,D 
Marcos,Silva,SG,Draft,,20,77,188,F+,D ,C ,D+,F+,F-,F+,F+,F+,D ,D-,F-,F+,B-,C-,C ,C-,D ,C ,C ,C ,D ,F ,D ,D ,D ,D ,D ,F 
Javier,Goodman,PF,D-Bulls,D-RBSL,25,78,229,B+,C ,A-,F+,C-,F+,D+,F ,C-,D ,F+,C ,C+,C-,D+,A ,B ,B ,C ,B ,F ,D ,F ,D ,F ,D ,D ,F ,C 
Carl,Hogg,PF,FA,,30,81,253,F+,D+,C+,F ,D ,F+,F ,D+,F+,F+,D-,C-,C-,D ,C ,A ,B+,F ,D ,B ,F ,D ,F ,F ,D ,F ,F ,F ,D 
Wendell,Williams,SF,FA,,23,78,231,B ,C ,C ,C ,C+,C-,C ,D-,F+,F-,F ,F+,C ,C+,C ,C+,A-,A ,C ,C ,C ,B ,C ,C ,D ,D ,F ,F ,D 
Cody,Martin,SF,Draft,,23,79,200,F+,D+,C ,D+,D+,F+,F ,F+,D-,D ,D ,F+,C+,C ,D ,C+,B-,D ,C ,C ,C ,B ,D ,F ,D ,D ,C ,C ,D 
David,Carter,SG,D-Heat,D-RBSL,28,76,198,F+,D+,C+,F-,C-,F+,D-,D-,F+,A ,C-,D ,A-,B+,C ,C-,A+,D ,D ,C ,F ,D ,F ,F ,F ,D ,A ,D ,D 
Darren,Simmers,C,FA,,33,83,289,C ,C-,C+,C ,B-,C-,C ,C+,C+,D-,D+,C ,A ,F-,D+,B ,C ,C ,D ,B ,C ,B ,D ,D ,B ,C ,D ,D ,C 
Ron,Roy,PF,Knicks,RBSL,33,81,281,C+,D ,B+,D ,C ,D-,C+,C ,D+,F ,D-,B-,A+,D-,C+,C+,C ,C ,D ,A ,D ,C ,F ,C ,C ,D ,F ,D ,B 
Severiano,Bacigalupa,SF,D-Pelicans,D-RBSL,25,78,222,F+,B+,B-,C ,C ,D+,F+,D+,C ,D ,C-,D-,F+,C ,C-,C ,A ,F ,B ,B ,C ,C ,D ,F ,D ,C ,D ,D ,F 
Darin,Leonard,SF,Nuggets,RBSL,28,77,214,C ,C ,C+,C ,C ,D-,F-,D-,D-,B-,C ,F ,C ,A-,C ,B ,A+,C ,C ,B ,C ,C ,D ,F ,D ,D ,B ,C ,F 
Daniel,McNeil,PF,D-Trail Blazers,D-RBSL,33,80,252,C ,F ,C-,F-,C-,C-,C+,D+,C ,F ,D ,C-,A ,D ,C ,B+,A-,C ,F ,D ,F ,D ,D ,C ,D ,C ,F ,D ,D 
Lloyd,Daniels,SF,FA,,21,78,214,C-,C ,A ,D-,D-,D-,F+,D+,D ,C ,F+,F+,C-,C-,C ,C ,D-,C ,B ,A ,D ,C ,D ,D ,C ,D ,C ,F ,D 
Darrel,Kelley,PF,D-Suns,D-RBSL,22,79,243,D ,D+,C+,F-,C-,F+,C ,C ,B ,F+,F+,C ,C ,D ,D ,B ,C-,D ,D ,C ,F ,D ,D ,C ,C ,B ,D ,F ,C 
Deividas,Sirvydis,SF,Draft,,19,80,190,F ,D ,C ,D ,F+,F-,F+,F+,D-,D ,D ,F ,D+,C ,F+,C-,D+,F ,D ,C ,D ,D ,F ,D ,D ,D ,C ,C ,F 
Henry,Jones,SG,D-Pelicans,D-RBSL,27,77,213,F ,C-,A-,C-,C ,C-,D ,F ,F+,D+,C-,F ,A-,B+,C ,C+,A+,F ,D ,A ,D ,C ,D ,D ,F ,F ,D ,D ,F 
Vern,Bobb,PF,Warriors,RBSL,30,80,246,C-,C ,C ,F-,C-,F-,B ,C+,B ,D+,D ,B-,C ,C-,C ,A-,C+,D ,C ,C ,F ,D ,F ,B ,C ,B ,D ,D ,B 
Daniel,Gafford,PF,Draft,,20,83,233,D ,D ,C-,F-,F ,F-,C ,C ,C-,D-,D-,B-,C+,C ,C ,C ,B+,D ,D ,D ,F ,D ,F ,B ,B ,C ,D ,D ,B 
Serafim,Melenas,SF,FA,,24,79,238,F ,C-,B ,C+,C-,D-,D ,D-,D+,D-,D ,D+,C+,C ,C-,C+,A ,F ,C ,B ,C ,D ,D ,D ,D ,D ,D ,D ,D 
Charlie,McGann,SF,D-Knicks,D-RBSL,34,77,217,D ,C-,C ,C ,C ,F ,C-,C ,C-,C-,D ,F+,C+,B+,C+,C+,C+,D ,D ,A ,C ,C ,F ,D ,C ,D ,D ,D ,F 
