FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Joseph,Mendez,SF,Thunder,RBSL,37,80,258,C ,C ,C ,F-,C ,C ,C+,C ,C ,C ,D ,C ,C-,F+,C ,C+,C ,C ,C ,C ,F ,C ,C ,C ,C ,C ,C ,D ,C 
Chris,Armijo,PF,D-Pistons,D-RBSL,32,81,259,C ,C+,A-,C ,C-,D ,C ,C ,C+,F+,D ,C ,A+,D-,C ,A-,A-,C ,C ,A ,C ,D ,D ,C ,C ,C ,F ,D ,C 
Daniel,Henry,PG,D-Warriors,D-RBSL,23,72,217,F-,C ,B+,C ,C ,D+,F+,C ,F-,C+,F+,F ,C ,A-,C-,F ,B+,F ,C ,B ,C ,C ,D ,F ,D ,F ,C ,F ,F 
Jere,Chew,SG,Bulls,RBSL,22,78,193,C+,D ,C ,C ,C-,D ,F-,F-,D+,B ,C-,D+,C ,A-,A ,D ,A-,B ,D ,B ,C ,C ,D ,F ,F ,C ,A ,C ,C 
Harris,Land,SF,D-Pistons,D-RBSL,25,77,213,F+,D+,B+,C-,C ,F+,D+,D+,D-,C-,D ,F ,A+,A-,C+,B-,A-,F ,D ,A ,D ,C ,F ,D ,D ,F ,D ,D ,F 
Don,Delacruz,C,FA,,29,87,292,F-,F+,C ,F-,D ,D-,C-,D-,B-,F+,F+,F-,A-,D-,D+,A+,B-,F ,F ,C ,F ,D ,D ,D ,D ,B ,F ,F ,F 
Elie,Okobo,SG,Spurs,RBSL,29,75,210,D-,A ,A-,A ,B-,C ,F+,D+,F+,D+,C ,F ,C-,A-,C ,C ,A ,D ,A ,A ,A ,B ,C ,F ,D ,D ,C ,C ,F 
D'brickashaw,White,SG,Bucks,RBSL,34,77,234,C ,C+,B+,C-,C-,D ,D ,D-,F+,C ,D ,D-,B ,B+,C+,C-,B+,C ,C ,B ,D ,D ,D ,D ,D ,F ,C ,D ,F 
Jevon,Carter,PG,Grizzlies,RBSL,31,74,214,D-,C ,B ,C+,C-,C ,D-,C-,C-,C ,B+,F+,C ,A-,C-,C ,A ,D ,C ,A ,C ,D ,D ,D ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,Grizzlies,RBSL,33,81,245,D ,D ,C ,C+,C ,C-,D+,C ,C ,C+,C+,C-,C+,B ,B ,B-,A ,D ,D ,C ,C ,C ,D ,D ,C ,C ,B ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,24,83,277,D ,B-,B ,F-,D ,F ,C+,D+,D ,F ,C-,C-,A ,C+,C ,C ,A ,D ,B ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,27,82,276,C ,C-,B-,F-,C-,F ,C-,B+,C ,F-,D+,C-,F+,F+,C ,A ,B+,C ,D ,B ,F ,D ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,PG,Celtics,RBSL,24,78,204,C+,D ,C ,C ,C ,C ,C-,D+,F+,C ,C ,D+,C+,A ,A ,C+,A ,B ,D ,C ,B ,B ,C ,D ,D ,F ,C ,C ,D 
Wilmer,Peart,SF,Draft,,18,81,218,F ,D-,C+,F+,D ,D-,D+,D-,C-,F ,D-,F-,F-,C ,C ,C+,C ,F ,D ,C ,D ,D ,D ,C ,D ,C ,F ,D ,F 
Tony,Johnson,SG,FA,,24,79,216,D-,C-,B+,D ,C-,F+,D-,F-,F+,F+,D-,F+,C+,B-,C-,D ,A ,F ,D ,B ,D ,C ,F ,F ,F ,F ,F ,D ,F 
Buford,Campbell,SF,Draft,,20,81,223,D ,D ,B+,F-,D ,F-,F-,D-,F+,F+,F+,F+,F+,C ,C ,B ,B-,D ,C ,B ,F ,C ,F ,F ,D ,D ,D ,D ,D 
Wilfred,Tello,C,Celtics,RBSL,31,82,279,A ,A ,B ,C ,D ,C-,A ,C ,A-,D-,D+,A ,A+,F ,F-,A+,A ,A ,A ,B ,C ,D ,C ,A ,C ,A ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,27,77,227,C+,A-,A-,C ,C+,C ,D+,D+,D+,B ,D+,D+,B ,A-,B-,C-,A ,C ,A ,B ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,FA,,21,77,190,F ,D ,B ,D+,D ,F-,F ,F ,F-,F+,D ,F+,C ,B+,C+,C-,B ,F ,C ,A ,C ,D ,F ,F ,D ,F ,D ,D ,D 
Aldo,Fogle,PG,D-Grizzlies,D-RBSL,27,76,230,D ,C-,B+,C-,D ,D+,F ,C-,D-,D-,D+,F+,F+,A-,C ,C-,A-,D ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Ike,Anigbogu,C,Grizzlies,RBSL,33,82,275,F ,C-,C-,F-,F+,F ,B ,C ,B ,C-,D ,A-,F ,C-,C ,A ,C-,F ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,A 
Arden,Kidd,PF,FA,,32,83,291,A-,C-,B+,F-,D+,D+,D+,D ,D+,F+,D-,D+,D-,F-,F-,A-,C ,A ,D ,B ,F ,D ,D ,D ,D ,D ,D ,F ,D 
William,Salzman,SF,D-Heat,D-RBSL,24,77,212,D ,C-,A-,C ,D+,D-,F+,D ,F+,C ,C-,D+,D+,A-,B ,B-,A ,C ,C ,B ,B ,D ,D ,F ,C ,D ,C ,C ,D 
Joseph,Householder,SF,Draft,,22,82,195,F ,C-,C+,F+,F-,F ,B-,D ,C-,F ,D ,F+,B+,C-,C ,B-,C+,F ,C ,B ,D ,F ,F ,B ,D ,D ,F ,D ,D 
Harris,Anderson,SF,D-Nets,D-RBSL,21,79,230,B-,C+,C+,F ,D-,F+,D ,D ,D-,F+,D+,D-,C+,C ,D+,B-,C ,B ,C ,C ,F ,D ,D ,D ,D ,D ,F ,D ,D 
Steven,Hammock,SF,Draft,,21,79,197,D ,D ,C+,D ,D+,D-,C-,D-,F+,C ,F+,C-,C ,C ,D ,C+,C ,D ,D ,C ,D ,D ,D ,D ,D ,F ,C ,D ,C 
Darrick,Bos,C,Rockets,RBSL,39,85,309,C ,C-,C ,D-,D+,F+,C ,B ,A-,D ,C-,B ,C-,F-,C ,A-,B+,D ,D ,C ,D ,D ,D ,C ,B ,A ,D ,D ,B 
Gary,Beer,PG,D-Jazz,D-RBSL,31,79,232,D ,C ,B ,B ,C ,D ,F ,C+,D ,B ,C-,C ,A+,C-,D+,C+,B ,D ,C ,B ,B ,C ,D ,F ,C ,D ,B ,D ,C 
James,Martin,PF,D-Mavericks,D-RBSL,31,83,273,D-,D-,C-,F-,D ,F ,C-,C ,D ,F+,C-,C ,A-,D-,C+,C ,A-,F ,F ,D ,F ,D ,F ,D ,C ,D ,F ,D ,C 
Adrián,Albornos,SG,Pelicans,RBSL,20,78,186,F ,C-,C+,C ,C ,D ,D ,D+,D-,C-,F+,F+,B-,A+,B-,D-,C+,F ,C ,B ,B ,B ,D ,D ,C ,D ,B ,D ,F 
Miguel,Barrichello,SG,D-Pistons,D-RBSL,27,77,216,C-,B ,A-,C-,C ,F+,F ,C-,F+,C ,D+,D-,C ,B ,C ,B+,B+,D ,B ,A ,C ,C ,F ,F ,D ,F ,C ,D ,F 
Brian,Harris,PF,FA,,32,82,266,D+,C-,C+,F-,C ,F-,D ,D+,F+,F ,F+,C-,A+,D-,D-,A+,C+,D ,D ,B ,F ,C ,F ,D ,D ,F ,F ,F ,D 
Joseph,Wells,SG,Kings,RBSL,20,77,207,C-,D ,B ,D ,C-,D-,F ,F+,F ,D ,C-,F+,F-,B ,B-,C+,A-,C ,D ,B ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,Suns,RBSL,29,83,285,C+,C-,C+,F-,C-,F-,C ,C ,B+,D ,D ,D+,C ,D+,D+,C ,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,SF,D-Timberwolves,D-RBSL,25,80,218,D-,C ,B-,D ,C+,D ,D ,C-,D+,C ,C-,F+,C ,C ,C ,B+,A-,D ,C ,B ,D ,C ,D ,D ,D ,D ,C ,C ,F 
Blaise,Siakam,PF,76ers,RBSL,21,81,240,D+,D ,C+,F-,D ,D ,B ,C-,C ,D+,F+,B+,A-,B-,B-,B ,B ,D ,D ,C ,D ,C ,D ,B ,C ,C ,C ,D ,B 
Erberk,Odabasi,SG,FA,,21,77,193,F+,D ,B-,C-,D+,F ,F-,D ,F ,C+,D-,F ,C+,B-,B-,C ,B-,D ,C ,B ,B ,C ,D ,F ,C ,D ,A ,D ,F 
Hugh,McIntyre,C,D-Rockets,D-RBSL,31,87,284,D ,D ,C+,F-,D-,F-,D-,C+,C ,F-,F-,C ,C ,F ,C-,B+,C ,D ,D ,C ,F ,D ,F ,D ,C ,C ,F ,F ,C 
David,Allen,SG,Magic,RBSL,28,74,209,D ,C-,C ,C ,C ,F ,F ,F+,F+,C ,D ,D ,F-,B-,C-,C+,A ,D ,D ,C ,C ,C ,F ,F ,F ,F ,C ,D ,D 
Gabriel,Sutphin,SG,D-Hornets,D-RBSL,25,78,224,D+,C ,A ,C-,C-,D-,F+,D-,F ,D+,D+,F-,B+,B ,C ,B ,C+,D ,C ,A ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Frederic,Moore,C,Mavericks,RBSL,30,85,303,B ,B+,C ,D-,C-,D-,C ,C+,A-,C ,C-,B-,A ,C-,C ,B+,C ,B ,B ,C ,F ,D ,D ,C ,B ,A ,C ,D ,B 
Kelley,Veloz,PF,FA,,22,80,246,D ,D-,C ,F-,C ,F+,D+,C-,C-,F ,D-,C ,C-,F+,B ,B+,C+,D ,D ,C ,F ,C ,F ,D ,D ,D ,F ,D ,C 
Charles,Luck,C,D-Kings,D-RBSL,28,82,279,C ,D+,C ,F-,C-,F ,D-,C ,C ,F-,D-,C-,C ,D ,B+,B+,B-,C ,D ,C ,F ,D ,F ,D ,C ,C ,F ,D ,D 
Bautista,Hoyos,PF,FA,,22,80,232,F ,C ,C+,F-,D+,F ,D+,D ,D ,F-,D+,C+,C+,D ,D-,B ,D+,F ,C ,C ,F ,D ,F ,D ,D ,D ,F ,D ,B 
Ray,Boyer,C,FA,,30,85,302,D ,C-,B ,F-,D+,F ,D-,D+,C-,F-,D ,C-,B+,F+,D+,A+,C+,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Bastiaan,Miron,C,D-Thunder,D-RBSL,26,84,291,C-,D+,C-,F-,C-,D-,F ,D-,C ,F ,F+,D+,A ,F ,D+,A+,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,D ,D 
Ernie,McCulley,SG,Mavericks,RBSL,20,79,217,D-,C ,B ,F ,D ,F+,F-,F ,F ,C ,D ,F-,A-,A-,D+,B-,B+,D ,B ,B ,F ,D ,D ,F ,F ,F ,C ,D ,F 
Madut,Kiplagat,C,76ers,RBSL,36,91,314,C ,C+,B-,B ,C ,D+,C+,A ,C+,C-,C-,A+,C ,D-,D ,B-,C ,C ,C ,A ,B ,C ,D ,C ,A ,B ,D ,D ,A 
Rufus,Metzger,PF,FA,,30,79,244,F ,D-,C-,F-,F ,C-,D-,C ,D+,F+,D ,C ,A ,F+,D+,B+,A ,F ,D ,D ,F ,F ,D ,F ,C ,D ,F ,D ,C 
Delmar,Estrada,SG,Rockets,RBSL,20,78,230,D-,C-,C+,C ,C ,F-,F ,F+,F-,C-,C-,F ,C ,B+,C ,C ,C ,D ,C ,B ,C ,C ,F ,F ,F ,F ,C ,C ,F 
Romeo,Stevenson,SF,D-76ers,D-RBSL,32,80,245,F ,D+,B+,F-,C ,D-,C-,C-,C-,C ,C+,B-,B-,C-,C ,B+,B+,F ,D ,B ,F ,C ,D ,C ,D ,D ,D ,C ,B 
David,Knox,PG,FA,,35,76,208,F-,C ,A ,B-,B+,C+,D ,D+,F-,C ,D ,D+,A ,C ,F-,D+,A ,F ,C ,A ,B ,B ,C ,D ,D ,F ,C ,D ,D 
Bryan,Sandoval,PF,D-Thunder,D-RBSL,31,81,255,C ,D+,C ,C ,D-,D ,D ,C-,C ,F+,F-,D+,B-,C-,C ,A ,B ,D ,D ,C ,C ,F ,D ,D ,D ,C ,F ,F ,D 
Frank,Smith,SF,FA,,21,80,198,F+,D-,C+,F ,C-,F ,D-,F+,F+,F ,F+,D-,C-,C ,B ,B-,B-,D ,C ,B ,F ,C ,F ,D ,D ,D ,F ,D ,D 
Dennis,Wolfson,SF,Draft,,19,80,230,D ,F ,C-,D-,C ,F+,F+,F+,F+,D ,D+,D ,F-,C+,C ,C+,C+,D ,F ,C ,D ,C ,D ,D ,F ,F ,D ,D ,D 
Kendall,Hanson,PG,D-Timberwolves,D-RBSL,21,75,229,D ,C-,C ,D-,D-,F+,D ,F+,F ,B ,C+,F ,C-,A-,C-,C+,B-,D ,C ,B ,D ,D ,D ,C ,F ,D ,B ,A ,F 
Joe,Harris,PF,Bulls,RBSL,33,81,258,D ,C ,B-,A+,C ,D+,D-,D+,C ,F ,D+,C ,C ,F+,F-,B ,C ,D ,C ,B ,A ,C ,D ,D ,D ,C ,F ,D ,C 
Louis,Garrison,PF,D-Thunder,D-RBSL,22,79,232,C-,C-,C ,F+,C ,D ,C+,C-,B-,D+,C-,D ,D+,C ,C ,C+,A-,D ,C ,C ,D ,C ,D ,B ,C ,B ,D ,C ,D 
Ricky,Hammond,SG,Mavericks,RBSL,20,78,217,C ,D+,C+,C ,D+,D ,D-,D ,F-,C ,C-,F+,F ,B ,C ,D-,A ,C ,C ,B ,C ,C ,D ,D ,D ,F ,B ,C ,D 
John,Jones,SF,76ers,RBSL,24,79,231,F+,B-,B-,D-,C ,C-,C ,C ,D-,C-,C ,D ,C-,B-,C ,C+,B ,F ,B ,B ,D ,D ,D ,C ,C ,D ,D ,C ,D 
Wilbert,Smith,C,D-Cavs,D-RBSL,31,82,269,F+,C ,B-,C+,C ,D ,D+,C ,C+,F ,C ,F+,C+,F ,C-,B+,D+,F ,C ,A ,B ,C ,D ,D ,C ,C ,F ,C ,F 
Demetrio,Degeorgio,PF,76ers,RBSL,30,80,246,C-,C-,C+,D-,D+,F ,C-,A-,C+,C-,C+,B ,B-,D-,D ,A ,A ,D ,C ,B ,F ,D ,F ,D ,A ,B ,D ,C ,B 
Douglas,Moore,SG,FA,,22,77,185,D-,C-,A-,F-,D+,F ,F+,D-,F-,C ,F+,F-,A ,B-,C-,B ,C ,D ,C ,A ,F ,D ,F ,D ,D ,F ,C ,F ,F 
Justin,Cochran,SG,Kings,RBSL,28,77,214,C+,A ,C+,D-,C ,D+,F-,D-,C-,C-,C-,D ,D-,A ,C+,C ,A ,B ,A ,C ,D ,C ,D ,F ,D ,C ,C ,C ,D 
Frankie,Jones,SG,D-Trail Blazers,D-RBSL,33,80,251,D-,D ,B+,C ,C ,D ,C ,D ,C ,F ,F-,C-,B-,D-,F-,B+,A-,F ,D ,B ,C ,D ,D ,C ,D ,C ,F ,F ,D 
Aarón,Garcilaso,PF,D-Clippers,D-RBSL,32,80,249,D ,D+,C+,F-,C-,D ,C ,C+,C ,F+,C-,C ,B ,D-,F+,A-,B ,D ,D ,B ,F ,D ,D ,C ,C ,C ,F ,D ,C 
Jack,Preston,PF,D-Mavericks,D-RBSL,33,81,252,D-,C ,B-,C ,C-,F ,C-,C ,B+,D-,C-,C ,A-,C-,F+,B ,B ,D ,D ,B ,C ,D ,F ,D ,C ,B ,D ,D ,C 
Eric,Crawford,C,FA,,28,84,291,D-,C ,C-,F-,D+,F+,D ,C ,C-,F+,D-,D+,F ,F+,C-,A-,B+,D ,C ,D ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Conrad,Winslow,PF,FA,,21,80,241,F+,D ,C ,F-,F ,F ,C ,D+,F+,F ,F+,D ,A-,F+,D+,B-,C-,F ,D ,C ,F ,F ,F ,C ,C ,D ,F ,D ,D 
Cameron,White,SG,FA,,26,74,201,D ,B-,B ,F-,D+,D+,F ,D+,F ,D+,D ,F+,F+,C+,C ,C ,A ,D ,B ,B ,F ,D ,D ,F ,D ,F ,D ,D ,F 
Cesar,Russell,SF,Warriors,RBSL,31,79,235,D+,C+,C ,C-,C-,C-,D+,C ,C ,B-,C ,A-,F-,B ,C-,A ,A+,D ,B ,C ,D ,D ,D ,D ,C ,C ,B ,C ,B 
John,Underwood,SF,Draft,,20,79,229,D-,C ,B-,F-,F+,F ,D+,D ,D+,D-,C-,F ,C ,C+,B-,C ,C ,D ,B ,A ,F ,D ,F ,C ,D ,B ,D ,C ,F 
Bo,Wilson,SG,FA,,34,76,241,D-,D+,C ,D-,C ,F+,F ,F+,D ,C ,D ,F-,C+,D ,F ,B+,A-,D ,D ,B ,F ,C ,F ,F ,F ,D ,D ,D ,F 
David,Buckner,C,Grizzlies,RBSL,29,83,275,C ,C ,B-,F-,C ,C-,B+,B+,B-,C ,C ,A ,A+,C+,A-,C+,A+,C ,C ,B ,F ,C ,C ,B ,B ,B ,C ,C ,A 
Scott,Lee,SF,D-Nuggets,D-RBSL,27,81,224,F+,C ,B ,D-,D+,F ,F+,D ,F ,D+,F+,F+,B ,A ,C ,B-,A+,F ,C ,A ,D ,D ,F ,F ,D ,F ,D ,F ,F 
Lodovico,Esposito,SF,D-Bucks,D-RBSL,23,76,210,F+,C ,C+,C ,D-,D-,C-,F+,F-,C-,F+,F ,A-,B ,C+,C ,A-,D ,B ,B ,C ,D ,D ,C ,F ,F ,C ,F ,F 
Vincent,Hedrick,SG,FA,,32,77,213,D-,D+,B ,D-,C-,D+,D ,F-,F+,D ,C ,F ,C+,C ,F+,A-,A-,F ,D ,B ,F ,D ,D ,D ,F ,F ,D ,C ,F 
Marcel,Kelly,SF,FA,,33,77,223,D+,C-,B ,A-,C ,D-,F+,F ,D ,C-,D+,F ,D ,D+,C-,C+,C ,D ,D ,B ,B ,C ,F ,F ,F ,D ,D ,D ,F 
German,Castillo,SF,FA,,32,79,231,F-,D-,B-,C-,D ,F ,F ,D-,D-,D-,F+,D ,D+,F+,F+,B ,B ,F ,F ,B ,C ,D ,F ,F ,D ,D ,F ,F ,D 
Douglas,Bond,SF,D-Magic,D-RBSL,32,82,261,D ,C+,B+,C+,C-,C-,F ,F ,C-,C-,D-,F ,C+,C ,B-,B-,B-,D ,C ,B ,C ,D ,D ,F ,F ,D ,D ,D ,F 
Robert,Rochelle,PF,Knicks,RBSL,31,80,250,C-,D ,C-,F-,C-,D ,A-,B-,C+,F ,D-,F+,A ,D-,F-,B+,C ,D ,D ,C ,F ,D ,D ,A ,B ,B ,D ,D ,F 
Walker,Castaneda,SF,D-Pelicans,D-RBSL,22,80,239,C-,C ,B+,C ,C+,D+,C-,D ,D ,C-,D+,F+,A ,C ,C-,B+,C ,D ,C ,A ,C ,C ,D ,D ,D ,D ,D ,D ,F 
Randolph,Conners,SF,Draft,,21,79,193,D-,D+,C+,F+,C ,F ,F-,F+,C ,C ,D+,D ,B-,C ,D ,B+,C ,D ,C ,B ,D ,B ,F ,F ,F ,C ,C ,C ,D 
Bruce,Walker,SF,FA,,33,77,219,F ,C ,A-,C ,C ,D+,F+,C-,D-,D-,F ,F ,C+,D ,F ,B ,A ,F ,C ,B ,C ,C ,D ,F ,D ,F ,D ,F ,F 
Henry,Williams,SF,D-Hawks,D-RBSL,22,79,217,D ,C-,B-,F+,D ,F+,F+,C-,D-,D+,F ,D-,C+,C ,C ,C ,B+,C ,C ,B ,C ,C ,F ,D ,C ,D ,C ,D ,D 
Brian,Gonzalez,SF,FA,,23,81,221,D-,C-,B-,D-,D ,F+,F ,F ,D ,D-,D ,F ,B-,C ,C+,A-,C+,D ,C ,B ,D ,D ,F ,F ,F ,D ,D ,D ,F 
Jack,Thomas,SG,Rockets,RBSL,21,78,201,F+,C ,B+,D ,D+,F ,F ,D-,F-,C-,D ,D-,D ,B ,D ,C+,A-,D ,A ,A ,C ,C ,D ,F ,D ,F ,C ,D ,D 
Bobby,Gonzalez,SG,Magic,RBSL,23,77,202,B-,C ,B+,A-,C ,F+,D-,D ,C-,C+,C+,F+,D+,A-,A-,B-,A-,B ,B ,B ,A ,C ,D ,F ,D ,C ,C ,B ,F 
Keven,Hardin,C,Nets,RBSL,20,84,236,D ,D-,C ,C-,F-,F ,D+,C-,C ,F ,F ,C-,B-,F ,C-,C+,D+,D ,D ,B ,C ,F ,F ,C ,C ,C ,F ,F ,C 
Cirino,Cuenca,PF,FA,,21,80,239,C-,C-,B ,F-,D ,F ,F ,D ,C ,F ,F+,C ,D-,F+,F+,B ,D+,C ,C ,B ,F ,C ,F ,F ,D ,C ,F ,D ,C 
Brandon,Buettner,PG,D-Raptors,D-RBSL,33,81,253,C-,D-,C ,C-,C-,F+,C-,D-,D+,D ,D-,F+,F-,D+,B-,C ,A ,D ,F ,C ,D ,D ,F ,D ,F ,D ,D ,F ,F 
James,Bonney,PF,D-Knicks,D-RBSL,31,80,251,D+,C ,B ,C ,D-,F+,D ,C ,C ,F+,D+,D ,F-,D+,D+,A-,C+,D ,C ,B ,C ,D ,F ,D ,C ,C ,F ,D ,D 
Gabriel,Ledesma,SG,Spurs,RBSL,20,78,196,C-,C ,B-,C-,C ,C-,F ,D-,F+,C ,C-,F ,C+,C+,D ,C-,C-,B ,C ,A ,C ,C ,C ,D ,D ,F ,A ,C ,D 
Charles,Brazil,PF,D-Clippers,D-RBSL,33,80,244,C-,C ,C+,C ,D+,D ,F-,D+,F+,C-,C-,C ,C+,D+,C ,B ,B-,D ,C ,B ,C ,D ,D ,F ,D ,F ,C ,D ,C 
Donnie,Sammons,SF,FA,,24,79,228,D-,B-,B ,F+,C ,F+,D-,C-,D-,D ,D-,F+,F+,C-,C ,A ,C+,D ,B ,B ,F ,C ,F ,F ,C ,F ,D ,F ,F 
Gary,Boyle,PF,D-Nets,D-RBSL,31,82,268,D ,D+,C ,F-,D+,F+,D ,C ,C ,D+,D-,F+,A+,C-,C ,B ,B ,D ,D ,B ,F ,D ,F ,D ,C ,C ,D ,F ,F 
Brenton,Garcia,C,Rockets,RBSL,23,84,222,C ,C-,C ,F-,C-,F+,D+,D ,A-,F ,C+,C+,C ,D ,C ,C+,C ,C ,D ,C ,F ,D ,D ,D ,D ,A ,D ,B ,B 
Elijah,Cuff,PF,FA,,21,79,238,D-,D ,C+,F+,C-,F+,D ,C+,D ,F-,F ,C+,C ,C-,D+,C+,C-,D ,D ,C ,F ,C ,F ,D ,B ,D ,F ,F ,B 
Henry,Borges,SG,FA,,23,77,201,F ,D+,C+,F-,C+,F-,D ,D-,F-,D ,D ,F-,B-,B ,C ,C ,C ,F ,D ,B ,F ,C ,F ,D ,D ,F ,D ,D ,F 
Terrence,Carter,SF,Bucks,RBSL,22,80,244,B ,C ,C+,C ,C-,F+,D ,D ,D+,D-,F+,C ,B ,C ,C ,C ,B+,B ,C ,B ,C ,D ,F ,D ,D ,D ,D ,F ,C 
Ebbe,Greiff,SF,Draft,,21,78,200,F+,D+,B+,C ,D-,D-,D-,C-,F ,D-,D-,F+,D+,C+,B+,A-,C+,D ,C ,B ,B ,C ,D ,C ,B ,F ,D ,D ,D 
Vladimir,Chopp,PF,D-Nuggets,D-RBSL,22,81,227,D+,F+,C-,F-,D+,F-,C ,C+,D ,D ,F+,C ,A ,D+,C-,B-,B ,D ,D ,D ,F ,D ,F ,C ,B ,D ,D ,D ,C 
Roger,Vaughan,SG,Pacers,RBSL,34,75,190,D ,B ,B+,C ,B+,B ,F ,F+,F+,C+,C+,F ,C ,B ,C-,C+,B+,D ,B ,A ,C ,A ,B ,F ,F ,F ,C ,C ,F 
Jalen,Brunson,PG,FA,,30,75,198,D+,C ,A-,C-,C ,C ,F ,D-,F+,D+,D+,F-,B-,C+,F+,C+,A+,D ,C ,A ,D ,C ,C ,F ,F ,F ,D ,D ,F 
Alan,Sparks,PF,Celtics,RBSL,27,80,246,C+,C+,C-,F-,C-,D+,B ,C ,C ,D-,C-,D+,B ,C+,C-,A+,A ,C ,C ,C ,F ,D ,D ,B ,C ,C ,D ,D ,D 
Chris,Lanier,SF,Draft,,22,79,206,C ,B-,B-,D-,C ,F+,F+,C ,D+,D-,F+,C-,C+,C+,C+,C+,B ,C ,A ,B ,F ,C ,F ,F ,C ,D ,D ,F ,D 
Javier,Goodman,PF,D-Bulls,D-RBSL,25,78,229,B ,C ,B+,F+,C-,F ,D+,F ,C-,D ,F+,C ,C+,C ,D ,A ,C+,B ,C ,B ,F ,D ,F ,D ,F ,D ,D ,F ,C 
Carl,Hogg,PF,FA,,30,81,253,F+,C-,C+,F ,D ,F+,F ,D+,F+,F ,D-,D+,C-,D ,C ,A ,B ,F ,D ,C ,F ,D ,F ,F ,D ,F ,F ,D ,D 
Wendell,Williams,SF,Nets,RBSL,23,78,231,B+,C-,C ,C ,B-,D+,C ,D-,F+,F-,F ,F+,C+,C+,C ,C+,B ,B ,C ,C ,C ,B ,C ,C ,D ,D ,F ,F ,D 
Richard,Sutton,PG,Draft,,21,75,200,D-,C-,B+,F+,C-,F+,F-,F+,F ,D ,D ,D-,F+,B-,D+,C+,B+,D ,C ,A ,D ,C ,D ,F ,D ,F ,D ,D ,D 
David,Carter,SG,D-Heat,D-RBSL,27,76,198,F+,C-,C+,F-,C-,F+,D-,D-,D-,A-,C-,D ,A-,A-,C ,C ,A+,D ,D ,B ,F ,D ,F ,F ,F ,D ,A ,D ,D 
Darren,Simmers,C,Bulls,RBSL,33,83,289,C+,C-,B-,C ,C+,C-,C-,C ,C+,D-,D+,C+,A ,F-,C-,B+,C+,C ,D ,B ,C ,B ,D ,D ,C ,C ,D ,D ,C 
Ron,Roy,PF,Knicks,RBSL,33,81,281,B-,D ,A-,D-,C ,D-,C+,C ,D+,F ,D-,B-,A+,D-,B-,B-,C-,B ,D ,A ,D ,C ,F ,C ,C ,D ,F ,D ,B 
Severiano,Bacigalupa,SF,D-Pelicans,D-RBSL,25,78,222,F+,A-,B-,C+,C ,D+,F+,D+,C ,D+,C-,D-,F ,C ,D+,C ,A ,F ,B ,B ,C ,C ,D ,F ,D ,D ,D ,D ,F 
Darin,Leonard,SF,Nuggets,RBSL,28,77,214,C ,C ,C+,C ,C ,D-,F-,D-,D-,B ,C ,F ,C ,A-,C ,B+,A ,C ,C ,B ,C ,C ,D ,F ,D ,D ,B ,C ,F 
Daniel,McNeil,PF,D-Trail Blazers,D-RBSL,33,80,252,C ,F ,C-,F-,C-,C ,C ,C-,C ,F ,D-,C-,A ,D ,C ,B-,A-,C ,F ,C ,F ,D ,D ,C ,D ,C ,F ,D ,D 
Lloyd,Daniels,SF,FA,,21,78,214,C-,C ,A-,D-,D ,D-,F+,C-,D ,C ,F+,F+,C-,C-,C ,C ,D ,C ,B ,A ,D ,C ,D ,D ,C ,D ,C ,F ,D 
Darrel,Kelley,PF,D-Suns,D-RBSL,22,79,243,D+,D+,C ,F-,C-,F+,C ,C ,B ,F+,F+,C ,C ,D ,D ,B ,D+,D ,D ,C ,F ,D ,D ,C ,C ,B ,D ,F ,C 
Darin,Woodring,SF,Draft,,19,81,214,C ,C+,B-,C-,C ,F+,C-,C ,B ,C ,C-,C ,B ,A-,B-,C+,A-,C ,B ,A ,C ,A ,D ,C ,B ,A ,C ,C ,C 
Henry,Jones,SG,D-Pelicans,D-RBSL,27,77,213,F ,C-,B+,C-,C ,C-,D ,F ,F+,D+,C-,F ,A ,B ,C ,B-,A ,F ,D ,A ,D ,C ,D ,D ,F ,F ,D ,D ,F 
