FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Jere,Chew,SG,Bulls,RBSL,23,78,193,C ,D ,C+,C ,C-,D ,F-,F-,C-,B ,C-,C-,C ,A ,A-,D ,A ,C ,D ,B ,C ,C ,D ,F ,F ,D ,B ,D ,D 
Harris,Land,PG,D-Nets,D-RBSL,27,77,214,F+,C-,A-,C-,C-,D-,D+,D+,D-,C ,D ,F ,A ,A ,C+,B ,A-,F ,D ,A ,D ,D ,D ,D ,D ,D ,C ,D ,F 
Don,Delacruz,C,FA,,30,87,295,F-,F+,C ,F-,D ,D-,C ,D-,C+,F+,F+,F-,A ,F+,D ,A ,C+,F ,F ,C ,F ,D ,D ,C ,D ,C ,F ,F ,F 
Elie,Okobo,PG,Nets,RBSL,30,75,212,D ,A ,B+,A ,B-,C ,F+,D+,F+,D+,C ,F ,C-,A-,C ,C ,A ,D ,A ,A ,A ,B ,C ,F ,D ,F ,C ,C ,F 
D'brickashaw,White,SG,Hawks,RBSL,35,77,235,C-,C ,B+,C-,C-,D ,D ,D-,F+,C-,D-,F+,A-,B-,C+,C ,A-,C ,C ,A ,D ,D ,D ,D ,D ,F ,D ,D ,F 
Jevon,Carter,PG,D-Cavs,D-RBSL,32,74,215,D ,C-,B-,C ,C-,C-,D-,D+,D+,C ,B+,F+,C-,B+,D+,C-,A ,D ,C ,B ,C ,D ,D ,F ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,Grizzlies,RBSL,34,81,246,D ,D ,C ,C+,C ,C-,D ,C ,C ,C ,C ,C-,C+,B ,C ,C ,A ,D ,D ,C ,C ,C ,D ,D ,C ,D ,C ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,26,83,279,D ,C+,B-,F-,D ,F+,B-,D ,D ,F ,C-,C-,A ,C+,C ,C ,A ,D ,C ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,29,82,276,C ,C-,B-,F-,C-,F ,C-,B+,C ,F-,D+,C-,F+,F+,C ,A ,B+,C ,D ,B ,F ,D ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,SG,Celtics,RBSL,25,78,208,B+,D+,C ,C+,C ,C ,C-,C-,F ,C-,C ,D+,C+,A ,B+,C+,A-,B ,C ,C ,B ,B ,C ,C ,D ,D ,C ,C ,D 
Mfiondu,Kabengele,C,Nets,RBSL,23,82,253,C-,C ,B-,C ,F+,F-,C+,C ,C+,D-,D-,B ,D ,C ,C+,B-,B ,C ,B ,B ,B ,D ,F ,B ,B ,B ,D ,D ,A 
Tony,Johnson,SG,FA,,25,79,218,D-,C-,B+,D-,C-,D-,F+,F-,D-,F+,D-,F+,C+,B-,C ,D+,A ,D ,D ,B ,D ,C ,F ,F ,F ,F ,F ,D ,F 
Jordan,Poole,SG,Warriors,RBSL,21,77,198,C ,B ,A ,B ,C ,D+,F-,F+,D-,C ,D+,F+,B ,C+,C ,C-,A-,C ,B ,A ,A ,C ,D ,F ,D ,D ,B ,C ,F 
Wilfred,Tello,C,Celtics,RBSL,32,82,281,A ,A-,B+,C ,D ,C ,A ,C ,A-,D-,D+,A ,A+,F-,F-,A ,A-,A ,A ,B ,C ,D ,C ,A ,C ,B ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,29,77,228,C+,A-,B ,C ,C+,C ,D+,D+,D+,B-,D ,D+,B ,A-,B ,C ,A+,C ,A ,A ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,D-Wizards,D-RBSL,22,77,201,F ,D ,B-,C-,D ,F-,F ,F+,F ,D-,D ,F+,C ,B ,C+,C-,B+,F ,C ,B ,C ,C ,F ,F ,D ,F ,D ,C ,D 
Aldo,Fogle,SG,FA,,28,76,232,D ,C-,A-,C-,D+,D+,F ,C-,D-,D-,C-,F+,F+,B-,C ,C ,A ,D ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Ike,Anigbogu,C,FA,,34,82,277,F+,C-,C-,F-,F+,F ,B ,C ,B-,C-,D ,A-,F ,C-,C ,A ,D ,F ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,A 
Arden,Kidd,C,D-Bulls,D-RBSL,34,83,291,B+,C-,B ,F-,D+,D+,D+,D-,D+,F+,F+,D ,D ,F-,F-,B+,C ,B ,D ,B ,F ,D ,D ,D ,D ,D ,F ,F ,D 
William,Salzman,PG,Bucks,RBSL,25,77,216,D ,C ,A-,B-,C-,D ,F+,D+,F+,C ,C-,D+,D+,B+,B-,B ,A+,C ,C ,A ,B ,D ,D ,F ,C ,D ,C ,C ,D 
Keldon,Johnson,SF,Celtics,RBSL,20,78,213,C-,C ,C ,C+,C-,D ,F ,C-,D+,C-,F ,F-,C-,C+,B ,C ,A-,C ,C ,C ,B ,C ,D ,F ,C ,D ,C ,F ,F 
Harris,Anderson,SF,D-76ers,D-RBSL,22,79,231,C+,C ,C+,F+,D ,D-,D+,D ,D-,F+,C-,D-,B-,C+,D+,B ,C ,B ,C ,C ,F ,D ,D ,D ,D ,D ,D ,D ,F 
Kevin,Porter Jr,SF,Celtics,RBSL,20,78,220,D+,C-,F+,C ,C-,D+,F-,F+,F ,C-,D-,F+,F+,C+,C+,D ,B ,D ,C ,D ,A ,C ,D ,F ,D ,D ,C ,C ,D 
Jeffrey,Marsh,SF,Draft,,17,80,192,F ,D-,C+,F ,D ,F-,D-,F ,D-,F+,F-,F ,A ,C+,D+,C+,B-,D ,C ,B ,D ,C ,F ,C ,D ,C ,C ,F ,D 
Gary,Beer,PG,D-Jazz,D-RBSL,33,79,233,D ,C ,C+,B ,C ,D ,F ,C ,D ,C+,C-,C ,A+,C-,D+,C ,B-,D ,C ,B ,B ,C ,D ,F ,C ,D ,B ,D ,C 
James,Martin,PF,D-Mavericks,D-RBSL,32,83,273,F+,D-,D+,F-,D ,F ,C ,C ,D ,F+,D+,C ,A ,D-,C ,C+,B+,F ,F ,D ,F ,D ,F ,C ,C ,D ,F ,D ,C 
Adrián,Albornos,SG,Trail Blazers,RBSL,21,78,189,F ,C-,C+,B-,C ,D ,D+,C-,D-,C ,D-,F+,B-,A+,B+,D-,C+,F ,C ,B ,B ,B ,D ,D ,D ,D ,B ,D ,D 
Miguel,Barrichello,SG,D-Pistons,D-RBSL,28,77,217,D+,B ,A ,C-,C ,F+,F ,D+,F+,C ,D+,D-,C ,B-,C-,B+,B+,D ,B ,A ,D ,C ,F ,F ,D ,F ,C ,D ,F 
Brian,Harris,PF,FA,,33,82,267,D+,C-,C+,F-,C ,F-,D ,D+,F+,F ,F ,C-,A ,D-,D-,A ,B-,D ,D ,C ,F ,C ,F ,D ,D ,F ,F ,F ,D 
Joseph,Wells,SG,D-Celtics,D-RBSL,21,77,208,C ,D+,B ,D ,C-,D-,F ,D-,F ,D ,C-,F+,F-,B ,C+,C+,A-,C ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,D-Magic,D-RBSL,30,83,286,C+,C-,B-,F-,C-,F-,C ,C ,B+,D ,D+,D+,C ,D+,D ,C+,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,PG,D-Timberwolves,D-RBSL,26,80,219,D ,C ,B-,D+,C ,D+,D+,C-,D+,C ,C ,F+,C ,C ,C ,A-,A-,D ,C ,B ,D ,C ,C ,D ,D ,D ,C ,C ,F 
Blaise,Siakam,PF,Raptors,RBSL,23,81,240,D+,D ,C+,F-,D ,D+,B ,C ,C ,D ,F+,B+,A ,C+,B-,B+,B ,D ,D ,B ,D ,C ,D ,B ,C ,C ,C ,D ,B 
Erberk,Odabasi,SG,Pistons,RBSL,22,77,203,F+,D+,B ,C ,D+,F ,F-,D ,F ,B ,D-,F ,C ,B-,C+,C ,B-,D ,C ,B ,B ,C ,D ,F ,C ,D ,A ,D ,D 
Hugh,McIntyre,C,D-Pelicans,D-RBSL,32,87,290,D ,D ,C ,F-,D-,F-,D-,C ,C ,F-,F-,C ,C ,F-,D ,A-,C ,D ,D ,C ,F ,D ,F ,D ,C ,C ,F ,F ,C 
David,Allen,PG,FA,,29,74,209,D ,C-,C ,C ,C ,F ,F ,F+,F+,C ,D ,D+,F-,C ,D+,C+,A ,D ,D ,C ,C ,C ,F ,F ,F ,F ,C ,D ,D 
Gabriel,Sutphin,SF,D-Hornets,D-RBSL,26,78,225,D+,C ,A-,C-,C ,D-,F+,D-,F ,D+,D+,F-,B-,B-,C ,B ,B-,D ,C ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Frederic,Moore,PF,Lakers,RBSL,31,85,304,B ,B ,C ,D-,C-,D-,C ,C+,B ,C ,D+,C+,A-,D+,D+,B+,C ,B ,B ,C ,F ,D ,D ,C ,B ,A ,C ,D ,C 
Kelley,Veloz,PF,FA,,23,80,247,D+,D ,C+,F-,C ,F+,D+,C-,C-,F ,D ,C ,C-,F+,B ,A-,B-,D ,D ,C ,F ,C ,F ,D ,D ,C ,F ,D ,C 
Charles,Luck,C,D-Kings,D-RBSL,29,82,281,C ,D+,C ,F-,C-,F ,D ,C ,C ,F ,D-,C-,B-,D ,B ,B ,C+,D ,D ,D ,F ,D ,F ,D ,C ,C ,F ,D ,D 
Bautista,Hoyos,PF,FA,,24,80,237,F ,C ,B-,F-,D+,F+,D+,D+,D+,F-,D ,B-,C ,D+,D-,B ,C-,F ,C ,B ,F ,C ,F ,D ,D ,D ,F ,D ,B 
Ray,Boyer,C,FA,,31,85,302,D-,C-,A-,F-,C-,F ,D ,D+,C-,F-,D-,D+,B ,F+,D-,A ,B ,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Bastiaan,Miron,C,FA,,27,84,292,C-,D+,C-,F-,C-,F+,F ,D ,C+,F ,D-,D+,A ,F+,D+,A+,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,F ,D 
Ernie,McCulley,SG,Mavericks,RBSL,21,79,219,D ,C ,B+,F ,D ,D-,F-,F+,F ,C ,D ,F ,A ,B ,C-,B ,A-,D ,B ,B ,F ,D ,F ,F ,F ,F ,C ,D ,F 
Madut,Kiplagat,C,76ers,RBSL,37,91,316,C-,C ,B+,B ,C ,D+,C ,A-,C+,C-,D+,A+,C ,D-,F-,B-,D+,C ,C ,A ,B ,C ,D ,C ,A ,C ,D ,D ,A 
Rufus,Metzger,PF,FA,,32,79,245,F ,D ,C-,F-,F ,C-,F+,C ,D+,F+,D-,C ,A ,F ,D ,C+,A-,F ,D ,D ,F ,F ,D ,F ,C ,D ,F ,F ,C 
Delmar,Estrada,SG,FA,,22,78,231,D-,C-,C+,C ,C ,F-,F ,F+,F-,C ,C-,F ,C ,B ,C ,C ,C+,F ,C ,B ,C ,C ,F ,F ,F ,F ,C ,C ,F 
Romeo,Stevenson,SF,D-76ers,D-RBSL,33,80,245,F ,D+,B+,F-,C+,D-,C-,C-,C-,C-,C+,B-,B-,C-,C ,B+,B+,F ,D ,B ,F ,C ,F ,D ,D ,D ,D ,C ,B 
Preston,Freeman,SF,Draft,,19,78,217,D+,C-,B ,D-,C ,F+,F+,F ,C-,D ,D-,C ,C ,C+,C ,C ,C+,D ,C ,B ,D ,C ,F ,F ,F ,D ,D ,F ,C 
Bryan,Sandoval,PF,D-Thunder,D-RBSL,33,81,256,C-,D ,C ,C ,D-,D-,D-,C-,C-,F+,F-,D ,B-,D+,C ,A ,B-,D ,D ,C ,D ,F ,D ,D ,D ,D ,F ,F ,D 
Frank,Smith,SF,FA,,22,80,203,D-,D ,C+,F ,C-,F ,D ,F+,F+,F ,F+,D-,C-,C ,B-,B ,B ,D ,D ,B ,F ,C ,F ,D ,D ,D ,F ,D ,D 
Nicholas,Claxton,C,Celtics,RBSL,21,83,226,D ,D ,C-,C-,F ,F-,C-,C-,C ,F ,F ,C+,B-,D ,B ,C-,B+,D ,D ,C ,D ,D ,F ,C ,C ,B ,D ,D ,B 
Kendall,Hanson,SG,D-Timberwolves,D-RBSL,23,75,230,D+,C ,C ,D-,D-,D-,C-,D-,F+,B-,A-,F+,D+,B+,C-,C+,B-,D ,C ,C ,D ,F ,D ,D ,F ,D ,B ,B ,F 
Steve,Theis,SF,Draft,,19,80,214,D-,D-,C+,D+,D ,F+,D+,D-,F+,C-,D-,F+,C+,C-,C ,B+,D+,D ,D ,B ,C ,C ,D ,C ,D ,D ,B ,D ,D 
Louis,Garrison,PF,D-Thunder,D-RBSL,23,79,233,C-,C ,C ,F+,C ,D ,C+,C-,C+,D+,C-,D ,D+,C ,C ,B ,A-,C ,C ,C ,D ,C ,D ,C ,D ,C ,D ,D ,D 
Ricky,Hammond,SF,Mavericks,RBSL,22,78,221,C ,D+,C+,C ,C-,D ,D-,D+,F-,C+,C-,F+,F+,B ,C+,D-,A ,C ,C ,B ,C ,C ,D ,D ,D ,F ,B ,C ,D 
John,Jones,SF,D-Timberwolves,D-RBSL,26,79,231,F+,C ,C+,D-,C-,C-,C-,C-,D-,D+,C-,D-,C-,B ,C ,C+,B+,F ,C ,B ,F ,D ,D ,D ,D ,F ,D ,D ,D 
Wilbert,Smith,C,D-Cavs,D-RBSL,32,82,269,F+,C ,B-,C+,C ,D ,C-,C ,C ,F ,C ,F+,B-,F ,C-,B-,D+,F ,C ,B ,B ,C ,D ,D ,C ,C ,F ,C ,F 
Demetrio,Degeorgio,PF,Mavericks,RBSL,32,80,247,D+,C ,B ,D-,C-,F ,C ,B+,C+,C-,C ,B+,C+,F ,F-,A ,A-,D ,C ,B ,F ,D ,F ,D ,B ,C ,D ,C ,B 
Douglas,Moore,SG,FA,,23,77,187,D ,C ,A-,F-,D ,F ,F+,D ,F-,C ,F+,F-,A ,C+,C-,B+,C ,D ,C ,A ,F ,D ,F ,D ,D ,F ,C ,F ,F 
Justin,Cochran,SF,Magic,RBSL,29,77,216,C+,A ,C+,D ,C ,C-,F-,D-,C-,C ,C-,D ,D-,A ,C ,C ,A ,B ,A ,C ,D ,C ,D ,F ,D ,C ,C ,C ,D 
Gregory,Waters,SF,Draft,,20,83,200,F-,F+,C+,F-,D+,D-,F+,D-,D-,D ,D-,F+,A-,B ,C ,C ,A-,F ,D ,B ,F ,B ,C ,D ,C ,B ,C ,C ,D 
Aarón,Garcilaso,PF,D-Clippers,D-RBSL,33,80,250,D ,D+,B ,F-,C-,D-,C ,C+,C ,F ,C-,C-,B ,D-,F+,B+,B ,D ,D ,B ,F ,D ,F ,C ,C ,C ,F ,D ,D 
Vecchio,MacDonald,PG,Draft,,21,75,190,C-,C ,B-,C ,C ,D-,D-,C-,D ,C-,C ,F+,C-,A+,A ,C ,B+,C ,C ,B ,B ,B ,C ,D ,B ,C ,C ,B ,D 
Eric,Crawford,C,FA,,30,84,292,D-,C ,C-,F-,D+,F+,D ,C-,C-,F+,D-,C-,F ,F ,C-,A-,A-,D ,C ,C ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Conrad,Winslow,PF,FA,,22,80,242,F+,D ,C ,F-,F ,F ,C ,D+,F+,F ,F+,D+,A-,F+,C-,B ,C ,F ,D ,C ,F ,F ,F ,C ,C ,F ,F ,D ,D 
Cameron,White,SG,FA,,28,74,202,D ,C+,B ,F-,C-,D ,F ,D+,F ,D+,D+,F+,F+,B-,C ,C ,A+,D ,B ,B ,F ,D ,D ,F ,D ,F ,D ,D ,F 
Cesar,Russell,SF,Warriors,RBSL,33,79,236,D ,C+,C ,C-,C ,D+,D ,C ,C ,C+,C ,B-,F-,C+,D+,A-,A ,D ,C ,C ,D ,D ,D ,D ,C ,C ,C ,C ,B 
KZ,Okpala,SF,Knicks,RBSL,21,81,227,C-,C-,C ,C+,D ,D ,D-,D ,D+,C-,D-,D ,A ,C ,C+,C-,A-,D ,C ,C ,B ,D ,D ,D ,C ,C ,C ,D ,D 
Albert,Vega,SF,Draft,,21,79,223,D-,D ,C ,C ,C+,D+,C ,C-,D-,F+,D+,D+,A ,C ,C+,C-,A-,D ,D ,C ,C ,B ,D ,B ,C ,D ,F ,D ,D 
David,Buckner,PF,Grizzlies,RBSL,30,83,277,C ,C ,B-,F-,C ,C-,B+,A-,B-,C ,C ,A ,A+,C+,A-,C+,A+,C ,C ,A ,F ,C ,C ,B ,B ,B ,C ,C ,A 
Scott,Lee,SG,D-Nuggets,D-RBSL,28,81,225,F+,C ,A-,D ,D+,F+,F+,D-,F ,D+,F+,F+,C+,A ,C-,B-,A+,F ,C ,B ,D ,D ,F ,F ,D ,F ,D ,F ,F 
Lodovico,Esposito,SG,D-Bucks,D-RBSL,24,76,212,D-,C ,C+,C ,D ,D-,C-,D-,F-,C ,F+,F ,B ,B ,B ,C+,A ,D ,B ,B ,C ,D ,D ,C ,D ,F ,C ,F ,F 
Rhett,Saleh,SF,Draft,,21,77,236,D-,C ,B-,F-,C+,F-,D-,C-,C-,D ,D ,F ,F-,C ,C ,C ,C+,D ,C ,B ,F ,C ,F ,D ,D ,D ,D ,D ,F 
Ronald,Evans,PG,Draft,,20,75,183,C ,D+,C-,C ,D+,D ,F ,F ,F-,D ,C-,F ,F-,A-,C-,C-,B-,B ,C ,C ,C ,C ,D ,F ,F ,F ,C ,B ,F 
German,Castillo,SF,FA,,33,79,232,F-,D-,C+,C-,D ,F ,F ,D-,D-,F+,F ,D ,C-,F ,F-,C ,B ,F ,F ,B ,D ,D ,F ,F ,D ,F ,F ,F ,D 
Douglas,Bond,SF,D-Magic,D-RBSL,33,82,261,D ,C+,B ,C ,C-,C-,F ,F ,C-,D+,D-,F ,C+,C+,C+,B-,B-,D ,C ,B ,C ,D ,D ,F ,F ,D ,D ,F ,F 
Robert,Rochelle,PF,D-Magic,D-RBSL,32,80,251,D+,D ,C-,F-,C-,D+,B+,C+,C+,F+,F+,F ,A ,D-,F-,B ,C ,D ,D ,D ,F ,D ,D ,B ,C ,C ,D ,D ,F 
Walker,Castaneda,PF,D-Pelicans,D-RBSL,24,80,239,C-,C ,A-,C ,C ,D+,C-,D+,D+,C-,D+,F ,A+,C ,C-,B ,C+,C ,B ,A ,C ,C ,D ,D ,D ,D ,D ,D ,F 
Carsen,Edwards,PG,Warriors,RBSL,22,73,202,C ,B-,A-,A-,C+,C-,F ,D-,D-,C ,C ,F+,A-,B+,C+,D ,A ,B ,B ,A ,A ,B ,D ,F ,D ,D ,C ,C ,F 
Stanley,Thomas,SF,Draft,,20,79,229,F-,C ,B ,D ,D+,F-,F ,F-,F ,F+,F+,F+,B+,C ,D ,B-,C-,F ,A ,B ,C ,C ,F ,F ,F ,F ,D ,D ,D 
Henry,Williams,C,Clippers,RBSL,23,79,223,C-,C ,B-,D ,D+,F+,F+,C-,D ,C-,F+,D ,C+,C ,C ,B-,B-,C ,B ,B ,B ,C ,D ,D ,B ,C ,B ,D ,C 
Brian,Gonzalez,SF,FA,,25,81,221,D-,C-,C+,D-,D+,F+,F ,F ,D ,D-,D ,F ,B-,C-,C+,A-,B-,F ,C ,B ,D ,D ,F ,F ,F ,D ,F ,D ,F 
Jack,Thomas,SG,D-Wizards,D-RBSL,22,78,205,F+,C+,B+,C-,C-,F ,F ,D ,F-,C ,D+,F+,D ,C+,D+,C+,A ,D ,B ,B ,C ,C ,F ,F ,D ,F ,C ,D ,D 
Bobby,Gonzalez,SG,Magic,RBSL,25,77,204,B ,C+,B+,A-,C ,F+,D-,D+,C-,C+,B-,F+,C-,A-,A-,B-,A-,B ,B ,B ,A ,C ,D ,D ,D ,C ,B ,A ,F 
Keven,Hardin,C,FA,,22,84,244,D ,D ,B-,C-,F-,F ,C-,C-,C ,F ,F ,C-,B ,F ,C-,B+,D ,D ,D ,B ,C ,F ,F ,C ,C ,B ,F ,F ,C 
Cirino,Cuenca,PF,FA,,22,80,241,C ,C-,B ,F-,D+,F+,F+,D ,C ,F ,F+,C ,D-,D-,F+,A ,D+,C ,C ,B ,F ,C ,F ,F ,D ,C ,F ,D ,C 
Raul,McCoy,SF,Draft,,21,80,223,C ,C ,A-,B-,C+,D+,D-,F+,D ,D-,D-,D ,B ,C+,C-,C ,B-,C ,C ,B ,B ,B ,D ,D ,D ,D ,D ,D ,D 
James,Bonney,PF,D-Knicks,D-RBSL,32,80,253,D ,C+,A-,C ,D-,F+,D ,C ,C ,F ,D+,D ,F-,D ,D+,B+,B-,D ,C ,A ,C ,D ,F ,D ,C ,C ,F ,D ,D 
Gabriel,Ledesma,PG,Grizzlies,RBSL,21,78,204,C-,C ,B-,C ,C ,C ,F ,D-,D-,C+,C ,F+,C+,C+,D+,C-,C-,B ,C ,A ,C ,C ,C ,D ,D ,F ,A ,C ,D 
Dee,Williams,SF,Draft,,20,82,220,F ,F+,C ,F ,D+,F ,F+,F ,D-,C-,F ,F ,F ,C ,D-,C+,C ,F ,D ,C ,F ,C ,F ,D ,F ,D ,B ,D ,F 
Donnie,Sammons,SF,FA,,26,79,229,D-,C+,B ,F+,C ,F+,D-,C-,D-,D ,D-,F+,D-,C ,C ,A ,B ,F ,B ,B ,F ,C ,F ,F ,D ,F ,D ,D ,F 
Gary,Boyle,PF,FA,,32,82,269,D ,D ,C ,F-,D+,F+,D ,C ,C-,D ,F+,F+,A+,D ,C ,B-,B ,D ,D ,B ,F ,D ,F ,D ,C ,D ,D ,F ,F 
Brenton,Garcia,C,Heat,RBSL,24,84,238,C ,C-,C ,F-,C-,F+,D+,D ,A ,F ,A-,C+,C ,D-,C ,B-,C+,C ,D ,C ,F ,D ,D ,D ,D ,A ,D ,B ,B 
Elijah,Cuff,PF,FA,,22,79,239,D ,D ,C ,F+,C ,F+,D+,C ,D ,F-,F ,A-,C+,C-,C-,C ,C ,D ,C ,C ,D ,C ,D ,D ,B ,D ,F ,D ,B 
Henry,Borges,SG,FA,,24,77,202,F ,C-,B-,F-,C+,F-,D ,D-,F-,D+,D+,F-,C+,C+,C ,B-,C+,F ,D ,B ,F ,C ,F ,D ,D ,F ,D ,D ,F 
Terrence,Carter,SG,Bucks,RBSL,23,80,248,A-,C ,C+,C ,C-,F+,D ,D+,D ,D-,F+,C ,B-,C ,C ,C+,B ,B ,C ,B ,C ,D ,D ,D ,D ,D ,D ,F ,C 
Bruno,Fernando,SF,Raptors,RBSL,22,82,250,D+,C-,B-,F-,F ,F ,C ,B-,C-,F ,C-,C ,B-,C ,C-,B+,B ,D ,C ,B ,F ,F ,F ,C ,B ,C ,F ,D ,B 
Vladimir,Chopp,PF,D-Nuggets,D-RBSL,24,81,236,C-,F+,D+,F-,C-,F-,B-,B-,C-,D ,F+,C ,A+,C-,C ,B-,B ,D ,D ,D ,F ,C ,F ,B ,B ,D ,D ,D ,C 
Roger,Vaughan,PG,FA,,35,75,191,D ,C+,A-,C ,A-,C+,F ,F ,F+,C+,C+,F ,C ,B+,D+,C-,B ,D ,B ,B ,C ,B ,B ,F ,F ,D ,C ,C ,F 
Jalen,Brunson,PG,FA,,31,75,198,D+,C ,A-,C-,C ,C-,F ,D-,F+,D ,D ,F-,B ,B-,F ,B ,A ,D ,C ,A ,D ,C ,D ,F ,F ,F ,D ,D ,F 
Alan,Sparks,PF,FA,,29,80,248,C+,C+,C-,F-,C ,D+,B+,C+,C ,D-,C-,D+,B ,C+,C-,A+,A ,C ,C ,C ,F ,C ,D ,B ,C ,C ,D ,D ,D 
Marcos,Silva,SG,Pacers,RBSL,21,77,193,D-,D+,C ,C-,F+,F-,F+,D-,F+,D ,D-,F-,F+,C+,C-,C ,C ,C ,C ,C ,B ,D ,F ,D ,D ,D ,C ,D ,F 
Javier,Goodman,SF,D-Bulls,D-RBSL,26,78,230,B+,C+,B ,D-,C-,F+,D+,F ,C-,D ,D-,C+,C+,C ,D ,A ,B ,B ,C ,B ,D ,D ,D ,D ,F ,C ,D ,F ,C 
Carl,Hogg,PF,FA,,31,81,255,D-,D+,C ,F ,D ,F+,F ,C-,F+,F+,D-,D+,C-,D-,C ,A ,B+,F ,D ,C ,F ,D ,F ,F ,D ,F ,F ,F ,D 
Wendell,Williams,SF,D-Pistons,D-RBSL,24,78,231,A-,C ,C ,C+,C+,C-,C+,D-,D-,F-,F+,F+,C ,B ,C ,B-,A-,B ,C ,B ,C ,B ,C ,C ,D ,D ,F ,F ,D 
Cody,Martin,SF,FA,,24,79,212,F+,C-,C ,C-,C-,F+,F ,D-,D ,D+,D+,D-,C ,C ,D+,C+,B+,D ,B ,C ,B ,C ,D ,D ,D ,C ,C ,C ,D 
David,Carter,SG,FA,,29,76,202,D-,C-,C ,F-,D+,F+,D-,D-,F+,A-,C-,D ,A ,B+,C ,C ,A+,D ,D ,B ,F ,D ,F ,F ,D ,D ,A ,D ,D 
Darren,Simmers,C,D-Warriors,D-RBSL,34,83,291,C ,C-,B-,C-,C+,C-,C-,C+,C ,D-,D ,C ,A+,F-,C-,C+,C ,C ,D ,B ,D ,C ,D ,D ,C ,C ,D ,D ,C 
George,Frankel,SF,Draft,,19,79,219,D-,C-,A ,C-,D+,F+,D ,F+,D-,F+,F+,D ,F+,C-,F+,C ,C+,D ,C ,A ,C ,C ,F ,D ,F ,D ,D ,F ,D 
Severiano,Bacigalupa,SG,D-Cavs,D-RBSL,26,78,222,F+,B ,B ,C ,C ,D ,F+,D+,C-,D ,D+,F+,F ,C ,C-,C+,A+,F ,B ,B ,C ,C ,D ,F ,D ,D ,D ,D ,F 
Darin,Leonard,SG,FA,,29,77,216,C ,C ,B-,C ,C ,D-,F-,D-,D-,C+,C ,F ,C ,A-,D+,B+,A ,C ,C ,B ,C ,C ,D ,F ,D ,D ,B ,C ,F 
Rudolf,Call,SF,Draft,,18,79,214,F+,F+,C ,F-,D+,F ,D-,D ,C-,D ,D-,D ,D ,C-,F ,C ,D+,D ,D ,C ,F ,C ,D ,D ,C ,B ,C ,D ,C 
Lloyd,Daniels,SF,FA,,22,78,216,C ,C ,A ,D-,D ,D-,F+,C-,D ,C ,F+,F+,C ,C-,C ,C+,D+,C ,B ,A ,D ,C ,D ,D ,C ,D ,C ,F ,D 
Darrel,Kelley,PF,D-Suns,D-RBSL,23,79,244,D+,D+,C ,F-,C ,D-,C ,C ,B ,F+,F+,C ,C ,D-,D ,B+,C-,D ,D ,C ,F ,D ,D ,C ,C ,B ,D ,F ,C 
Deividas,Sirvydis,SF,FA,,20,80,201,F ,D ,C ,D ,F+,F-,F+,D-,D-,D+,D ,F ,C-,C ,F+,C ,C-,D ,C ,C ,C ,D ,D ,D ,D ,D ,C ,C ,F 
Henry,Jones,SG,D-Pelicans,D-RBSL,28,77,215,F ,C-,B+,C-,C ,C-,D ,F ,F+,C-,C-,F ,A ,B+,C ,C+,A+,F ,D ,B ,D ,C ,D ,D ,F ,F ,D ,D ,F 
Vern,Bobb,PF,D-Jazz,D-RBSL,31,80,247,C-,C ,C+,F-,C-,F-,B+,C ,B ,D ,D ,C+,C+,D ,C ,A-,C+,D ,D ,C ,F ,D ,F ,B ,C ,B ,D ,D ,B 
Daniel,Gafford,PF,Knicks,RBSL,21,83,242,D+,D-,D+,F-,F ,F-,C ,B-,C ,D-,D-,B+,C+,C ,C ,C+,B+,D ,D ,D ,F ,D ,F ,C ,B ,C ,D ,D ,B 
Serafim,Melenas,SF,FA,,25,79,238,F ,C-,B+,C+,C-,D ,D ,D ,D ,D-,D ,D+,C+,C+,D+,C+,A ,F ,C ,B ,B ,C ,D ,D ,D ,D ,D ,D ,D 
