FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Jere,Chew,SG,Bulls,RBSL,24,78,203,C+,D ,C+,C ,C-,D ,F-,F-,C-,B+,C-,C-,C ,A-,A-,D ,A ,C ,D ,B ,C ,C ,D ,F ,F ,D ,B ,D ,D 
Harris,Land,PG,D-Nets,D-RBSL,27,77,214,F+,C-,A-,C-,C-,D-,D+,D+,D-,C ,D ,F ,A ,A+,C+,B ,A ,F ,D ,A ,D ,D ,D ,D ,D ,D ,C ,D ,F 
Don,Delacruz,C,FA,,31,87,296,F-,F+,C ,F-,D ,D-,C-,D-,C ,D-,F+,F-,A ,F ,D-,A ,C+,F ,F ,C ,F ,D ,F ,D ,F ,C ,F ,F ,F 
Elie,Okobo,PG,Nets,RBSL,31,75,213,D ,A ,A-,A+,C+,C ,F+,D ,F+,D+,C ,F ,C ,B+,C ,C-,A-,D ,A ,A ,A ,B ,C ,F ,D ,F ,C ,C ,F 
D'brickashaw,White,SG,D-Cavs,D-RBSL,36,77,237,C ,C ,B ,D+,C-,D ,D ,D-,F+,C-,D-,F+,B ,B-,C ,C ,B-,C ,C ,A ,D ,D ,D ,D ,D ,F ,D ,F ,F 
Jevon,Carter,PG,D-Cavs,D-RBSL,33,74,217,D ,C-,B ,C ,D+,C-,D-,D+,D+,C ,B ,F+,C ,B+,D+,C-,A+,D ,D ,A ,C ,D ,D ,F ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,Bulls,RBSL,35,81,247,D ,D ,C+,C ,C ,C-,D ,C ,C-,C ,C ,C-,C+,B ,C ,C ,A-,D ,D ,C ,C ,C ,D ,D ,C ,C ,C ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,26,83,280,D+,C+,B-,F-,D ,F+,C+,D+,D ,F ,D+,C-,A ,C+,C ,C+,A+,D ,C ,A ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,29,82,278,C ,C-,B-,F-,C-,F+,C-,A-,C ,F ,D+,C-,F ,F ,C ,A ,C+,C ,D ,B ,F ,D ,F ,C ,A ,C ,F ,D ,D 
Jonas,Blane,SG,Celtics,RBSL,26,78,212,B ,C-,C ,C+,C+,C ,C ,C-,F+,C-,C ,D+,C+,A ,A ,C+,A-,B ,C ,C ,A ,B ,C ,C ,D ,D ,C ,C ,D 
Mfiondu,Kabengele,C,Nets,RBSL,24,82,264,C-,C ,B ,C ,F+,F-,B-,C ,B-,D ,D-,A-,D ,C ,C ,B-,B-,C ,B ,B ,B ,D ,F ,B ,C ,B ,D ,D ,A 
Tony,Johnson,SG,FA,,26,79,220,D-,C ,B ,D-,C ,D-,D-,F-,D-,F+,D-,F+,B-,B-,C-,D+,A ,D ,C ,B ,D ,C ,F ,F ,F ,D ,F ,D ,F 
Jordan,Poole,SG,Warriors,RBSL,22,77,198,C ,B-,A ,A-,C ,C-,F-,D-,D-,C ,C-,F+,C+,B-,C ,C ,A ,C ,B ,A ,A ,C ,C ,F ,D ,D ,B ,C ,F 
Wilfred,Tello,C,Kings,RBSL,33,82,282,A ,A-,B ,C ,D ,C ,A ,C ,B+,D-,D+,A+,A+,F-,F-,A ,A-,A ,B ,B ,C ,D ,C ,A ,C ,B ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,29,77,228,B-,A-,B ,C ,B ,C ,D+,D+,D+,B-,D ,D+,B+,A-,C+,C ,A+,B ,A ,A ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,D-Knicks,D-RBSL,23,77,204,F ,D+,B ,C-,D ,F-,F ,F+,F ,D-,D+,F+,C ,B ,C ,C-,B+,F ,C ,B ,C ,C ,F ,F ,D ,F ,D ,C ,D 
Aldo,Fogle,SG,D-Hornets,D-RBSL,29,76,234,D+,C-,A-,C-,D ,D+,F ,C-,D-,D-,D+,F+,F+,B+,C ,C ,A+,D ,D ,A ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Ike,Anigbogu,PF,Grizzlies,RBSL,35,82,279,F+,C-,C-,F-,F+,F ,B-,C ,B-,C-,D-,A-,F ,D ,C ,A-,D-,F ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,B 
Delbert,Baker,SF,Draft,,20,79,235,D-,C-,B ,D-,C-,F ,C ,F+,D-,C ,D-,F+,C ,C ,C ,C+,C+,D ,C ,B ,D ,C ,F ,C ,F ,D ,B ,D ,D 
William,Salzman,PG,Bucks,RBSL,26,77,216,D+,C ,B+,B ,C-,D-,F+,D+,F+,C ,C ,D+,D ,B+,B+,B-,A ,C ,C ,A ,B ,D ,D ,F ,C ,D ,C ,C ,C 
Keldon,Johnson,SF,Celtics,RBSL,21,78,218,C-,C ,C+,C+,C-,D+,F ,C-,D+,C ,F ,F-,C ,C+,B-,C ,B+,C ,C ,C ,B ,C ,D ,F ,C ,D ,C ,F ,F 
Harris,Anderson,SF,D-76ers,D-RBSL,22,79,231,C+,C ,C+,F+,D ,D-,D+,D+,D ,F+,C-,D-,C+,C+,D+,B+,C+,C ,C ,C ,F ,D ,D ,D ,D ,D ,D ,D ,D 
Kevin,Porter Jr,SF,Celtics,RBSL,21,78,223,D+,C-,F+,C ,C-,D ,F-,F+,F ,C ,D ,D-,F+,C+,C ,D+,B ,D ,C ,D ,B ,D ,D ,F ,D ,D ,C ,D ,D 
Jeffrey,Marsh,SF,Lakers,RBSL,18,80,206,F ,D-,B-,F ,D ,F-,D-,F ,D-,F+,F-,F+,A ,C ,D+,C ,C+,D ,C ,B ,D ,C ,F ,C ,D ,C ,C ,F ,D 
Gary,Beer,PG,D-Jazz,D-RBSL,33,79,233,D ,C ,B-,B-,C ,D ,F ,C ,D ,C+,C-,C ,A+,C-,C-,C ,B-,D ,C ,B ,B ,C ,D ,F ,C ,D ,C ,D ,C 
James,Martin,PF,FA,,33,83,274,F+,D-,D+,F-,D ,F ,C ,C ,D ,F+,D+,C ,A ,D-,C ,C+,B+,F ,F ,D ,F ,D ,F ,D ,C ,D ,F ,D ,C 
Adrián,Albornos,SG,Trail Blazers,RBSL,22,78,193,F ,C ,B-,C+,C ,D ,D+,D+,D-,C ,D-,F+,C+,A ,B ,D-,B-,F ,C ,B ,B ,B ,D ,D ,D ,D ,C ,D ,D 
Miguel,Barrichello,SF,D-Pistons,D-RBSL,29,77,219,C-,B ,A ,C-,C ,F+,F ,D+,F+,C ,D+,D-,C ,C+,C-,A-,A-,D ,B ,A ,D ,C ,F ,F ,D ,F ,C ,D ,F 
Brian,Harris,PF,FA,,34,82,267,D ,C-,C+,F-,C ,F-,D ,D+,F+,F ,F ,C-,A+,D-,D-,A-,B-,D ,D ,C ,F ,C ,F ,D ,D ,F ,F ,F ,D 
Joseph,Wells,SG,D-Celtics,D-RBSL,22,77,208,C ,D+,B ,D+,C-,D-,F ,D-,F ,D+,C-,F+,F-,B ,B-,C+,A-,C ,D ,B ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,D-Magic,D-RBSL,30,83,288,C+,C-,B-,F-,C-,F-,C ,C ,B ,D ,D ,D+,C+,D+,D ,C+,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,SF,D-Timberwolves,D-RBSL,27,80,223,D ,C ,C+,D+,C ,D+,D+,C-,D+,C ,C ,F+,C ,C ,C ,B+,A-,D ,C ,B ,D ,C ,C ,D ,D ,D ,C ,C ,F 
Blaise,Siakam,PF,Kings,RBSL,23,81,245,D+,D ,B ,F-,D ,D+,B ,C ,C ,D+,F+,B-,A ,C+,B-,B+,B-,D ,C ,B ,D ,D ,D ,B ,C ,C ,C ,D ,B 
Erberk,Odabasi,SG,Pistons,RBSL,23,77,203,F+,C-,B ,C ,C-,F+,F-,D+,F+,B ,D-,F ,C ,B-,B ,C+,B+,F ,C ,B ,C ,C ,D ,F ,D ,F ,B ,D ,F 
Hugh,McIntyre,C,D-Pelicans,D-RBSL,33,87,294,D ,D-,C ,F-,D-,F-,D-,C ,C ,F-,F-,C ,C ,F-,D+,A-,C-,D ,D ,C ,F ,F ,F ,F ,C ,C ,F ,F ,C 
David,Allen,PG,FA,,30,74,210,D ,C-,C ,C ,C ,F ,F ,F+,F+,C ,D-,D ,F-,C ,D+,C+,A ,D ,D ,C ,C ,C ,F ,F ,F ,F ,C ,D ,D 
Gabriel,Sutphin,SF,D-Hornets,D-RBSL,26,78,225,D+,C+,A-,C-,C ,D-,F+,D ,F ,C-,D+,F-,B ,C+,C ,B-,B-,D ,C ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Frederic,Moore,C,Clippers,RBSL,32,85,306,C+,B-,C ,D-,C-,D ,C ,C+,B ,C ,D+,C+,A-,C-,C-,A-,C ,B ,B ,C ,F ,D ,D ,C ,C ,B ,C ,D ,C 
Kelley,Veloz,PF,FA,,24,80,248,D+,D ,C ,F-,C ,F+,D+,C-,C-,F ,D ,C ,C-,F+,B ,A ,C+,D ,D ,C ,F ,C ,F ,D ,D ,D ,F ,D ,C 
Charles,Luck,C,D-Kings,D-RBSL,30,82,283,C ,C-,C-,F-,C-,F+,D ,C ,C ,F ,F+,C-,B-,D ,B-,B ,C+,C ,D ,C ,F ,D ,F ,D ,C ,C ,F ,D ,D 
Bautista,Hoyos,PF,FA,,24,80,240,F ,C ,C+,F-,C-,F ,C-,D+,D ,F-,D+,C+,C ,D+,D-,B ,C-,F ,C ,B ,F ,D ,F ,D ,D ,D ,F ,D ,B 
Ray,Boyer,C,FA,,32,85,302,D ,C-,B+,F-,D+,F ,D ,D ,D+,F-,D ,C-,A-,F ,D-,A ,C+,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Bastiaan,Miron,C,FA,,28,84,293,C-,D+,C ,F-,C-,F+,F ,D-,C ,F ,D-,D+,A-,F+,D ,A+,C ,D ,D ,C ,F ,C ,F ,F ,D ,C ,F ,D ,D 
Ernie,McCulley,SG,D-Spurs,D-RBSL,22,79,221,D ,C ,B ,F ,D ,F+,F-,F+,F ,C ,D+,F ,A ,B+,C-,B+,A ,D ,B ,B ,F ,D ,F ,F ,F ,F ,C ,D ,F 
Madut,Kiplagat,C,Pacers,RBSL,38,91,318,C ,C ,B ,C+,C ,C-,C ,A-,C+,D+,D+,A ,C ,D-,F-,C+,D+,C ,C ,A ,B ,C ,D ,C ,A ,C ,D ,D ,A 
Rufus,Metzger,PF,FA,,32,79,246,F ,D ,C-,F-,F ,D+,F+,C+,D+,F+,D-,C ,A-,F-,D+,B ,A ,F ,D ,D ,F ,F ,D ,F ,C ,D ,F ,F ,C 
Delmar,Estrada,SG,D-Grizzlies,D-RBSL,22,78,232,D-,C-,C+,C ,C ,F-,F ,F+,F-,C ,C ,F ,C ,B ,C ,C ,C+,F ,D ,B ,C ,C ,F ,F ,F ,F ,C ,C ,F 
Romeo,Stevenson,PG,D-76ers,D-RBSL,34,80,246,F ,D+,B ,F-,C+,D-,C-,D+,C-,C-,C ,C+,C+,C-,C-,B ,B ,F ,D ,B ,F ,C ,F ,D ,D ,D ,D ,C ,B 
Preston,Freeman,SF,Trail Blazers,RBSL,19,78,218,D+,C-,B-,D-,C-,F+,F+,F ,C-,D ,F+,C ,C+,C+,C ,C ,C+,D ,D ,B ,D ,C ,F ,F ,F ,D ,D ,F ,C 
Bryan,Sandoval,PF,D-Thunder,D-RBSL,33,81,258,C-,D ,C ,C-,D-,D-,D-,D+,C ,F ,F-,D ,B ,C-,C ,A ,B ,D ,D ,C ,D ,F ,F ,F ,D ,D ,F ,F ,D 
Frank,Smith,SF,FA,,22,80,204,D-,D ,B-,F ,C ,F ,D ,D-,D-,F ,F+,D-,C-,C-,B-,B ,B+,D ,D ,B ,F ,C ,F ,D ,D ,D ,F ,F ,D 
Nicholas,Claxton,C,Celtics,RBSL,22,83,226,D+,D ,C-,C-,F ,F-,C ,C-,C ,F ,F+,C+,C+,D ,B ,C ,B+,D ,D ,D ,D ,D ,F ,C ,C ,C ,F ,D ,B 
Kendall,Hanson,SG,D-Timberwolves,D-RBSL,23,75,230,D+,C ,C ,D ,D-,D-,C-,F+,F+,B-,B+,F+,C-,B+,C-,C+,B-,D ,C ,C ,D ,D ,D ,D ,F ,D ,B ,B ,F 
Steve,Theis,SF,FA,,19,80,225,D-,D ,C+,C-,D ,D-,D+,D-,F+,C-,D-,F+,B-,C-,C-,B ,D+,D ,D ,B ,C ,C ,D ,C ,D ,D ,B ,D ,D 
Louis,Garrison,PF,D-Thunder,D-RBSL,24,79,234,C-,C ,C-,F+,C ,D ,C+,C ,B-,D+,C-,D ,C-,C ,C ,B-,A ,C ,C ,C ,D ,C ,D ,C ,C ,B ,D ,C ,D 
Ricky,Hammond,SF,Mavericks,RBSL,22,78,223,C+,D+,C+,C+,C-,D ,D-,D+,F ,C+,C-,F+,F ,B-,B-,D-,A-,C ,D ,B ,C ,C ,D ,D ,D ,F ,A ,C ,D 
John,Jones,SF,D-Timberwolves,D-RBSL,26,79,232,F+,C+,B-,D-,C-,D+,C-,C-,D-,D+,C ,D ,C ,B ,C ,B-,A-,F ,C ,B ,F ,D ,D ,D ,D ,F ,D ,D ,D 
Wilbert,Smith,C,D-Cavs,D-RBSL,33,82,269,F+,C-,C+,C+,C ,D ,C-,C ,C ,F ,C ,F+,C+,F ,D+,B ,D+,F ,D ,B ,B ,C ,D ,D ,C ,C ,F ,C ,F 
Demetrio,Degeorgio,PF,D-Nuggets,D-RBSL,32,80,248,D+,C-,C+,D-,C-,F ,C-,B ,C+,C-,C ,B+,B-,F-,F-,B+,B ,D ,C ,B ,F ,D ,F ,D ,B ,C ,D ,C ,B 
Douglas,Moore,SG,FA,,24,77,193,D ,C ,A-,F-,D+,F ,F+,D ,F-,C ,F+,F-,A ,B-,C-,B-,C+,D ,C ,A ,F ,D ,F ,D ,D ,F ,C ,F ,F 
Justin,Cochran,SF,Cavaliers,RBSL,30,77,216,C+,A ,C+,D-,C ,C-,F-,D-,C-,C ,C-,D ,D-,A-,C-,C ,A ,B ,A ,C ,D ,C ,D ,F ,D ,C ,C ,D ,D 
Gregory,Waters,SF,Lakers,RBSL,21,83,210,F-,F+,C ,F-,D+,D-,F+,D-,D ,D ,D-,F+,A-,C+,C ,C ,A-,F ,D ,B ,F ,B ,D ,D ,C ,C ,C ,C ,D 
Chris,Vaughan,SF,Draft,,20,78,239,F ,D+,C+,F ,C+,D-,F+,D ,D-,F ,C-,F ,D ,C ,F+,B ,C-,D ,C ,C ,F ,C ,D ,D ,D ,D ,F ,D ,F 
Vecchio,MacDonald,PG,Celtics,RBSL,22,75,192,D+,C ,B-,C ,C+,D-,D-,C-,D+,C-,C ,F+,C-,A+,A-,C ,B+,C ,C ,B ,B ,A ,C ,D ,B ,C ,C ,B ,D 
Eric,Crawford,C,FA,,30,84,292,D-,C ,C-,F-,D+,D-,D ,C-,D+,D-,F+,D+,F ,F-,C-,A ,B+,D ,C ,C ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Conrad,Winslow,PF,FA,,23,80,244,F+,D ,C ,F-,F ,F+,C ,D+,D-,F ,F+,C-,A-,F+,C-,B+,C ,F ,D ,D ,F ,F ,F ,C ,C ,D ,F ,D ,D 
Cameron,White,SG,FA,,28,74,202,D+,B-,C+,F-,C-,D+,F ,D+,F ,D+,D ,F+,F+,B ,C ,C ,A+,D ,B ,B ,F ,D ,D ,F ,D ,F ,D ,D ,F 
Cesar,Russell,SF,D-Hawks,D-RBSL,33,79,237,D ,C+,C ,C-,C ,D+,D ,C ,C ,C ,C ,B-,F-,B-,D+,A-,A ,D ,C ,C ,D ,D ,D ,D ,C ,C ,C ,C ,B 
KZ,Okpala,SF,Knicks,RBSL,22,81,235,C-,C ,C ,B-,D ,D ,D ,D ,C-,C-,D ,D ,A ,C ,C ,C-,B+,D ,C ,C ,B ,D ,D ,D ,D ,C ,C ,D ,D 
Albert,Vega,SF,D-Raptors,D-RBSL,22,79,227,D-,D ,C+,C ,C+,D ,C ,C ,D ,F+,D+,C-,A+,C+,C+,C-,A ,D ,D ,C ,C ,B ,D ,B ,C ,D ,F ,D ,D 
David,Buckner,PF,Grizzlies,RBSL,31,83,279,C ,C ,C+,F-,C+,C-,B ,B ,B-,C ,C ,A ,A+,C+,B+,C+,A+,C ,C ,B ,F ,C ,C ,B ,B ,B ,C ,C ,A 
Scott,Lee,SG,D-Nuggets,D-RBSL,29,81,226,F+,C ,B+,D-,D+,F+,F+,D-,F ,D+,F+,F+,B ,A-,C-,B-,A+,F ,C ,A ,D ,D ,F ,F ,D ,F ,D ,F ,F 
Lodovico,Esposito,SG,D-Bucks,D-RBSL,25,76,214,D-,C+,C+,C ,D ,D-,C-,D-,F-,C ,F+,F ,A-,A-,B-,C+,A ,D ,B ,B ,C ,D ,D ,C ,F ,F ,C ,F ,F 
Rhett,Saleh,SF,FA,,22,77,237,D ,C ,B-,F-,C ,F-,D-,C-,D+,D ,D ,F ,F-,C ,C ,C ,C+,D ,C ,B ,F ,C ,F ,D ,D ,D ,D ,D ,F 
Ronald,Evans,PG,Celtics,RBSL,21,75,185,C ,D+,C ,C ,D+,D ,F ,F ,F-,D ,C-,F ,F-,B+,C ,C ,B ,B ,C ,C ,C ,C ,D ,F ,F ,F ,C ,B ,F 
Justin,Hooks,SF,Draft,,18,79,202,C ,D ,C ,F+,C-,F ,D ,C ,C-,F+,F+,C-,D+,B ,C ,B+,C+,B ,C ,C ,D ,C ,F ,D ,A ,B ,D ,D ,C 
Douglas,Bond,SF,D-Magic,D-RBSL,34,82,261,D ,C ,B+,C+,D+,C-,F ,F ,C-,D+,D-,F ,C+,C ,C+,B-,C+,D ,C ,B ,C ,D ,D ,F ,F ,D ,D ,F ,F 
Robert,Rochelle,PF,D-Magic,D-RBSL,33,80,252,D+,D ,C ,F-,C-,D ,B ,C+,C ,F+,D-,F ,A+,D-,F-,B+,C ,D ,D ,C ,F ,D ,D ,B ,C ,C ,D ,D ,F 
Walker,Castaneda,PF,D-Pelicans,D-RBSL,24,80,239,C-,C ,A-,C ,C ,D ,D+,D ,D+,D+,D+,F ,A+,C ,C-,A-,C+,D ,C ,A ,C ,C ,D ,D ,D ,D ,D ,D ,F 
Carsen,Edwards,PG,Warriors,RBSL,23,73,202,C+,B ,A-,B+,C+,C-,F ,D-,D-,C ,C ,F+,B+,A-,B-,D ,A-,B ,B ,A ,B ,B ,D ,F ,D ,D ,C ,C ,F 
Stanley,Thomas,SF,FA,,21,79,229,F-,C ,B-,D+,D+,F-,F ,F-,F ,F+,D-,D-,B ,C-,D+,B-,C-,F ,B ,B ,C ,C ,F ,F ,F ,F ,D ,D ,D 
Henry,Williams,C,Lakers,RBSL,24,79,234,D+,C ,B ,D+,D+,D-,F+,C-,D ,C ,F+,D ,C+,C ,C ,B ,B-,C ,B ,B ,B ,C ,D ,D ,B ,C ,C ,D ,C 
Brian,Gonzalez,SF,FA,,25,81,228,D-,C-,C+,D ,C-,F+,F ,F ,D ,D-,D+,F ,B-,C ,C+,A-,B-,D ,C ,B ,D ,D ,F ,F ,F ,D ,F ,D ,F 
Jack,Thomas,SG,D-Wizards,D-RBSL,23,78,206,D-,B-,B ,D+,C-,F ,F ,D ,F-,C ,D+,F+,D ,B-,D+,B-,A ,D ,B ,A ,C ,C ,F ,F ,D ,F ,C ,D ,D 
Bobby,Gonzalez,SG,Magic,RBSL,25,77,208,B ,C+,B ,A ,C ,D-,D-,D+,C ,C+,B ,F+,D+,A-,A-,B+,A-,B ,B ,B ,A ,C ,D ,D ,D ,C ,C ,B ,F 
Keven,Hardin,C,FA,,22,84,252,D+,D+,C+,C ,F-,F ,C-,C ,C ,F ,F ,C-,B-,F ,C-,B-,D+,D ,D ,B ,D ,F ,F ,C ,C ,C ,F ,F ,C 
Cirino,Cuenca,PF,FA,,23,80,243,C ,C-,B+,F-,C-,F ,F ,D ,C ,F ,F+,C ,D-,F+,F+,A ,D+,C ,C ,B ,F ,C ,F ,F ,D ,C ,F ,D ,C 
Raul,McCoy,SF,Celtics,RBSL,22,80,229,C-,C+,B-,C+,C+,D+,D-,F+,D ,F+,D ,D+,B-,C+,C-,C ,B ,C ,C ,A ,C ,B ,D ,D ,D ,D ,D ,D ,D 
James,Bonney,PF,D-Knicks,D-RBSL,33,80,254,D ,C ,B+,C ,D-,F+,D-,C ,C ,F+,D ,D-,F-,D ,D+,B+,B-,D ,C ,B ,C ,F ,F ,D ,C ,C ,F ,D ,D 
Gabriel,Ledesma,SG,Jazz,RBSL,22,78,207,C-,C ,C+,C ,C ,C-,F ,D-,F+,C+,C ,F+,C ,C+,D+,C-,C ,C ,C ,A ,C ,C ,C ,D ,D ,F ,A ,C ,D 
Dee,Williams,SF,FA,,21,82,226,F ,F+,C ,F ,D+,F ,F+,F ,D-,C-,F ,F ,F ,C ,D-,C+,C-,F ,D ,C ,F ,C ,F ,D ,F ,D ,B ,D ,F 
Donnie,Sammons,SF,FA,,26,79,231,D-,C+,C+,D-,C ,F+,D-,C-,D-,D ,D-,F+,F+,C ,C ,A ,A-,D ,B ,B ,F ,C ,F ,F ,D ,F ,D ,F ,F 
Gary,Boyle,PF,FA,,33,82,270,D ,D ,C ,F-,D+,F ,D ,C ,C-,D ,D-,F+,A+,D ,C ,B ,A-,D ,D ,B ,F ,D ,F ,D ,C ,D ,D ,F ,F 
Brenton,Garcia,PF,Heat,RBSL,25,84,245,C ,C-,C ,F-,C-,F+,D+,D ,A ,F+,A-,C+,C ,D-,C ,C+,C+,C ,D ,C ,F ,D ,D ,D ,D ,A ,F ,A ,B 
Elijah,Cuff,PF,D-Spurs,D-RBSL,23,79,241,D ,D ,C+,F+,C ,D-,D+,C+,D ,F-,F+,B+,C+,C-,C-,C+,C ,C ,C ,C ,D ,C ,D ,D ,B ,D ,F ,D ,A 
Henry,Borges,SG,FA,,25,77,204,F ,C-,B ,F-,C ,F-,D ,D ,F-,D ,D ,F-,C+,B-,C-,C+,B-,F ,D ,B ,F ,C ,F ,D ,D ,F ,D ,D ,F 
Terrence,Carter,PF,D-Pistons,D-RBSL,24,80,249,B ,C ,B-,C ,D+,F+,D ,D ,D ,D ,F+,C ,B+,C ,C ,C+,A-,B ,C ,B ,C ,D ,D ,D ,D ,D ,D ,F ,C 
Bruno,Fernando,SF,Raptors,RBSL,23,82,251,C-,C ,C+,F-,F+,F ,C+,C+,D+,F ,C-,C ,B-,C ,C-,B ,B+,D ,C ,B ,F ,D ,F ,B ,B ,B ,F ,D ,B 
Vladimir,Chopp,PF,D-Nuggets,D-RBSL,24,81,245,C ,F+,C-,F-,D+,F-,C+,C+,C-,D ,F+,C ,A ,D+,C-,B-,B ,D ,D ,D ,F ,D ,F ,C ,B ,D ,D ,D ,C 
Trevor,Wiser,SF,Draft,,21,79,198,F-,F+,B-,D ,F+,F-,F ,F ,F+,F-,F+,F+,C-,C-,C ,B-,C ,F ,D ,B ,C ,D ,F ,F ,D ,F ,F ,D ,D 
Jalen,Brunson,PG,FA,,32,75,199,D ,C ,A-,C-,C ,C-,F ,D-,F+,D ,D ,F-,B ,C+,F ,C+,A ,D ,C ,A ,D ,C ,D ,F ,F ,F ,D ,D ,F 
Alan,Sparks,PF,Hornets,RBSL,29,80,248,C+,C+,C-,F-,C ,C-,B+,C+,C ,D-,C-,D+,B-,C+,D+,A ,A-,C ,C ,D ,F ,D ,D ,B ,C ,C ,D ,D ,D 
Marcos,Silva,SG,Pacers,RBSL,22,77,201,D-,C-,C ,C-,F+,F-,F+,D-,F+,D ,D-,F-,F+,C ,C-,C ,C ,D ,C ,C ,B ,D ,F ,D ,D ,D ,C ,D ,F 
Javier,Goodman,SF,D-Bulls,D-RBSL,27,78,232,B+,C+,B+,D-,C-,F+,D+,F ,C-,D ,F+,C+,C+,C ,D ,A ,B-,B ,C ,B ,F ,D ,D ,D ,F ,C ,D ,F ,C 
Carl,Hogg,PF,FA,,31,81,256,F+,C-,C+,F ,D+,F+,F ,D+,F+,F+,D-,D+,C ,D-,C-,A-,B ,F ,D ,B ,F ,D ,F ,F ,D ,F ,F ,D ,D 
Wendell,Williams,SF,D-Pistons,D-RBSL,25,78,233,B+,C ,C ,C ,B-,C-,C ,D-,D-,F-,F+,F+,C+,C+,C ,C+,B+,B ,C ,C ,C ,B ,D ,C ,D ,D ,F ,F ,F 
Cody,Martin,SF,FA,,25,79,215,F+,C-,C ,C-,C-,F+,F+,D-,D-,D+,D+,D-,C+,C ,D+,C+,B ,D ,C ,B ,C ,B ,D ,D ,D ,D ,C ,C ,D 
David,Carter,SG,D-Mavericks,D-RBSL,29,76,202,D-,C-,C+,F-,D+,F+,D-,D-,D-,A-,C-,D+,A ,B+,C ,C-,A+,D ,D ,C ,F ,D ,F ,F ,D ,D ,A ,D ,D 
Darren,Simmers,C,D-Warriors,D-RBSL,35,83,292,C ,D+,B-,C ,C+,C-,C-,C ,C+,D ,D ,C ,A+,F-,D+,B-,C ,C ,D ,B ,D ,C ,D ,D ,C ,C ,D ,D ,C 
George,Frankel,SF,FA,,20,79,219,D-,C-,A-,C ,C-,D-,D-,F+,D-,F+,F+,D ,F+,C-,F+,C ,B ,D ,C ,A ,C ,C ,F ,D ,F ,D ,D ,F ,D 
Severiano,Bacigalupa,SG,D-Cavs,D-RBSL,27,78,224,F+,B-,B-,C ,C-,D+,F+,D ,C-,D-,D+,F+,F ,C ,C-,C+,A+,F ,B ,B ,C ,D ,D ,F ,D ,D ,D ,D ,F 
Darin,Leonard,SG,D-Heat,D-RBSL,30,77,217,C ,C ,B ,C ,C ,D-,F-,D ,F+,C+,C ,F ,C ,B ,D+,B-,A ,C ,C ,B ,C ,C ,D ,F ,D ,D ,B ,C ,F 
Rudolf,Call,SF,Clippers,RBSL,19,79,221,F+,D-,C ,F-,D+,F ,D-,D+,C-,D ,D-,D+,D-,C-,F ,C ,D+,D ,D ,C ,F ,C ,D ,D ,C ,C ,D ,D ,C 
Lloyd,Daniels,SF,Lakers,RBSL,23,78,219,C ,C ,A ,D-,D ,D ,F+,C-,D ,C ,F+,F+,C ,C-,C ,C+,C-,C ,B ,A ,D ,C ,D ,D ,C ,D ,C ,F ,D 
Darrel,Kelley,PF,D-Suns,D-RBSL,24,79,246,D ,D+,C ,F-,C-,F+,C ,C-,B ,F+,F+,C ,C ,D ,D ,B ,C ,D ,D ,C ,F ,D ,F ,C ,C ,B ,D ,F ,C 
Deividas,Sirvydis,SF,FA,,21,80,214,F ,D ,C ,D ,F+,F-,F+,D-,D-,D+,D+,F ,D+,C ,F+,C-,C-,D ,C ,C ,C ,D ,D ,D ,D ,D ,C ,C ,F 
Henry,Jones,SG,D-Pelicans,D-RBSL,29,77,215,F ,C-,A-,C-,C ,C-,D ,F ,F+,C-,C-,F+,A ,B ,C ,C+,A ,F ,D ,A ,D ,C ,D ,D ,F ,F ,D ,D ,F 
Vern,Bobb,PF,Suns,RBSL,32,80,248,C-,C ,C+,F-,C-,F-,B-,C ,B+,D ,D-,C+,C+,D ,C ,A ,C ,D ,C ,C ,F ,D ,F ,B ,C ,B ,D ,D ,B 
Daniel,Gafford,PF,Knicks,RBSL,22,83,252,D+,D-,C-,F-,F ,F-,C+,B ,C ,D ,D-,B ,C+,C ,C ,C+,B ,D ,D ,D ,F ,D ,F ,C ,B ,C ,D ,D ,B 
