FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Elbert,Anderson,SF,FA,,23,80,246,D-,F+,C-,F-,F+,F+,D+,D-,F+,F ,F-,D-,D-,F ,C-,B-,C-,D ,F ,D ,F ,D ,F ,D ,D ,F ,F ,F ,D 
Myles,Brill,C,Suns,RBSL,33,84,298,C ,D ,B ,C-,B ,B-,C ,B-,C ,F+,D+,B-,A+,F-,F ,C+,C+,C ,D ,B ,D ,B ,B ,C ,B ,C ,F ,D ,B 
Burt,Charles,SG,FA,,21,77,178,D-,D+,B ,F-,C ,F+,F+,F+,F ,C ,F+,F ,B ,C+,C-,C ,C ,D ,C ,B ,F ,C ,F ,F ,F ,F ,C ,F ,F 
Kevin,Knox,SF,FA,,29,81,244,C ,C ,B ,B ,D+,D-,D-,C ,C ,C ,D ,F+,B ,C+,C ,A-,A-,D ,C ,B ,B ,D ,D ,D ,C ,C ,C ,D ,F 
William,Rhee,SG,FA,,24,76,201,F ,D ,C+,C-,C ,F ,F ,F+,F ,D+,F ,F+,B-,C+,C+,D+,B-,F ,D ,B ,D ,C ,F ,F ,F ,F ,D ,F ,F 
Zach,Collins,C,D-Hornets,D-RBSL,34,84,297,C-,D+,C+,C-,C-,D-,C ,C ,C ,D ,D ,C ,F-,F-,C ,A ,C+,D ,D ,B ,D ,D ,F ,C ,C ,C ,D ,D ,C 
Walter,Thomas,PG,Trail Blazers,RBSL,25,71,221,C ,C+,A-,C+,B ,D+,F-,D-,F+,D ,A-,F ,C ,A ,B-,F-,C+,C ,C ,A ,B ,B ,D ,F ,F ,F ,D ,A ,F 
Carl,Hawkins,PG,D-Thunder,D-RBSL,23,73,209,D+,C ,C+,F+,C+,C ,F-,F ,F ,C ,D ,F ,F-,A+,A ,C-,B+,D ,C ,B ,F ,C ,C ,F ,F ,F ,C ,D ,F 
Norris,Decker,SG,FA,,20,78,195,F-,C ,A-,F-,F ,D-,F ,D+,F ,F+,F ,F-,A-,C+,D+,C-,C ,F ,B ,A ,F ,F ,D ,F ,C ,F ,D ,F ,F 
Marcos,Fuente,PG,D-Grizzlies,D-RBSL,24,74,212,D-,C ,B-,C ,B ,C ,F ,D ,F+,C+,C-,F ,F+,B ,D+,C ,B+,D ,C ,B ,C ,B ,B ,F ,D ,D ,B ,C ,F 
Shai,Gilgeous-Alexander,PG,Raptors,RBSL,31,78,218,C ,B-,A-,C+,B-,B ,D-,C-,C-,B ,A-,D+,B-,A-,C+,D+,A+,C ,B ,B ,B ,B ,B ,F ,D ,C ,B ,A ,D 
Jimmie,Mendes,C,D-Pistons,D-RBSL,33,86,309,D-,D+,B-,F-,D+,F ,B+,C-,C ,F+,F ,D-,B ,F-,C ,A+,C ,F ,D ,B ,F ,D ,F ,B ,D ,C ,F ,F ,D 
David,Brown,PF,FA,,27,77,232,B-,C ,C+,C ,C ,F+,F-,F+,F+,C ,C-,F ,C ,B+,C+,A ,A ,B ,C ,B ,C ,C ,F ,F ,F ,F ,C ,D ,F 
Louie,Wright,SF,D-Hornets,D-RBSL,26,79,221,F ,C ,A-,C-,D ,F+,D ,D+,F ,F+,D ,F+,C+,B-,C ,A-,B-,F ,C ,A ,D ,D ,D ,D ,D ,F ,D ,D ,F 
Neal,Hardesty,PG,D-Timberwolves,D-RBSL,25,74,186,D-,C ,B ,F ,B-,D ,F-,F ,F+,C ,C+,F-,B+,A-,C ,C-,A-,D ,C ,B ,F ,B ,D ,F ,F ,D ,C ,C ,F 
Cameron,Johnson,PF,D-Bucks,D-RBSL,26,81,223,C-,B-,A-,A ,D+,D ,C-,C-,C-,C-,C-,F+,A+,C ,C ,C ,A-,D ,B ,A ,A ,D ,D ,D ,D ,D ,D ,D ,F 
Malik,Monk,SG,FA,,36,75,213,C ,B-,A-,A ,C ,C+,D-,D+,D+,C-,C-,D+,B+,B+,C+,D-,A ,C ,B ,A ,A ,C ,C ,F ,D ,D ,D ,D ,D 
Bobby,Hield,SG,FA,,27,76,219,B ,A ,A-,A ,C ,D+,C-,C ,C-,C ,C ,D-,B ,A-,B-,B ,A+,B ,A ,A ,A ,C ,C ,C ,C ,C ,B ,B ,D 
Kevin,Chang,C,FA,,33,82,279,D ,D+,B-,F-,D ,F+,F ,D+,C ,F+,F+,C+,B-,F-,D-,A ,C-,D ,D ,B ,F ,D ,F ,F ,D ,C ,F ,F ,C 
J'Dinkalage,Morgoone,SG,Clippers,RBSL,22,75,182,A-,C+,C+,F ,C-,F ,F+,F-,C-,C ,D+,D+,F ,A-,A-,B ,B+,A ,B ,B ,F ,C ,F ,F ,F ,C ,B ,D ,D 
Alex,Hart,C,D-Jazz,D-RBSL,27,82,259,F ,C ,C ,F ,C ,F+,C ,C ,C+,F+,D ,C+,A+,D-,C+,A ,C+,F ,C ,C ,F ,C ,F ,C ,D ,C ,F ,D ,C 
Les,Huntsman,PF,FA,,35,83,280,C ,B-,B-,B ,C+,D+,C-,C ,C+,D-,D ,C ,A+,F+,B-,C+,C ,C ,B ,A ,B ,C ,D ,C ,C ,B ,F ,D ,D 
Paul,Rose,PG,D-Thunder,D-RBSL,30,72,209,B-,C ,C+,C ,C+,D ,F+,F ,D-,F ,D+,F ,C-,B-,D+,C ,A ,B ,C ,B ,C ,C ,D ,F ,F ,D ,F ,D ,F 
Dewayne,Polley,SG,Timberwolves,RBSL,25,77,235,C ,C ,A-,D+,D ,D-,C-,C-,C-,C+,C-,C-,A-,A ,A-,C ,B ,C ,C ,A ,D ,D ,D ,D ,D ,D ,C ,D ,D 
Richard,Howell,PF,Jazz,RBSL,23,82,272,D ,B ,A-,D-,D+,D-,B ,C ,C+,C ,C ,B-,B-,C-,B ,B ,C ,D ,B ,A ,F ,D ,D ,B ,C ,B ,C ,C ,B 
John,McCullough,SG,FA,,25,80,236,D+,B-,A-,C-,C ,D-,D+,D ,C ,D+,C-,C ,C-,C-,C-,B ,C-,C ,B ,A ,D ,C ,D ,C ,D ,C ,D ,C ,C 
Tod,Thompson,SG,D-Clippers,D-RBSL,29,78,231,C-,B+,C ,C ,D-,D-,D-,D-,F+,D-,D ,F ,B+,B-,D ,B ,B ,D ,B ,B ,C ,F ,D ,D ,F ,F ,F ,D ,F 
Miles,Bridges,SF,FA,,31,79,238,D-,C ,B ,C ,D ,D ,D-,C ,C-,C ,D-,D ,A ,B ,C+,B-,A-,F ,D ,B ,C ,D ,D ,D ,D ,D ,C ,F ,D 
Dustin,Lawson,C,FA,,27,86,288,F ,F+,C ,F-,D-,F-,F ,D+,D+,F ,F-,C-,B+,F ,D ,A+,C ,F ,F ,C ,F ,D ,F ,F ,D ,D ,F ,F ,D 
Tobias,Bulger,PG,D-Rockets,D-RBSL,29,73,216,D-,A-,B+,C ,C+,D ,F+,C ,F+,A-,C-,F+,C-,C+,D+,C+,B+,F ,A ,A ,D ,C ,D ,F ,C ,F ,A ,D ,F 
Mario,Guevara,SG,FA,,21,75,182,F ,C+,A-,D-,D-,D ,F+,F+,F ,D ,D ,F-,A-,C+,D ,B-,C ,F ,A ,A ,D ,D ,D ,F ,F ,F ,D ,D ,F 
Jerome,Robinson,SF,FA,,32,78,224,F ,C-,B ,C ,D+,D ,F ,D-,F ,F+,D ,F ,C+,C+,C-,C ,A+,F ,D ,A ,D ,D ,D ,F ,D ,F ,F ,D ,F 
Thomas,Benson,C,Knicks,RBSL,36,83,287,C+,C-,D+,F-,D-,F+,B-,B-,C ,D ,C ,B+,A+,D+,C+,C+,B+,C ,C ,D ,F ,D ,F ,B ,B ,C ,D ,C ,B 
Tyrone,Shults,C,Spurs,RBSL,32,84,296,B ,C ,C-,F+,C-,F-,C ,C+,B+,D ,D ,A-,A+,D-,C ,A+,B-,B ,C ,C ,D ,D ,F ,C ,C ,B ,D ,D ,B 
Charles,Brown,PG,D-Wizards,D-RBSL,28,77,232,D ,C-,B ,C ,C ,D-,D-,D ,F+,C ,D+,F+,F ,C+,C ,B ,B-,D ,D ,B ,C ,C ,D ,D ,D ,F ,C ,D ,F 
Ricky,Smedley,PF,FA,,32,79,245,C-,C-,C+,F-,D+,F ,D ,C-,C-,F+,C-,F+,C ,F-,C ,A ,B-,D ,D ,B ,F ,D ,F ,D ,D ,C ,F ,D ,F 
PJ,Washington,SF,Kings,RBSL,23,80,233,C-,C+,C ,B ,F+,F-,C ,B-,D+,F+,F+,C ,C ,C+,C ,C+,B+,B ,B ,C ,A ,D ,D ,B ,B ,C ,C ,D ,B 
Jonathan,Garcia,C,FA,,31,83,285,D-,C-,B+,F-,F-,D-,D-,C-,C-,D-,F+,C-,F+,F+,C ,B-,C ,D ,D ,B ,F ,F ,D ,F ,D ,D ,D ,F ,D 
Joaquin,Pridgen,SG,FA,,20,74,208,D+,C ,A ,F+,C-,F ,F ,F-,F ,C-,F+,F+,C ,B-,D-,D-,C ,D ,B ,A ,D ,C ,F ,F ,F ,F ,B ,D ,D 
Jeffrey,Hope,SG,FA,,26,78,234,D ,C ,A-,D ,C-,D ,F+,D-,F+,C-,D ,F+,F ,B+,C ,C ,A ,D ,C ,B ,D ,D ,D ,F ,D ,F ,C ,D ,F 
Earl,Miller,SF,D-Kings,D-RBSL,26,78,228,C ,C ,B ,C ,C-,F-,F ,F+,F ,D-,D ,D-,C ,B ,C ,B-,A-,C ,C ,B ,C ,D ,F ,F ,F ,F ,F ,D ,F 
Eli,Troxell,C,FA,,24,84,289,F+,C-,C ,F-,C-,D ,F ,C ,C+,F+,D-,D-,C ,F ,D ,A ,C-,F ,D ,C ,F ,D ,D ,F ,C ,B ,D ,D ,F 
Burl,Garrison,C,FA,,34,85,304,C-,D+,C ,F+,D ,F ,C+,C+,B-,D ,C+,C ,B-,D-,F-,A-,B+,D ,D ,C ,F ,D ,F ,B ,C ,B ,D ,C ,D 
Tyler,Herro,SG,Pistons,RBSL,22,77,202,C-,B ,A ,C ,C-,D+,F ,D ,F+,C-,D+,F ,A-,B-,C-,C ,A-,C ,B ,A ,C ,D ,D ,F ,D ,D ,D ,D ,F 
Antwan,Winslow,PF,FA,,32,83,278,B-,C ,B+,F ,D+,D ,C ,B ,B+,C-,C-,C ,A ,F+,C+,C ,C-,B ,C ,B ,F ,D ,D ,C ,B ,A ,C ,D ,C 
Jeffrey,Cuevas,SG,Rockets,RBSL,18,77,225,F ,C ,A-,C ,C+,F+,F ,D ,D-,C ,F+,F+,B+,B+,C-,B ,B ,F ,B ,A ,B ,C ,F ,F ,D ,F ,B ,F ,F 
Jeramy,Collins,SG,D-Heat,D-RBSL,28,78,224,D+,C-,C ,F-,C ,D-,F ,F+,F+,C ,C ,F ,C ,B+,C ,C+,A-,D ,D ,B ,F ,C ,F ,F ,F ,F ,C ,D ,F 
Clemente,Antón,C,FA,,31,83,288,D+,F+,C+,F-,F+,F-,D ,F+,C ,F ,D-,F+,C-,F-,C ,C+,A-,D ,F ,C ,F ,F ,F ,D ,F ,C ,F ,F ,F 
Karl,Dunn,SG,Nets,RBSL,26,76,214,C-,C ,C+,C ,C-,C ,D-,D+,D ,C-,B ,D-,D+,B+,B+,C ,A-,D ,C ,B ,C ,D ,C ,F ,D ,D ,D ,B ,F 
Beni,Becirovic,SG,Hawks,RBSL,24,75,184,A-,B-,A-,D-,C ,D+,F+,D+,F-,C+,C ,F-,A-,A ,A-,D+,B+,B ,B ,A ,F ,C ,D ,F ,D ,F ,C ,C ,F 
Jerry,Lee,C,FA,,33,83,274,D-,C-,B ,F-,C-,D+,F-,D+,C+,D-,D-,D ,A-,D-,C-,C ,C+,D ,D ,B ,F ,D ,D ,F ,D ,C ,D ,D ,D 
Lubomir,Kafka,C,FA,,25,81,245,F+,D-,D+,F-,D-,F+,D-,D+,C-,D-,F ,C-,A-,F ,C-,A ,C ,F ,F ,D ,F ,F ,F ,F ,D ,D ,D ,F ,D 
Chris,Parker,PG,Suns,RBSL,25,70,206,C ,B-,A-,D+,C+,C ,D-,D ,F ,A-,F ,F ,B+,A ,C+,C ,B+,B ,B ,A ,D ,A ,B ,D ,D ,F ,A ,F ,F 
Charles,Lomax,SG,D-Hawks,D-RBSL,30,76,201,D-,C ,A-,C ,C ,C ,F+,D-,F ,C ,F+,F ,C+,A ,C ,C ,A ,D ,C ,B ,C ,C ,C ,F ,F ,F ,C ,F ,F 
Daniel,Wilson,PG,FA,,25,74,176,D-,C ,B ,D-,D+,D-,D-,D ,F-,C+,C ,F-,C+,A-,C+,C+,A ,D ,C ,A ,D ,D ,D ,D ,D ,F ,B ,C ,F 
Jeff,Beaty,SG,FA,,18,77,220,F ,D ,B-,D ,F ,F ,D ,D ,F ,D ,D-,F ,C+,B-,C ,B ,C+,F ,D ,B ,D ,F ,F ,D ,D ,F ,D ,D ,F 
Don,Quinn,SF,Bulls,RBSL,32,86,297,C ,C ,B ,F-,D-,D ,C+,B+,A-,C-,C-,B-,B-,C ,F+,B+,D+,C ,C ,A ,F ,D ,D ,B ,A ,A ,D ,D ,B 
Troy,Brown Jr.,SF,D-Rockets,D-RBSL,29,79,230,D ,D+,B-,C-,D+,C-,D+,C-,C ,C ,C ,F ,B-,C+,D+,A-,A ,D ,D ,B ,D ,D ,D ,D ,D ,C ,C ,C ,F 
Nigel,Dickson,SG,FA,,20,76,203,C ,D-,C ,F-,C ,F ,F ,F ,F ,F+,D ,F+,F-,B-,B ,C ,C ,B ,D ,C ,F ,B ,F ,F ,F ,F ,D ,D ,D 
Rex,Buck,SG,D-Spurs,D-RBSL,30,77,227,C-,C-,B-,D ,C-,D-,D-,F+,F+,C ,C ,F+,F ,B-,D-,C+,A-,D ,D ,B ,D ,C ,F ,F ,F ,F ,C ,C ,F 
Dewayne,Perez,SG,FA,,23,76,182,F+,D-,C+,D ,D+,F ,F-,F ,F-,D-,D-,D-,A-,B ,C ,C+,C ,D ,D ,C ,D ,C ,F ,F ,F ,F ,D ,D ,F 
Hubert,Williams,SG,FA,,24,78,219,F ,C ,B ,D+,F+,D-,F+,D+,F ,C-,D-,F+,F+,C+,C-,C ,A ,F ,C ,A ,D ,F ,F ,F ,D ,F ,D ,F ,F 
Claude,Garza,SF,Timberwolves,RBSL,28,76,215,D+,A-,A-,A+,C ,D ,D+,C ,C-,C ,F+,D-,F-,A ,D+,B ,B-,D ,B ,A ,A ,C ,D ,D ,C ,C ,C ,F ,D 
Tyrell,Sapp,SF,D-Spurs,D-RBSL,26,77,213,C+,C ,B-,C-,C+,D ,D ,F ,D-,C+,C-,D-,D ,B+,C-,A-,A+,C ,C ,B ,D ,C ,D ,D ,F ,D ,B ,D ,D 
Romeo,Langford,PF,Spurs,RBSL,20,78,218,C ,D+,B-,D ,C+,C-,D-,D+,D+,C+,D-,C ,B ,B+,B ,C-,A+,C ,D ,B ,D ,B ,D ,D ,D ,D ,C ,D ,C 
Marcio,Vila,PG,D-Pelicans,D-RBSL,24,75,220,C-,C-,B+,D ,C ,C ,F-,F ,F ,F+,D+,F-,C ,A+,C+,C ,A ,C ,D ,B ,D ,C ,C ,F ,F ,F ,F ,D ,F 
Gabriel,Johnson,SG,Knicks,RBSL,23,77,189,D ,F+,C ,C-,F+,D-,F+,D+,F-,C ,D ,F ,A ,B+,B-,C ,B+,D ,D ,B ,B ,D ,D ,D ,C ,F ,C ,C ,F 
Alvin,Ostrom,SG,FA,,19,77,188,D-,C ,C+,F ,D+,F ,F ,F ,F ,C-,C-,D-,A-,B+,C+,C-,B-,D ,C ,C ,F ,C ,F ,F ,F ,F ,C ,C ,D 
Julian,Mendez,PF,Spurs,RBSL,24,80,237,C+,C+,C ,F-,C ,C ,B-,C ,C ,C ,D ,C ,D ,C ,A-,B ,C+,C ,C ,C ,F ,C ,D ,B ,C ,C ,C ,D ,C 
Andrew,Loomis,SG,Heat,RBSL,29,78,210,C-,A-,A-,A-,D+,F ,F+,D+,F+,A-,C-,F+,B-,A ,A ,A-,A ,D ,A ,B ,A ,D ,D ,F ,D ,F ,A ,C ,F 
Sekou,Doumbouya,PF,Pacers,RBSL,20,81,238,C ,B ,C+,C+,F+,F ,D ,D+,C-,D+,D+,C ,D-,C+,C ,A ,B-,C ,B ,B ,C ,D ,D ,D ,D ,C ,C ,C ,C 
Miha,Peterka,SG,FA,,27,75,224,D+,B-,C+,D-,C ,D-,F+,D+,F ,C-,D ,F-,A ,C+,C ,C+,C+,D ,B ,B ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Donovan,Gay,SF,D-Rockets,D-RBSL,26,77,235,C-,C ,B-,C-,C-,D+,D ,C-,D-,C-,C-,D-,F-,B ,D ,B+,B ,D ,C ,B ,D ,C ,D ,D ,D ,F ,D ,D ,F 
Bert,Burke,SF,FA,,26,76,212,C-,D ,B-,C ,C-,D ,F+,F ,F+,C-,C+,F+,B+,B+,C ,B ,A ,D ,D ,B ,D ,D ,D ,F ,F ,F ,D ,C ,F 
Cole,Boyd,PF,Heat,RBSL,26,84,289,C ,D ,C+,F-,C-,C-,C-,D ,C ,D-,F+,C-,A-,D+,A+,A-,C ,C ,D ,B ,F ,D ,D ,D ,D ,C ,F ,F ,D 
Chuma,Okeke,C,Bucks,RBSL,23,80,243,D-,C-,C ,C ,D-,F ,C ,D+,C-,C-,C+,C-,A ,C ,C-,A-,B+,D ,B ,C ,A ,D ,D ,B ,C ,B ,C ,A ,B 
Donte,DiVincenzo,SG,FA,,32,77,216,F+,C ,B+,C+,C ,D+,D ,C ,C ,C ,C ,D-,C+,B+,B ,C ,C+,F ,C ,B ,C ,C ,D ,D ,C ,D ,C ,C ,D 
Chris,Ramirez,SG,FA,,29,78,234,C-,A-,B+,B-,C-,D-,F ,D-,C-,D+,C ,F ,C+,B-,C ,C ,B-,D ,B ,A ,B ,D ,D ,F ,F ,C ,D ,C ,F 
Umaru,Ojokolo,C,D-Nets,D-RBSL,32,83,285,C ,D ,C+,C ,C ,D ,B-,C-,C-,F-,D-,C ,A-,D-,C ,D+,C+,D ,D ,C ,C ,C ,D ,B ,D ,D ,F ,F ,C 
Dante,Ardoin,PG,FA,,23,75,221,F+,C ,A-,C-,C ,C ,F ,F ,F+,C ,C ,F ,C ,B+,C-,C ,C+,F ,C ,A ,C ,C ,C ,F ,F ,F ,D ,C ,F 
John,Graham,SG,FA,,27,74,196,C-,C+,C+,C-,D ,D-,F ,F ,D-,D ,F ,F+,C-,B ,C+,B+,A-,D ,C ,C ,D ,D ,F ,F ,F ,F ,D ,F ,F 
Lonnie,Walker,SG,D-Magic,D-RBSL,28,77,223,D+,C ,B ,C+,D+,D-,D-,D ,C-,C ,C ,D+,A-,B ,B-,B+,A-,D ,C ,B ,C ,D ,D ,F ,D ,D ,C ,D ,D 
Kevin,Huerter,SG,D-Nets,D-RBSL,30,79,227,D-,C-,B ,C+,D+,D ,F+,F+,D-,D+,D-,D-,B ,C+,D-,B+,A ,D ,C ,B ,B ,D ,D ,F ,F ,D ,D ,F ,F 
Felton,Anderson,C,FA,,33,81,259,F+,D ,C ,F-,C-,F-,F-,D ,C ,F-,D-,D-,C ,F-,F-,A-,B-,F ,D ,C ,F ,D ,F ,F ,D ,C ,F ,F ,F 
Nicky,Mendoza,SG,FA,,26,76,231,F ,C ,A ,F ,C-,F+,F+,D-,D-,C ,C-,F+,B ,C+,B-,C+,A ,F ,C ,A ,F ,D ,F ,F ,D ,F ,D ,D ,F 
Josh,Okogie,SF,FA,,30,76,222,C ,B-,A-,A-,C-,C-,C+,C ,C-,A-,A-,C ,C ,C+,C-,C+,A ,C ,B ,A ,A ,D ,D ,C ,C ,D ,B ,A ,C 
Glenn,Kenny,SF,Trail Blazers,RBSL,24,73,213,A ,B+,A-,C ,B ,F+,F ,F+,D-,C+,C+,F-,D+,A ,C-,C ,A ,A ,B ,A ,C ,B ,F ,F ,F ,D ,B ,C ,F 
Dwain,Kendrick,SG,Suns,RBSL,21,77,223,F+,C ,B-,C-,C ,F-,F+,F+,F ,F ,F+,F+,B-,B ,C-,B-,A ,D ,C ,A ,C ,B ,F ,F ,F ,F ,F ,D ,D 
Henry,Lepage,C,FA,,33,82,273,C ,C ,B+,C+,D+,F+,C ,D+,C+,C-,D+,C ,B-,D+,C+,A-,B ,C ,C ,A ,C ,D ,D ,C ,D ,C ,D ,D ,C 
Bartolom,Henchoz,SF,Grizzlies,RBSL,27,79,227,F+,B-,C+,F+,C ,D+,D-,D+,C ,A ,B-,C-,F ,A ,C ,C ,A+,D ,B ,C ,F ,C ,C ,D ,D ,B ,A ,B ,C 
Wilfredo,Burlingame,PF,D-Wizards,D-RBSL,32,80,246,D+,C-,B-,C ,D+,D ,C-,D ,C+,D-,F ,C-,C ,C-,F+,A ,A-,D ,D ,B ,C ,D ,D ,C ,D ,C ,D ,F ,D 
Marty,Jackson,C,D-Grizzlies,D-RBSL,23,81,265,D-,D ,C ,F-,D ,F-,C ,B-,C+,D-,D-,C+,C-,F ,D ,A ,C ,F ,D ,C ,F ,D ,F ,C ,B ,C ,D ,F ,C 
Thomas,Trapp,C,FA,,32,84,298,D+,D+,C-,F-,C ,C-,A ,A ,C-,D ,C ,C+,A-,D ,B-,A ,C-,D ,D ,C ,F ,C ,D ,A ,A ,D ,D ,C ,C 
Kenneth,Stine,SG,Knicks,RBSL,18,78,185,F+,D ,A ,F+,C-,F+,F-,F ,F ,D ,D ,F ,A-,B-,B-,C ,A ,D ,C ,A ,F ,B ,D ,F ,F ,F ,C ,D ,F 
Nickeil,Alexander-Walker,SG,Pistons,RBSL,23,77,209,D+,C ,B ,C ,C ,D+,F ,F+,F+,C+,C+,D-,C+,C+,B-,C-,A ,D ,C ,B ,C ,C ,D ,F ,D ,D ,C ,C ,D 
Isaac,Brown,SG,FA,,20,78,212,F+,C ,B ,F-,C-,F ,F-,F+,F-,D-,F+,F ,C ,B-,D+,C+,C-,D ,A ,A ,F ,C ,F ,F ,D ,F ,D ,D ,F 
Hunter,Nelson,SG,D-Pelicans,D-RBSL,28,79,222,C-,D+,C+,C+,B-,D ,F+,F+,F+,C ,F+,F ,C ,A-,C ,C+,A-,D ,D ,C ,C ,B ,D ,F ,F ,F ,C ,F ,F 
William,Mosley,SG,FA,,18,77,219,F ,D ,B ,F ,C-,F ,F-,F+,F ,D+,F+,F ,B+,B ,D ,C ,C+,F ,D ,B ,F ,C ,F ,F ,D ,F ,C ,D ,F 
Goga,Bitadze,C,Magic,RBSL,23,83,253,C-,F+,C+,F-,D+,F ,C ,C ,C ,F ,F ,C+,F ,D-,C-,B+,C+,D ,D ,B ,F ,D ,F ,B ,B ,C ,F ,D ,A 
Chandler,Hutchison,SF,D-Cavs,D-RBSL,33,79,233,D+,C-,C ,C ,C-,D+,D ,D+,D+,C-,C-,D-,C-,C ,C ,B-,A-,D ,D ,B ,C ,D ,D ,D ,D ,D ,D ,D ,F 
Jarrett,Allen,C,FA,,35,82,281,C-,C-,C ,F-,C ,C-,B-,C+,C+,D ,D ,B+,A ,F-,C ,A-,B-,D ,D ,C ,F ,C ,D ,B ,C ,C ,D ,D ,B 
Aaron,Holiday,PG,FA,,32,73,200,D ,C+,B ,B ,C ,C ,F ,D ,D ,C-,C ,F+,C ,A-,C ,D ,A ,D ,C ,B ,B ,C ,C ,F ,D ,D ,D ,C ,F 
Noel,Martinez,PG,FA,,30,74,181,D ,C ,A-,F+,C ,A-,D-,C-,D ,B ,C ,D ,C+,A-,C-,B-,A+,D ,D ,B ,F ,C ,B ,D ,D ,D ,B ,C ,D 
Valerio,Toriano,SG,Jazz,RBSL,22,77,182,C ,B-,A-,C-,C-,D-,D-,D ,F-,C ,C-,F ,C ,B-,C-,C ,B-,C ,B ,A ,D ,C ,D ,D ,D ,F ,C ,D ,F 
Jake,Taylor,PG,FA,,19,74,205,F ,C ,B+,D ,C ,D-,F-,F+,F-,D ,F ,F+,C ,B-,C-,C ,C ,D ,A ,B ,D ,B ,D ,F ,C ,D ,C ,F ,D 
Fletcher,Steele,SG,D-Pacers,D-RBSL,29,78,217,F+,C ,A-,C ,C+,C-,D ,F ,F ,B+,C ,F ,C+,A+,C-,C+,A ,F ,C ,B ,D ,C ,D ,D ,F ,F ,B ,C ,F 
Cyrus,Santana,PG,FA,,23,74,196,D-,D ,C+,D ,C ,D+,F-,F+,F-,C+,D-,F ,A-,A ,C ,C ,A ,F ,D ,B ,D ,C ,D ,F ,F ,F ,C ,F ,F 
Titus,Young,PG,FA,,24,74,166,C-,C+,A-,F+,C-,D-,F-,F ,F-,C ,D-,F-,B-,A-,C ,C+,A-,C ,B ,A ,D ,C ,D ,F ,F ,F ,B ,D ,F 
Matthew,King,SG,FA,,29,76,219,F ,D ,C+,C ,D ,D ,F+,D+,F-,C ,D+,F+,C+,B ,C-,B-,B+,F ,D ,C ,C ,D ,D ,F ,D ,F ,C ,D ,D 
Gary,Birdsall,C,FA,,33,83,290,F ,C-,B ,B-,D-,D-,F ,D ,C+,F ,D-,C ,A+,F ,C-,B+,B-,F ,D ,B ,B ,F ,F ,F ,D ,C ,F ,F ,C 
Gilbert,Williams,PG,Pistons,RBSL,22,75,181,D-,C ,B ,C-,C-,D+,F ,F+,F+,C ,D ,F-,C ,A-,A ,C ,A ,D ,C ,A ,B ,C ,C ,D ,D ,D ,B ,C ,F 
Manual,Carter,PG,FA,,31,72,178,C-,B-,C+,D-,B ,B ,F-,C-,D ,C-,C-,F-,C ,A-,B-,C ,A ,C ,B ,C ,F ,B ,B ,F ,C ,D ,D ,D ,F 
Gaylord,Anderson,PG,Trail Blazers,RBSL,25,76,187,D ,C-,A-,C-,B+,A-,D-,D+,D ,C-,F-,D ,B ,A+,B ,C-,B-,D ,C ,A ,C ,A ,A ,D ,C ,D ,C ,F ,C 
Luka,Samanic,SF,D-Jazz,D-RBSL,22,82,231,C-,C ,B ,C+,D ,F+,D+,C-,C-,D-,F+,C-,C ,C ,C ,C ,C+,D ,C ,B ,B ,D ,F ,D ,C ,C ,D ,D ,D 
Jude,Murphey,C,FA,,25,85,282,F+,D ,C+,F-,F-,D-,C ,D ,B-,F-,F ,C-,C ,D ,F+,B ,D+,F ,D ,B ,F ,F ,D ,C ,D ,B ,F ,F ,C 
Rodrick,Callison,SG,Jazz,RBSL,22,77,230,C ,C ,C+,F+,C ,C-,F ,D-,F ,C-,C ,F+,F ,B ,B+,B-,C+,C ,C ,C ,F ,C ,C ,F ,D ,F ,D ,C ,F 
Nickolas,Brown,C,D-Jazz,D-RBSL,31,84,294,D+,D-,C+,F-,D+,D-,C ,C-,F+,F+,C ,C ,D+,C-,C+,A ,A ,D ,F ,B ,F ,D ,F ,C ,D ,F ,F ,C ,C 
Garland,Rosado,SG,D-Bucks,D-RBSL,28,77,216,D ,D ,C+,C ,D+,D-,F+,D-,F ,D+,D+,F ,B+,B ,C ,B ,A ,D ,D ,B ,C ,D ,D ,F ,F ,F ,D ,D ,F 
Jamal,Williams,PF,FA,,33,81,263,D ,D ,C+,F-,C ,D ,C ,C ,C-,F+,D-,C-,A+,C-,D+,B-,A ,D ,D ,B ,F ,C ,D ,D ,C ,D ,F ,F ,D 
Kieth,Clyburn,C,D-Warriors,D-RBSL,32,84,298,D-,C ,B+,F-,D+,D+,C-,C ,C-,F+,F+,B-,C+,F-,F+,A ,C ,F ,C ,B ,F ,D ,D ,D ,C ,D ,D ,D ,B 
Lloyd,Houston,SF,FA,,23,81,236,C-,D ,C+,F-,D ,D+,D-,D-,F+,F ,D ,F+,B-,C ,F+,B+,C+,C ,D ,B ,F ,D ,D ,D ,D ,F ,F ,D ,F 
